Timestamp,Supplier_Name,Reporting_Month,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
09/01/15 00:00,Paso Robles  City of,15-Sep,Central Coast,"30,450",Yes,2,27,36, 41 , 0  ,"“Contact follow-ups” count includes responses to work order tracking items & FAQs delivered by WC staff.  “Warning actions” includes NOVs (white door hanger w/ NOV letter) & notices of suspected water waste (blue door hanger), & excludes any penalties issued.  Penalties begin with 3rd NOV within a calendar year."
09/01/15 00:00,Pismo Beach  City of,15-Sep,Central Coast,"7,861",Yes,2,8,8, 8 , 1 ,The penalty is from July
09/01/15 00:00,California Water Service Company Marysville,15-Sep,Sacramento River,"12,222",Yes,3,0,0, 0  , 0  ,
09/01/15 00:00,Madera  City of,15-Sep,San Joaquin River,"63,961",Yes,2,47,217, 72 , 43 ,
09/01/15 00:00,Hemet  City of,15-Sep,South Coast,"29,982",Yes,2,15,415, 12 , 1 ,Although not formal violations 52 door hangers were left to notify customers of leaks registering on their side of responsibility. One customer was a multiple time offender and was fined.
09/01/15 00:00,California Water Service Company Mid Peninsula,15-Sep,San Francisco Bay,"134,929",Yes,2,18,18, 18 , 2 ,
09/01/15 00:00,California Water Service Company Palos Verdes,15-Sep,South Coast,"69,937",Yes,3,0,0, 0  , 0  ,
09/01/15 00:00,"Colton, City of",15-Sep,South Coast,"47,612",Yes,3,22,18, 9 , 0  ,"Customers are restricted from watering from 6am-8pm, are only allowed to water 3 days a week, and for no more than 10 minutes per station per occurrence. Overwatering and run-off are also violations of our municipal code. Leaks must be repaired in a timely manner, and no one is allowed to use water to clean hardscape areas, unless for public health reasons. "
09/01/15 00:00,California Water Service Company Redwood Valley,15-Sep,North Coast,"3,198",Yes,3,0,0, 0  , 0  ,
09/01/15 00:00,Brea  City of,15-Sep,South Coast,"43,328",Yes,2,44,44, 44 , 3 ,Education and Administrative citations when non compliant with Phase 2 regulations of Water Ordinance 1123
09/01/15 00:00,California Water Service Company Salinas District,15-Sep,Central Coast,"121,530",Yes,3,11,11, 11 , 0  ,
09/01/15 00:00,Wasco  City of,15-Sep,Tulare Lake,"26,159",Yes,3,44,44, 10 , 34 ,citations 34
09/01/15 00:00,California Water Service Company South San Francisco,15-Sep,San Francisco Bay,"61,590",Yes,2,2,2, 2 , 0  ,
09/01/15 00:00,"Tulare, City of",15-Sep,Tulare Lake,"62,363",,2,210,210, 827 , 280 ,
09/01/15 00:00,California Water Service Company Stockton,15-Sep,San Joaquin River,"170,703",Yes,2,29,29, 29 , 0  ,
09/01/15 00:00,California Water Service Company Willows,15-Sep,Sacramento River,"7,130",Yes,3,0,0, 0  , 0  ,
09/01/15 00:00,California Water Service Company Westlake,15-Sep,South Coast,"19,447",Yes,3,1,1, 1 , 0  ,
09/01/15 00:00,"East Palo Alto, City of",15-Sep,San Francisco Bay,"29,143",No,2,8,8, 5 , 0  ,
09/01/15 00:00,Banning  City of,15-Sep,Colorado River,"30,325",Yes,3,7,7, 0  , 0  ,
09/01/15 00:00,Benicia  City of,15-Sep,San Francisco Bay,"28,086",Yes,3,3,3, 0  , 0  ,
09/01/15 00:00,Westborough Water District,15-Sep,San Francisco Bay,"14,050",Yes,2,1,1, 0  , 0  ,
09/01/15 00:00,Woodland  City of,15-Sep,Sacramento River,"57,223",,3,47,47, 0  , 0  ,
09/01/15 00:00,Mountain View  City of,15-Sep,San Francisco Bay,"76,210",Yes,2,54,54, 32 , 0  ,
09/01/15 00:00,Mammoth Community Water District,15-Sep,South Lahontan,"16,739",Yes,2,20,20, 20 , 1 ,
09/01/15 00:00,Antioch  City of,15-Sep,San Joaquin River,"108,298",Yes,3,23,23, 23 , 0  ,2 cases sent to code enforcement for further action
09/01/15 00:00,Estero Municipal Improvement District,15-Sep,San Francisco Bay,"37,165",Yes,2,0,9, 1 , 0  ,
09/01/15 00:00,East Orange County Water District,15-Sep,South Coast,"3,247",Yes,2,1,0, 0  , 0  ,
09/01/15 00:00,Triunfo Sanitation District / Oak Park Water Service,15-Sep,South Coast,"12,200",Yes,2,7,119, 7 , 112 ,
09/01/15 00:00,Vallecitos Water District,15-Sep,South Coast,"95,634",Yes,2,202,202, 4 , 0  ,"Reduced allowed outdoor irrigation days,Restricted  outdoor irrigation times,Instituted new prohibitions on specific water uses,Instituted stricter prohibitions on specific water uses,Increased penalties for water waste,Increased leak detection and repair actions,Increased conservation program scope"
09/01/15 00:00,Indio  City of,15-Sep,Colorado River,"88,411",Yes,4,88,134, 128 , 0  ,
09/01/15 00:00,Sunnyvale  City of,15-Sep,San Francisco Bay,"148,028",Yes,2,112,124, 62 , 0  ,
09/01/15 00:00,Santa Cruz  City of,15-Sep,Central Coast,"95,224",Yes,1,28,26, 2 , 971 ,"The City has a LEAK-LINE for the public to report violations and receives such reports in person, over the telephone, by email and other sources.  Patrolling of the water service area was suspended in September 2015 due to staff turnover and limited number of violations of outdoor water restrictions being recorded in the field.  In the case of formal warning actions, customers are given a period of 2 weeks as an opportunity to resolve/correct  the situation or else they are subject a penalty of $100 for a  second violation, $250 for a third, and $500 for a fourth, with the possiblity of a flow restrictor and/or termination of service.  Large customers, defined as using more than 1,000,000 gallons per year, water waste penalties are 3 times the amount listed above.   In September, no penalties were issued for water waste restrictions. The 971 fines issued referenced above represent  the number of residential accounts that received excessive use penalties for exceeding their monthly allotment in September, or about 4 percent of all residential accounts. Residential and dedicated irrigation accounts are rationed and have no restriction on the number of days watering is allowed; CII accounts are restricted to one day per week. "
09/01/15 00:00,Fortuna  City of,15-Sep,North Coast,"12,032",Yes,4,4,4, 0  , 0  ,
09/01/15 00:00,Clovis  City of,15-Sep,Tulare Lake,"108,227",Yes,2,266,266, 266 ," 6,869 ","6,846 fines were assessed for not meeting the mandated 36% reduction."
09/01/15 00:00,East Niles Community Service District,15-Sep,Tulare Lake,"31,772",Yes,3,7,7, 7 , 0  ,
09/01/15 00:00,Loma Linda  City of *,15-Sep,South Coast,"23,614",Yes,2,17,15, 18 , 0  ,
09/01/15 00:00,Eastern Municipal Water District,15-Sep,South Coast,"539,410",Yes,7,202,202, 172 , 3 ,"EMWD relies on allocation based tiered rates as its primary tool to discourage water waste and encourage efficiency.  Outdoor demand has decreased 30% since the allocation based rate structure was implemented.  In September of 2015, 11,039 customers exceeded their water budgets and paid for water at the excessive or wasteful rate.  Stage 4 of our Water Shortage Contingency Plan eliminates the excessive rate and reduces the outdoor water allocations.  Customers using water over their revised budget will pay the highest wasteful rate for water EMWD also imposes fines for runoff.  Residential fines start at $25 and commercial start at $100.  "
09/01/15 00:00,Martinez  City of,15-Sep,San Francisco Bay,"35,375",Yes,2,12,12, 2 , 0  ,
09/01/15 00:00,El Monte  City of,15-Sep,South Coast,"22,968",Yes,2,3,0, 0  , 0  ,
09/01/15 00:00,Marina Coast Water District,15-Sep,Central Coast,"32,375",Yes,2,9,9, 0  , 0  ,
09/01/15 00:00,Vacaville  City of,15-Sep,Sacramento River,"86,893",Yes,2,192,192, 171 , 0  ,
09/01/15 00:00,Pittsburg  City of,15-Sep,San Francisco Bay,"66,183",Yes,3,8,47, 54 , 0  ,
09/01/15 00:00,San Bruno  City of,15-Sep,San Francisco Bay,"43,798",Yes,2,1,0, 1 , 0  ,
09/01/15 00:00,"American Canyon, City of",15-Sep,San Francisco Bay,"20,080",Yes,2,11,11, 11 , 0  ,
09/01/15 00:00,Oildale Mutual Water Company,15-Sep,Tulare Lake,"33,163",Yes,3,24,120, 96 , 8 ,
09/01/15 00:00,Livermore  City of Division of Water Resources,15-Sep,San Francisco Bay,"27,588",Yes,2,4,4, 4 , 0  ,
09/01/15 00:00,Gilroy  City of,15-Sep,Central Coast,"53,306",Yes,2,250,250, 250 , 0  ,
09/01/15 00:00,Crescenta Valley Water District,15-Sep,South Coast,"31,966",Yes,2,36,36, 36 , 0  ,
09/01/15 00:00,Downey  City of,15-Sep,South Coast,"111,931",Yes,3,31,31, 31 , 0  ,
09/01/15 00:00,San Gabriel Valley Water Company,15-Sep,South Coast,"271,817",Yes,2,11,1, 4 , 0  ,
09/01/15 00:00,Santa Clara  City of,15-Sep,San Francisco Bay,"120,973",Yes,2,51,51, 36 , 0  ,
09/01/15 00:00,Paradise Irrigation District,15-Sep,Sacramento River,"26,032",Yes,3,3,3, 3 , 0  ,
09/01/15 00:00,Scotts Valley Water District,15-Sep,Central Coast,"10,309",Yes,2,0,2, 0  , 0  ,2 verbal violations for irrigation runoff
09/01/15 00:00,Lincoln  City of,15-Sep,Sacramento River,"45,837",Yes,2,186,186, 153 , 0  ,
09/01/15 00:00,Vaughn Water Company,15-Sep,Tulare Lake,"30,861",Yes,3,100,100, 79 , 0  ,"All (100) complaints were investigated as they came in the same day. Some of those complaints were possible leaks or broken sprinklers. Of those (100) complaints (79) Wasting Water Notifications were issued to the residences. Those notifications were due to overwatering, watering on Mondays or watering on the wrong days."
09/01/15 00:00,McKinleyville Community Service District,15-Sep,North Coast,"16,900",Yes,4,0,0, 0  , 0  ,
09/01/15 00:00,Cambria Community Services District,15-Sep,Central Coast,"6,032",Yes,1,0,0, 0  , 0  ,
09/01/15 00:00,Montebello Land and Water Company,15-Sep,South Coast,"32,219",Yes,2,2,2, 2 , 0  ,
09/01/15 00:00,Humboldt Community Service District,15-Sep,North Coast,"20,032",Yes,2,5,5, 5 , 0  ,
09/01/15 00:00,Rohnert Park  City of,15-Sep,North Coast,"43,398",Yes,3,22,19, 18 , 0  ,
09/01/15 00:00,Valley of the Moon Water District,15-Sep,San Francisco Bay,"23,478",Yes,3,0,0, 0  , 0  ,
09/01/15 00:00,Bellflower-Somerset Mutual Water Company,15-Sep,South Coast,"46,300",Yes,2,9,9, 9 , 0  ,
09/01/15 00:00,Port Hueneme  City of,15-Sep,South Coast,"21,555",Yes,2,4,4, 0  , 0  ,
09/01/15 00:00,Petaluma  City of,15-Sep,San Francisco Bay,"61,258",Yes,3,22,19, 0  , 0  ,
09/01/15 00:00,Eureka  City of,15-Sep,North Coast,"27,052",Yes,4,0,0, 0  , 0  ,
09/01/15 00:00,Diablo Water District,15-Sep,San Joaquin River,"38,194",Yes,3,1,92, 72 , 26 ,"During our daily leak reporting from our smart meter reading system, we notice leaks, over irrigating, excessive use, irrigating more than the 3 days allowed, etc; which we make phone calls on daily and follow up to see if repairs or corrections are made. When we receive outside complaints from residents, we follow up with a phone call or doorhanger since the customer may not be aware of the problem. We have issued several warnings and are keeping track of who has received formal warnings for possible future violation penalties. This month we started fining those who have not complied with formal written notices."
09/01/15 00:00,El Toro Water District,15-Sep,South Coast,"48,628",Yes,3,14,14, 12 , 0  ,"Effective July 1, 2015 imposed an Administrative Drought Penalty (Penalty) of $2.00 per ccf for each ccf exceeding a customer's efficient indoor and outdoor water budget.  For the September billing period the District collected $86,282 from the imposition of the Penalty.  Effective August 1, 2015 reduced the indoor water budget from 60 GPCD to 55 GPCD and the outdoor water budget by 50%."
09/01/15 00:00,Brentwood  City of,15-Sep,San Joaquin River,"56,493",Yes,2,16,16, 0  , 0  ,
09/01/15 00:00,Fountain Valley  City of,15-Sep,South Coast,"59,227",Yes,2,38,38, 38 , 0  ,
09/01/15 00:00,Tracy  City of,15-Sep,San Joaquin River,"85,146",Yes,3,29,29, 1 , 0  ,
09/01/15 00:00,Menlo Park  City of,15-Sep,San Francisco Bay,"16,066",Yes,2,5,5, 0  , 0  ,
09/01/15 00:00,Patterson  City of,15-Sep,San Joaquin River,"21,094",Yes,2,4,4, 359 , 20 ,
09/01/15 00:00,Garden Grove  City of,15-Sep,South Coast,"177,020",Yes,2,63,61, 61 , 0  ,"The City received 63 reports for water wasting during the month of September. The City mailed 61 notification letters, 1 violator received a verbal warning and educational brochures, and 1 was a repeat violator, therefore, City staff conducted further investigation. "
09/01/15 00:00,Merced  City of,15-Sep,San Joaquin River,"83,400",Yes,2,201,163, 33 , 1 ,
09/01/15 00:00,San Gabriel Valley Fontana Water Company,15-Sep,South Coast,"209,035",Yes,2,29,10, 0  , 0  ,
09/01/15 00:00,Hesperia Water District City of,15-Sep,South Lahontan,"91,627",Yes,5,38,38, 38 , 0  ,"The Hesperia Water District has added 2 employees to monitor the City on its chosen non-watering days of Tuesday's and Thursday's. During the month of September, the water conservation division found 38 customers non-compliant. Contact was made with each customer along with information provided on the restrictions. Repeat offenders of the program have been referred to the City's Code Enforcement division for further follow up"
09/01/15 00:00,Moulton Niguel Water District,15-Sep,South Coast,"172,068",No,7,34,34, 34 , 0  ,
09/01/15 00:00,Oxnard  City of,15-Sep,South Coast,"196,720",Yes,2,91,87, 87 , 4 ,
09/01/15 00:00,"Tehachapi, City of",15-Sep,Tulare Lake,"8,839",Yes,3,4,4, 4 , 0  ,
09/01/15 00:00,La Habra  City of Public Works,15-Sep,South Coast,"63,118",Yes,2,3,78, 78 , 0  ,
09/01/15 00:00,Lake Arrowhead Community Services District,15-Sep,South Lahontan,"21,052",Yes,2,8,154, 15 , 5 ,"The District has AMI on 100% of its meters and monitors and responds to all meters with high or constant usage.  Ordinances provide specific warning and penalty levels:  1st violation receives a written warning.  2nd violation in a calendar year receives a $250/day penalty, 3rd violation $500/day.  After that a water flow restricting device can be installed or water service turned off. "
09/01/15 00:00,"City of Big Bear Lake, Dept of Water & Power",15-Sep,South Coast,"25,628",Yes,4,7,7, 80 , 0  ,"Eighty eight contacts were made regarding leaks, in the form of door tags, letters or phone calls. Leaks are actively monitored by meter readers and identified through our radio read meter program/staff. Any confirmed leaks must be repaired upon detection. We sent letters 238 letters to customers considered high use, with consumption at or over 50 CCF bi-monthly. Failure to comply with conservation regulations could result in termination of water service (per our Failure to Comply Procedures) and any associated fees/fines. One customer’s repeated violations resulted in temporary termination of service pending resolution. "
09/01/15 00:00,Cerritos  City of,15-Sep,South Coast,"49,041",Yes,2,14,14, 14 , 0  ,
09/01/15 00:00,Fresno  City of,15-Sep,Tulare Lake,"520,159",Yes,2,3195,3046," 3,046 ", 960 ,
09/01/15 00:00,Hollister  City of,15-Sep,Central Coast,"20,515",Yes,2,1,0, 36 , 0  ,
09/01/15 00:00,Sunnyslope County Water District,15-Sep,Central Coast,"19,189",Yes,2,3,355, 25 , 0  ,
09/01/15 00:00,Laguna Beach County Water District,15-Sep,South Coast,"19,121",Yes,2,24,24, 6 , 0  ,
09/01/15 00:00,California-American Water Company Los Angeles District,15-Sep,South Coast,"102,889",Yes,2,27,26, 26 , 0  ,
09/01/15 00:00,California-American Water Company San Diego District,15-Sep,South Coast,"95,358",Yes,2,18,17, 17 , 0  ,
09/01/15 00:00,California-American Water Ventura District,15-Sep,South Coast,"62,144",Yes,1,246,216, 216 , 0  ,
09/01/15 00:00,Stockton  City of,15-Sep,San Joaquin River,"177,808",No,2,254,34, 244 , 0  ,
09/01/15 00:00,Lincoln Avenue Water Company,15-Sep,South Coast,"16,126",Yes,2,5,5, 1 , 0  ,
09/01/15 00:00,Whittier  City of,15-Sep,South Coast,"49,954",Yes,3,11,11, 11 , 0  ,Reduced allowed outdoor irrigation days. Instituted new prohibitions on specific water uses. Increased conservation program budget. Increased distribution of water conservation education material for the public. 
09/01/15 00:00,San Luis Obispo  City of,15-Sep,Central Coast,"45,802",Yes,2,30,30, 30 , 0  ,
09/01/15 00:00,"Kerman, City of",15-Sep,Tulare Lake,"14,359",Yes,2,31,42, 195 , 0  ,
09/01/15 00:00,La Palma  City of,15-Sep,South Coast,"15,896",Yes,2,28,45, 45 , 0  ,"5 First Notices of Violation issued, no fine associated with First NOV."
09/01/15 00:00,Santa Margarita Water District,15-Sep,South Coast,"156,949",Yes,3,21,18, 45 , 0  ,"In September 2015, sixty-five customers received site surveys and the District notified nineteen customers of potential water leaks on the customer’s side of the meter.  The District is taking an educational and assistance approach to helping customers with high usage.  To that end, the District directly reached out through phone or mail to 101 customers whose water use spiked month over month to inform them of the increase and offer assistance through site surveys and educational materials.  The District also provides all residential customers with access to a WaterSmart Portal so they can view their water use and conservation targets."
09/01/15 00:00,Mesa Water District,15-Sep,South Coast,"108,000",Yes,2,61,61, 309 , 0  ,
09/01/15 00:00,California-American Water Company Monterey District,15-Sep,Central Coast,"100,623",Yes,2,33,28, 28 , 2 ,"Water waste complaints and enforcement of violations for the following PWS ID numbers: CA2710004, CA2701466, CA2701882, and CA2710022, are handled by the Monterey Peninsula Water Management District (MPWMD).  Water waste complaints or violations observed by California American Water in these service areas are immediately forwarded to MPWMD.   Water waste complaints and enforcement of violations for the following PWS ID numbers: CA2710021, CA2710006, CA2702004, CA2701202, and CA2701257, are handled by California American Water."
09/01/15 00:00,Arroyo Grande  City of,15-Sep,Central Coast,"17,121",Yes,1,8,8, 8 , 0  ,
09/01/15 00:00,Suisun-Solano Water Authority,15-Sep,San Francisco Bay,"28,549",Yes,2,14,11, 0  , 0  ,
09/01/15 00:00,Davis  City of,15-Sep,Sacramento River,"68,315",Yes,3,30,12, 18 , 0  ,
09/01/15 00:00,Linda County Water District,15-Sep,Sacramento River,"18,808",Yes,2,12,14, 9 , 0  ,
09/01/15 00:00,Ceres  City of,15-Sep,San Joaquin River,"47,639",Yes,2,70,218, 285 , 132 ,"The City of Ceres has two full time employees and we have added two temporary staff member to monitor and enforce the year around watering schedule. The two full time staff members work during business hours while the two temporary staff members work a mixture of evenings, weekends and am hours. For the month of September 2015 these four employees handed out 148 courtesy notices, 162 warnings and 25 violations. Additionally, we have set water usage targets for our residents that state, if they go over by 10% they will receive a warning, 25% over a $25 fine will be added to their account, 75% over a $75 fine, and 150% over a $150 fine. For September we issued 123 warnings for going over their usage targets and 107 fines for going over their usage targets. The targets were approved by council and are set for a family of four at 7,000 gallons each month from January to March and increased to 27,000 gallons each month from April to September, with a decrease back down to 7,000 gallons from October to December. "
09/01/15 00:00,Newport Beach  City of,15-Sep,South Coast,"66,219",Yes,2,331,99, 296 , 44 ,"In addition to issuing citations for permanent restrictions, violations of watering days, times, inefficient water use and other current regulations, the City issues citations for lack of reducing water use compared to usage for same billing period in 2013."
09/01/15 00:00,Ventura County Waterworks District No. 8,15-Sep,South Coast,"90,687",Yes,2,39,261, 252 , 0  ,
09/01/15 00:00,Arcata  City of,15-Sep,North Coast,"18,464",Yes,4,2,2, 1 , 0  ,
09/01/15 00:00,Crescent City  City of,15-Sep,North Coast,"18,290",Yes, 7 , 0  ,0,0,0,
09/01/15 00:00,Crestline Village Water District,15-Sep,South Lahontan,"7,565",Yes,3,0,149, 0  , 0  ,
09/01/15 00:00,South Coast Water District,15-Sep,South Coast,"35,004",Yes,2,19,117, 98 , 21 ,"September Enforcement Actions:  Courtesy Notice Door Hangers: 12 issued to inform homeowners of excessive runoff, using irrigation outside of designated days and hours, etc.  Warning Letters: 9 issued for residential water leaks.  First Notice of Non-Compliance Letters: 19 Issued.  Second Notice of Non-Compliance Letters (includes $100 non-compliance charge); 2 Issued.  Third Notice of Non-Compliance Letters (includes $500 non-compliance charge); 49 Issued.  Dollar Amount of Non-Compliance Penalties Issued in September 2015: $6,600.  On 5/28/15 the Board of Directors revised Ordinance 206 regarding penalties associated with non-compliance. Full text available at: http://www.scwd.org/civica/filebank/blobdload.asp?BlobID=5458"
09/01/15 00:00,Bakman Water Company,15-Sep,Tulare Lake,"16,756",Yes,2,3,80, 24 , 0  ,
09/01/15 00:00,Orange  City of,15-Sep,South Coast,"139,463",Yes,2,259,259, 148 , 0  ,
09/01/15 00:00,Fair Oaks Water District,15-Sep,Sacramento River,"36,226",Yes, 3 , 27 ,81,48,0,
09/01/15 00:00,Tustin  City of,15-Sep,South Coast,"67,700",Yes,2,63,208, 108 , 20 ,$2900 of fines collected from 20 violations of wasteful water use in September 2015.
09/01/15 00:00,Goleta Water District,15-Sep,Central Coast,"86,946",Yes,2,40,40, 4 , 0  ,
09/01/15 00:00,Adelanto City of,15-Sep,South Lahontan,"28,723",Yes,2,20,20, 0  , 0  ,
09/01/15 00:00,Seal Beach  City of,15-Sep,South Coast,"25,561",Yes,3,4,32, 29 , 1 ,"The city went to council on Aug.11, 2014 and implemented phase 1 for water conservation. "
09/01/15 00:00,San Clemente  City of,15-Sep,South Coast,"51,385",Yes,2,6,6, 6 , 0  ,Assessed 2900 penalties for exceeding drought allocations
09/01/15 00:00,Azusa  City of,15-Sep,South Coast,"110,000",Yes,2,0,0, 0  , 0  ,
09/01/15 00:00,Alhambra  City of,15-Sep,South Coast,"85,068",Yes,2,56,50, 6 , 0  ,
09/01/15 00:00,Apple Valley Ranchos Water Company,15-Sep,South Lahontan,"62,602",Yes,3,12,12, 0  , 0  ,
09/01/15 00:00,Thousand Oaks  City of,15-Sep,South Coast,"51,609",Yes,2,3,373, 13 , 0  ,
09/01/15 00:00,Beverly Hills  City of,15-Sep,South Coast,"42,157",Yes,2,13,54, 41 , 0  ,
09/01/15 00:00,Golden State Water Company Cowan Heights,15-Sep,South Coast,"7,254",Yes,2,4,4, 1 , 0  ,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
09/01/15 00:00,Victorville Water District,15-Sep,South Lahontan,"125,896",Yes,3,10,55, 109 , 0  ,"95 locations received informational mailings and offer for water saving programs, etc., 30 site visits were scheduled to provide assistance in reducing water use. 50 staff hours were dedicated to canvassing over 34,000 locations(accts) for water waste violations. Staff hours were rotated to accommodate night and weekend hours. 44 accounts were observed to be in violation0less than 1% of all accounts. 55 accounts were rechecked for compliance."
09/01/15 00:00,Pomona  City of,15-Sep,South Coast,"152,419",Yes,2,64,64, 0  , 0  ,
09/01/15 00:00,Walnut Valley Water District,15-Sep,South Coast,"113,236",Yes,2,18,159, 114 , 0  ,
09/01/15 00:00,California-American Water Company Sacramento District,15-Sep,Sacramento River,"201,418",Yes,2,125,117, 117 , 0  ,
09/01/15 00:00,Ventura County Waterworks District No 1,15-Sep,South Coast,"38,703",Yes,3,272,272, 272 , 8 ,"We conducted two enforcement campaigns for watering outside of approved days, which resulted in 61 violations during the first event and 177 during the second event, two weeks later."
09/01/15 00:00,Great Oaks Water Company Incorporated,15-Sep,San Francisco Bay,"99,199",Yes,2,0,0, 0  , 0  ,Detailed information on public complaints of water waste or violation not available due to technical problems with Santa Clara Valley Water District site with this information (site not functioning).  Enforcement actions by Santa Clara Valley Water District are included in this reporting.  Initial visits are not considered formal actions.  
09/01/15 00:00,Carlsbad Municipal Water District,15-Sep,South Coast,"84,838",Yes,2,27,405, 98 , 7 ,
09/01/15 00:00,Golden State Water Company Placentia,15-Sep,South Coast,"46,543",Yes,2,5,5, 2 , 0  ,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
09/01/15 00:00,Huntington Park  City of,15-Sep,South Coast,"64,219",Yes, 2 , 0  ,0,0,0,
09/01/15 00:00,Helix Water District,15-Sep,South Coast,"270,375",Yes,2,94,68, 67 , 0  ,"Reports of water waste outside of Helix's service area which were forwarded to the appropriate agency, duplicate reports, incomplete addresses, and reports of non-violations are included in the total complaints received but were not included as a direct customer contact."
09/01/15 00:00,Manhattan Beach  City of,15-Sep,South Coast,"35,996",Yes,1,2,1, 33 , 0  ,
09/01/15 00:00,Lakeside Water District,15-Sep,South Coast,"35,500",Yes,2,5,5, 5 , 0  ,
09/01/15 00:00,Carpinteria Valley Water District,15-Sep,Central Coast,"14,616",Yes, 2 , 5 ,5,2,0,
09/01/15 00:00,Lakewood  City of,15-Sep,South Coast,"59,081",Yes,2,36,36, 0  , 0  ,"LAKEWOOD STARTS WITH A FRIENDLY REMINDER (CONTACT FOLLOW-UPS) AND PLACEMENT OF A DOOR HANGER NOTICE ON WHAT NEEDS TO BE CORRECTED. FOR A FIRST VIOLATION (WARNING ACTION), THERE IS A WRITTEN WARNING FROM THE CITY WITH NO PENALTY. A SECOND VIOLATION (PENALTY) THERE IS A CITATION OF $100 WITH FURTHER CITATIONS BRINGING MORE FINES UP TO $500 AND THE POTENTIAL FOR FLOW RESTRICTOR BEING INSTALLED. "
09/01/15 00:00,Lynwood  City of,15-Sep,South Coast,"65,965",Yes,2,11,11, 11 , 0  ,
09/01/15 00:00,Las Virgenes Municipal Water District,15-Sep,South Coast,"75,384",Yes,2,263,257, 16 , 6 ,
09/01/15 00:00,Chino Hills  City of,15-Sep,South Coast,"77,596",Yes,2,92,92, 49 , 0  ,Written notifications and educational material.
09/01/15 00:00,Lodi  City of Public Works Department,15-Sep,San Joaquin River,"63,651",Yes,2,117,363, 334 , 1 ,
09/01/15 00:00,Golden State Water Company S Arcadia,15-Sep,South Coast,"26,827",Yes,2,9,9, 0  , 0  ,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
09/01/15 00:00,Lomita  City of,15-Sep,South Coast,"20,463",Yes, 3 , 0  ,0,0,0,
09/01/15 00:00,Golden State Water Company San Dimas,15-Sep,South Coast,"54,872",Yes,2,25,25, 3 , 0  ,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
09/01/15 00:00,Ramona Municipal Water District,15-Sep,South Coast,"36,564",Yes,2,2,2, 2 , 0  ,
09/01/15 00:00,Monrovia  City of,15-Sep,South Coast,"39,147",Yes, 1 , 48 ,48,48,0,
09/01/15 00:00,North Coast County Water District,15-Sep,San Francisco Bay,"39,000",Yes,2,8,8, 2 , 0  ,
09/01/15 00:00,North Tahoe Public Utility District,15-Sep,North Lahontan,"7,500",Yes,3,2,10, 1 , 0  ,The District has added to our monitoring program by resigning a District employee to drive through the District 3 days a week for 3 hours a day (7:15 010:15 AM) checking for violations and reaching out to customers.
09/01/15 00:00,San Dieguito Water District,15-Sep,South Coast,"37,168",Yes,2,65,62, 54 , 3 ,
09/01/15 00:00,Palmdale Water District,15-Sep,South Lahontan,"116,262",Yes,2,311,311, 41 , 274 ,
09/01/15 00:00,Olivehurst Public Utility District,15-Sep,Sacramento River,"19,509",Yes,3,3,3, 5 , 849 ,We use fines for amount used over a baseline. We are in the process of a Prop 218 to go to tiered rates.
09/01/15 00:00,Twentynine Palms Water District,15-Sep,Colorado River,"18,795",Yes,3,3,3, 1 , 0  ,
09/01/15 00:00,Orchard Dale Water District,15-Sep,South Coast,"25,605",Yes, 2 , 14 ,14,14,0,
09/01/15 00:00,Phelan Pinon Hills Community Services District,15-Sep,South Lahontan,"25,160",Yes,7,3,243, 4 , 0  ,
09/01/15 00:00,"Yreka, City of",15-Sep,North Coast,"7,840",Yes,3,0,0, 0  , 0  ,The majority of customer complaints over the summer were related to watering on the wrong day or allowing runoff from the lawn area. Lack of customer complaints may be due to the decline in outdoor irrigation initiated by the cooler fall weather.
09/01/15 00:00,Rubidoux Community Service District,15-Sep,South Coast,"32,000",Yes,2,7,7, 0  , 0  ,
09/01/15 00:00,Quartz Hill Water District,15-Sep,South Lahontan,"20,352",Yes,3,4,4, 2 , 0  ,Staff patrolling and hotline for violators 
09/01/15 00:00,Pico Rivera  City of,15-Sep,South Coast,"39,002",Yes,2,6,6, 0  , 0  ,
09/01/15 00:00,Rincon Del Diablo Municipal Water District,15-Sep,South Coast,"29,955",Yes,2,45,45, 16 , 0  ,
