Timestamp,Reporting_Month,Supplier_Name,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
06/01/15 00:00,15-Jun,California Water Service Company Hermosa/Redondo,South Coast,95750,Yes,3,,,,,"The numbers for the Water Waste Complaints, Contact Follow-ups, and Warning Actions have been combined with California Water Service Company Dominguez (465)."
06/01/15 00:00,15-Jun,California Water Service Company King City,Central Coast,14818,Yes,3,1,1,1,,
06/01/15 00:00,15-Jun,Yucaipa Valley Water District,South Coast,44051,Yes,3,51,51,51,0,The Yucaipa Valley Water District has initiated the distribution of new notification notices to customers violating outdoor watering restrictions. Additional billing system analysis has identified the highest residential water consumers who will be part of a new effort to enhance conservation notifications by the Yucaipa Valley Water District.  The District is also preparing a published update on the status of the SWRCB compliance for our community.  The District also conducts  two community meetings each month to communicate with our customers.
06/01/15 00:00,15-Jun,San Bernardino  City of,South Coast,198163,Yes,3,199,149,77,0,
06/01/15 00:00,15-Jun,Sacramento  City of,Sacramento River,480155,Yes,2,3300,1460,1460,235,"The City of Sacramento continues aggressive outreach and education through advertising, media and enforcement.  Active water misuse patrols occur 7 days per week and include evening/overnight patrols."
06/01/15 00:00,15-Jun,California Water Service Company Kern River Valley,Tulare Lake,5605,Yes,3,2,2,2,,
06/01/15 00:00,15-Jun,California Water Service Company Los Altos/Suburban,San Francisco Bay,68163,Yes,2,36,36,36,0,
06/01/15 00:00,15-Jun,Hanford  City of,Tulare Lake,57050,Yes,2,86,90,162,46,
06/01/15 00:00,15-Jun,California Water Service Company Livermore,San Francisco Bay,57984,Yes,3,32,32,32,0,
06/01/15 00:00,15-Jun,West Kern Water District,Tulare Lake,21181,Yes,3,3,3,3,0,
06/01/15 00:00,15-Jun,Paso Robles  City of,Central Coast,30450,Yes,2,21,10,65,0,Monetary penalties will be issued with the  third NOV of conservation requirements within each calendar year.
06/01/15 00:00,15-Jun,Pismo Beach  City of,Central Coast,7861,Yes,2,10,10,10,0,
06/01/15 00:00,15-Jun,California Water Service Company Marysville,Sacramento River,12177,Yes,3,9,9,9,0,
06/01/15 00:00,15-Jun,Madera  City of,San Joaquin River,63961,Yes,2,88,94,53,10,
06/01/15 00:00,15-Jun,Hemet  City of,South Coast,29982,Yes,2,5,5,2,0,
06/01/15 00:00,15-Jun,California Water Service Company Mid Peninsula,San Francisco Bay,133029,Yes,2,57,57,57,0,"The numbers for the Water Waste Complaints, Contact Follow-ups, and Warning Actions includes the California Water Service Company South San Francisco (498) service area."
06/01/15 00:00,15-Jun,California Water Service Company Palos Verdes,South Coast,69904,Yes,3,,,,,"The numbers for the Water Waste Complaints, Contact Follow-ups, and Warning Actions have been combined with California Water Service Company Dominguez (465)."
06/01/15 00:00,15-Jun,"Colton, City of",South Coast,47612,Yes,3,24,41,11,0,"Customers are restricted from watering from 6am-8pm, are only allowed to water 3 days a week, and for no more than 10 minutes per station per occurrence. Overwatering and run-off are also violations of our municipal code. Leaks must be repaired in a timely manner, and no one is allowed to use water to clean hardscape areas, unless for public health reasons. "
06/01/15 00:00,15-Jun,California Water Service Company Redwood Valley,North Coast,3628,Yes,3,2,2,2,0,
06/01/15 00:00,15-Jun,Brea  City of,South Coast,43328,Yes,2,22,22,22,0,Education and Administrative citations when non compliant with Phase 2 regulations of Water Ordinance 1123
06/01/15 00:00,15-Jun,California Water Service Company Salinas District,Central Coast,121063,Yes,3,32,32,32,0,
06/01/15 00:00,15-Jun,Wasco  City of,Tulare Lake,26159,Yes,3,52,52,49,2,
06/01/15 00:00,15-Jun,California Water Service Company South San Francisco,San Francisco Bay,61069,Yes,2,,,,,"The numbers for the Water Waste Complaints, Contact Follow-ups, and Warning Actions have been combined with California Water Service Company Mid Peninsula (489) service area."
06/01/15 00:00,15-Jun,"Tulare, City of",Tulare Lake,62363,Yes,2,556,462,462,117,
06/01/15 00:00,15-Jun,California Water Service Company Stockton,San Joaquin River,170577,Yes,2,81,81,81,0,
06/01/15 00:00,15-Jun,California Water Service Company Willows,Sacramento River,7150,Yes,3,0,0,0,0,
06/01/15 00:00,15-Jun,California Water Service Company Westlake,South Coast,19461,Yes,3,16,16,16,0,
06/01/15 00:00,15-Jun,"East Palo Alto, City of",San Francisco Bay,29143,Yes,2,10,10,3,0,"EPA uses door hangars, customer contacts and meter shut offs for detected leaks"
06/01/15 00:00,15-Jun,Banning  City of,Colorado River,30325,Yes,3,17,17,5,0,
06/01/15 00:00,15-Jun,Benicia  City of,San Francisco Bay,28086,Yes,3,10,10,3,0,
06/01/15 00:00,15-Jun,Westborough Water District,San Francisco Bay,14050,Yes,2,1,1,1,0,
06/01/15 00:00,15-Jun,Woodland  City of,Sacramento River,57223,Yes,3,83,83,75,0,
06/01/15 00:00,15-Jun,Mountain View  City of,San Francisco Bay,76210,Yes,2,121,121,60,0,
06/01/15 00:00,15-Jun,Mammoth Community Water District,South Lahontan,16739,Yes,2,14,7,51,1,none
06/01/15 00:00,15-Jun,Antioch  City of,San Joaquin River,108298,Yes,3,65,60,56,,2 warnings sent to code enforcement for further action
06/01/15 00:00,15-Jun,Estero Municipal Improvement District,San Francisco Bay,37165,Yes,2,9,9,9,0,Final Warning Letter sent by registered mail to property owner. The property owner responded and violation has been resolved.
06/01/15 00:00,15-Jun,East Orange County Water District,South Coast,3247,Yes,2,4,4,4,0,"First instance of non-compliance - through personal contact, 1) issue a written warning 2) provide a copy of the conservation ordinance 3) provide education such as reviewing behavior or water use inefficiency that caused the warning to be issued and suggest specific behavior or water use changes to correct it.  Second instance of non-compliance within preceding 12 month period - $50 fine.  Third instance of non-compliance within preceding 12 month period - $100 fin.  Fourth instance of non-compliance - $250 fine and referral to the District Attorney's office for prosecution."
06/01/15 00:00,15-Jun,Triunfo Sanitation District / Oak Park Water Service,South Coast,12200,Yes,2,14,170,170,24,
06/01/15 00:00,15-Jun,Vallecitos Water District,South Coast,95055,Yes,2,480,480,1,1,"Water waste patrols started May 11. Customers with their first violation received a phone call, the 2nd violation will result in a formal warning letter and the 3rd violation will result in a penalty. The fee schedule is outlined in our drought ordinance"
06/01/15 00:00,15-Jun,Indio  City of,Colorado River,88411,Yes,4,92,104,99,0,
06/01/15 00:00,15-Jun,Sunnyvale  City of,San Francisco Bay,148028,Yes,2,77,46,21,0,
06/01/15 00:00,15-Jun,Santa Cruz  City of,Central Coast,95224,Yes,1,76,46,30,649,"The City has a LEAK-LINE for the public to report violations and receives such reports in person, over the telephone, by email and other sources.  We have two dedicated water waste enforcement staff patrolling the service area, in the am hours, seven days a week, for violations of outdoor water restrictions.  In the case of formal warning actions, customers are given a period of 2 weeks as an opportunity to resolve/correct  the situation or else they are subject a penalty of $100 for a  second violation, $250 for a third, and $500 for a fourth, with the possiblity of a flow restrictor and/or termination of service.  Large customers, defined as using more than 1,000,000 gallons per year, water waste penalties are 3 times the amount listed above. In June, 2015, no penalties were issued for violations of outdoor water restrictions. The 649 fines listed above represent  the number of residential accounts that received excessive use penalties for exceeding their monthly allotment in June, representing 3 percent of all residential accounts.   Residential and dedicated irrigation accounts are rationed and have no restriction on the number of days watering is allowed; CII accounts are restricted to one day per week. "
06/01/15 00:00,15-Jun,Fortuna  City of,North Coast,12032,Yes,4,5,6,1,0,
06/01/15 00:00,15-Jun,Clovis  City of,Tulare Lake,108227,Yes,2,532,532,499,5008,
06/01/15 00:00,15-Jun,East Niles Community Service District,Tulare Lake,26000,Yes,3,64,64,64,0,
06/01/15 00:00,15-Jun,Loma Linda  City of *,South Coast,23614,Yes,2,10,18,3,0,
06/01/15 00:00,15-Jun,Eastern Municipal Water District,South Coast,538472,Yes,7,132,132,127,1,"EMWD relies on allocation based tiered rates as its primary tool to discourage water waste and encourage efficiency.  Outdoor demand has decreased 30% since the allocation based rate structure was implemented.  In June of 2015, only 7,503 customers exceeded their water budgets and paid for water at the excessive or wasteful rate.  Stage 4 of our Water Shortage Contingency Plan eliminates the excessive rate and reduces the outdoor water allocations.  Customers using water over their revised budget will pay the highest wasteful rate for water. EMWD also imposes fines for runoff.  Residential fines start at $50 and commercial start at $200.  "
06/01/15 00:00,15-Jun,Martinez  City of,San Francisco Bay,35375,Yes,2,3,3,3,0,No fines necessary and our fine structure was not in place in June 2015
06/01/15 00:00,15-Jun,El Monte  City of,South Coast,22968,Yes,7,,,,,
06/01/15 00:00,15-Jun,Marina Coast Water District,Central Coast,32375,Yes,3,1,1,0,0,
06/01/15 00:00,15-Jun,Vacaville  City of,Sacramento River,86893,Yes,2,62,62,62,0,
06/01/15 00:00,15-Jun,Pittsburg  City of,San Francisco Bay,66183,Yes,3,23,73,1,0,Notified 50 customers of possible leaks.
06/01/15 00:00,15-Jun,San Bruno  City of,San Francisco Bay,43798,Yes,2,7,0,7,0,
06/01/15 00:00,15-Jun,"American Canyon, City of",San Francisco Bay,20080,Yes,2,47,47,47,0,
06/01/15 00:00,15-Jun,Oildale Mutual Water Company,Tulare Lake,33163,Yes,3,51,461,461,0,
06/01/15 00:00,15-Jun,Livermore  City of Division of Water Resources,San Francisco Bay,27033,Yes,2,16,16,16,0,
06/01/15 00:00,15-Jun,Gilroy  City of,Central Coast,53095,Yes,2,60,60,60,0,
06/01/15 00:00,15-Jun,Crescenta Valley Water District,South Coast,31966,Yes,2,87,87,87,0,
06/01/15 00:00,15-Jun,Downey  City of,South Coast,111931,Yes,3,181,181,181,0,
06/01/15 00:00,15-Jun,San Gabriel Valley Water Company,South Coast,271817,Yes,2,33,3,5,0,
06/01/15 00:00,15-Jun,Santa Clara  City of,San Francisco Bay,120973,Yes,2,158,136,60,0,
06/01/15 00:00,15-Jun,Paradise Irrigation District,Sacramento River,26032,Yes,3,21,12,12,0,
06/01/15 00:00,15-Jun,Scotts Valley Water District,Central Coast,10509,Yes,2,0,2,2,0,"No fines issued, contacted customers corrected problems"
06/01/15 00:00,15-Jun,Lincoln  City of,Sacramento River,45873,Yes,2,324,324,240,0,
06/01/15 00:00,15-Jun,Vaughn Water Company,Tulare Lake,30723,Yes,3,75,75,42,0,A few of the (75) complaints consisted of possible meter/coupling leaks as well as customer sprinkler leaks and possible leak investigations. All (75) complaints were investigated and corrected within the same day of the complaint. Of the (75) complaints (42) were customers wasting water and or watering on days when they shouldn't be. Those customers were informed of the outdoor irrigation watering schedule.
06/01/15 00:00,15-Jun,McKinleyville Community Service District,North Coast,16900,Yes,4,2,2,2,0,
06/01/15 00:00,15-Jun,Cambria Community Services District,Central Coast,6032,Yes,0,0,0,0,0,
06/01/15 00:00,15-Jun,Montebello Land and Water Company,South Coast,32219,Yes,2,13,13,13,0,
06/01/15 00:00,15-Jun,Humboldt Community Service District,North Coast,20032,Yes,2,14,14,0,0,
06/01/15 00:00,15-Jun,Rohnert Park  City of,North Coast,43398,Yes,3,5,5,3,0,
06/01/15 00:00,15-Jun,Valley of the Moon Water District,San Francisco Bay,23478,Yes,3,9,9,9,0,"Doortag, follow-up letter, and phone call"
06/01/15 00:00,15-Jun,Bellflower-Somerset Mutual Water Company,South Coast,46300,Yes,2,1,1,1,0,
06/01/15 00:00,15-Jun,Port Hueneme  City of,South Coast,21555,Yes,2,4,4,,,
06/01/15 00:00,15-Jun,Petaluma  City of,San Francisco Bay,61798,Yes,3,19,19,0,0,
06/01/15 00:00,15-Jun,Eureka  City of,North Coast,27052,Yes,4,6,6,2,0,
06/01/15 00:00,15-Jun,Diablo Water District,San Joaquin River,38194,Yes,3,5,48,29,0,"During our daily leak reporting from our smart meter reading system, we notice leaks, over irrigating, excessive use, irrigating more than the 3 days allowed, etc; which we make phone calls on daily and follow up to see if repairs or corrections are made. When we receive outside complaints from residents, we follow up with a phone call or doorhanger since the customer may not be aware of the problem. We have issued several warnings and are keeping track of who has received formal warnings for possible future violation penalties."
06/01/15 00:00,15-Jun,El Toro Water District,South Coast,48628,Yes,3,32,32,15,0,"ETWD administers a water budget based conservation pricing rate structure with 4 Tiers based upon cost of service (Tier 1 & 2 efficient indoor and outdoor respectively, Tier 3 inefficient, Tier 4 excessive.  Effective July 1, 2015 imposed a $2/billing unit drought penalty on ""all"" usage within Tier's 3 & 4."
06/01/15 00:00,15-Jun,Brentwood  City of,San Joaquin River,56493,Yes,2,25,25,25,0,"City Council passed three drought related ordinances, created penalty tiers and rebates."
06/01/15 00:00,15-Jun,Fountain Valley  City of,South Coast,56916,Yes,2,40,40,40,0,
06/01/15 00:00,15-Jun,Tracy  City of,San Joaquin River,85146,Yes,3,75,52,6,0,3 Notice of Violation letters mailed.
06/01/15 00:00,15-Jun,Menlo Park  City of,San Francisco Bay,16066,Yes,2,11,0,0,0,We were unable to follow up on any complaints received as our Code Enforcement Officer was out of the office for several weeks as there was a death in the family that required overseas travel.
06/01/15 00:00,15-Jun,Patterson  City of,San Joaquin River,20922,Yes,2,26,26,26,0,
06/01/15 00:00,15-Jun,Garden Grove  City of,South Coast,177020,Yes,4,36,31,30,0,"The City received 36 reports for water wasting during the month of June. The City mailed 30 notification letters, 1 violator received verbal warning and educational brochures, and 5 were repeat violators, therefore, City Staff conducted further investigation. "
06/01/15 00:00,15-Jun,Merced  City of,San Joaquin River,83400,Yes,2,369,333,36,10,
06/01/15 00:00,15-Jun,San Gabriel Valley Fontana Water Company,South Coast,209035,Yes,2,53,15,1,0,
06/01/15 00:00,15-Jun,Hesperia Water District City of,South Lahontan,91627,Yes,5,47,47,47,0,
06/01/15 00:00,15-Jun,Moulton Niguel Water District,South Coast,172068,No,7,24,24,24,0,"The District's Board of Directors approved the implementation of the Water Shortage Contingency plan Stage 1 June 1, 2015 and Stage 2 July 1, 2015. Stage 1 eliminates bill adjustments for pool fills and customers who have recycled water readily available are restricted from using potable water. Stage 2 penalizes any customer who goes over their water budget and eliminates any bill adjustments."
06/01/15 00:00,15-Jun,Oxnard  City of,South Coast,196720,Yes,2,96,188,188,3,
06/01/15 00:00,15-Jun,"Tehachapi, City of",Tulare Lake,8839,Yes,3,57,7,7,0,
06/01/15 00:00,15-Jun,La Habra  City of Public Works,South Coast,63118,Yes,2,21,21,21,0,
06/01/15 00:00,15-Jun,Lake Arrowhead Community Services District,South Lahontan,19116,Yes,2,5,131,101,4,"The District has AMI on 100% of its meters and monitors and responds to all meters with high or constant usage.  Ordinances provide specific warning and penalty levels:  1st violation receives a written warning.  2nd violation in a calendar year receives a $250/day penalty, 3rd violation $500/day.  After that a water flow restricting device can be installed or water service turned off. "
06/01/15 00:00,15-Jun,"City of Big Bear Lake, Dept of Water & Power",South Coast,25610,Yes,4,6,79,27,0,"BBLDWP had 71 contacts with customers regarding leaks, some were proactively found by DWP personnel and a few were reported or discovered by homeowners. We issued 5 watering permits that allowed special, short term exemptions for special purposes such as health and safety concerns and limited day or time exemptions for planting new vegetables or trees. The BBLDWP had 23 follow-up contacts with customers about our retrofit on change of service program which requires they change all plumbing fixtures to low flow upon a change in ownership/account holder. From April-October annually BBLDWP employs a seasonal employee that patrols different sections of our service area at least 3 days per week looking for violations and educating customers on our water use regulations. Failure to comply could result in termination of water service (per our Failure to Comply Procedures) and any associated fees/fines."
06/01/15 00:00,15-Jun,Cerritos  City of,South Coast,49041,Yes,2,18,18,18,0,
06/01/15 00:00,15-Jun,Fresno  City of,Tulare Lake,520159,Yes,2,3851,3992,3992,1761,
06/01/15 00:00,15-Jun,Hollister  City of,Central Coast,20409,Yes,2,102,102,102,0,
06/01/15 00:00,15-Jun,Sunnyslope County Water District,Central Coast,19189,Yes,2,131,395,95,0,
06/01/15 00:00,15-Jun,Laguna Beach County Water District,South Coast,19121,Yes,2,61,61,61,,District staff spoke with each of the 61 violators regarding water waste.
06/01/15 00:00,15-Jun,California-American Water Company Los Angeles District,South Coast,102889,Yes,2,42,39,39,0,
06/01/15 00:00,15-Jun,California-American Water Company San Diego District,South Coast,95358,Yes,2,18,18,18,0,
06/01/15 00:00,15-Jun,California-American Water Ventura District,South Coast,62144,Yes,2,11,11,11,0,
06/01/15 00:00,15-Jun,Stockton  City of,San Joaquin River,177808,Yes,2,394,34,200,0,
06/01/15 00:00,15-Jun,Lincoln Avenue Water Company,South Coast,16126,Yes,2,6,6,0,0,
06/01/15 00:00,15-Jun,Whittier  City of,South Coast,49954,Yes,3,5,5,5,0,
06/01/15 00:00,15-Jun,San Luis Obispo  City of,Central Coast,45802,Yes,2,29,29,29,0,
06/01/15 00:00,15-Jun,"Kerman, City of",Tulare Lake,14339,Yes,2,61,217,18,0,
06/01/15 00:00,15-Jun,La Palma  City of,South Coast,15896,Yes,2,45,45,45,0,
06/01/15 00:00,15-Jun,Santa Margarita Water District,South Coast,154974,Yes,3,15,12,9,0,"In June 2015, forty-five customers received site surveys and the District notified twenty-six customers of potential water leaks on the customer’s side of the meter. Nine ordinance violations were observed and reported to the customer via a door-hanger and/or direct mail"
06/01/15 00:00,15-Jun,Mesa Water District,South Coast,108000,Yes,2,121,121,1287,0,
06/01/15 00:00,15-Jun,California-American Water Company Monterey District,Central Coast,100623,Yes,2,28,28,28,0,
06/01/15 00:00,15-Jun,Arroyo Grande  City of,Central Coast,17121,Yes,4,26,6,5,0,
06/01/15 00:00,15-Jun,Suisun-Solano Water Authority,San Francisco Bay,28549,Yes,2,2,2,0,0,
06/01/15 00:00,15-Jun,Davis  City of,Sacramento River,105810,Yes,3,38,2,36,0,
06/01/15 00:00,15-Jun,Linda County Water District,Sacramento River,18808,Yes,2,22,56,46,0,
06/01/15 00:00,15-Jun,Ceres  City of,San Joaquin River,46989,Yes,2,135,411,312,47,"The City of Ceres has two full time employees and we have added one temporary staff member this month to monitor and enforce the year around watering schedule. For the month of June 2015 these three employees handed out 52 courtesy notices, 312 warnings and 47 violations."
06/01/15 00:00,15-Jun,Newport Beach  City of,South Coast,66219,Yes,2,71,20,57,1,48 other enforcement actions
06/01/15 00:00,15-Jun,Ventura County Waterworks District No. 8,South Coast,90687,Yes,2,35,35,20,0,
06/01/15 00:00,15-Jun,Arcata  City of,North Coast,18464,Yes,4,1,1,0,0,
06/01/15 00:00,15-Jun,Crescent City  City of,North Coast,18290,Yes,7,1,2,0,0,
06/01/15 00:00,15-Jun,Crestline Village Water District,South Lahontan,7505,Yes,3,0,64,2,0,
06/01/15 00:00,15-Jun,South Coast Water District,South Coast,34992,Yes,1,33,569,536,26,"June Enforcement Actions:  Courtesy Notice Door Hangers: 26 issued to inform homeowners of excessive runoff, using irrigation outside of designated days and hours, etc.  Warning Letters: 404 issued for residential water leaks.  First Notice of Non-Compliance Letters: 48 Issued.  Second Notice of Non-Compliance Letters (includes $100 non-compliance charge); 26 Issued.  On 5/28/15 the Board of Directors revised Ordinance 206 regarding penalties associated with non-compliance. Full text available at: http://www.scwd.org/civica/filebank/blobdload.asp?BlobID=5458"
06/01/15 00:00,15-Jun,Bakman Water Company,Tulare Lake,13960,Yes,2,19,19,10,0,Bakman Schedule 14.1 approved. The other 9 responses were verbal warnings.
06/01/15 00:00,15-Jun,Orange  City of,South Coast,139463,Yes,2,303,322,272,0,
06/01/15 00:00,15-Jun,Fair Oaks Water District,Sacramento River,36226,Yes,3,40,16066,78,0,
06/01/15 00:00,15-Jun,Tustin  City of,South Coast,67700,Yes,2,62,62,62,0,2 pre-citations issued by water code enforcement officer
06/01/15 00:00,15-Jun,Goleta Water District,Central Coast,86946,Yes,2,58,58,6,0,
06/01/15 00:00,15-Jun,Adelanto City of,South Lahontan,28723,Yes,2,0,0,0,0,
06/01/15 00:00,15-Jun,Seal Beach  City of,South Coast,25561,Yes,3,4,132,80,0,Na
06/01/15 00:00,15-Jun,San Clemente  City of,South Coast,50960,Yes,2,13,13,13,0,
06/01/15 00:00,15-Jun,Azusa  City of,South Coast,110000,Yes,2,,,,,
06/01/15 00:00,15-Jun,Alhambra  City of,South Coast,85068,Yes,2,78,78,28,0,
06/01/15 00:00,15-Jun,Apple Valley Ranchos Water Company,South Lahontan,62602,Yes,3,9,9,0,0,
06/01/15 00:00,15-Jun,Thousand Oaks  City of,South Coast,51609,Yes,2,22,438,32,0,
06/01/15 00:00,15-Jun,Beverly Hills  City of,South Coast,42157,Yes,2,55,135,80,0,"Outdoor Water Schedule & Restrictions (Unenforced - ordinance approved May 18, 2015 effective June 30, 2015 days); Mandatory 30% Water Reductions; Warning (1st Offense), Penalties (2nd & subsequent); Restaurants shall serve water upon request only; Public restrooms in the City and private bathrooms in hotels shall post notice of water conservation goals; Plumbing and irrigation leaks shall be repaired as soon as practicable; City may issue notices to repair visible leaks; Complete refilling of swimming pools, spas, or ponds are prohibited except for health and safety reasons; Water fountains shall be prohibited unless the water is recirculated; Exterior washdown of buildings and washdown of vehicles shall be prohibited; Water usage from fire hydrants shall be limited to firefighting, related activities or other activities necessary to maintain the public health, safety and welfare; Violation by any person of the stage D mandatory requirements shall constitute a misdemeanor and, upon conviction, shall be punished by a fine not to exceed one thousand dollars ($1,000.00). Continued excessive use may result in a termination of water supply through irrigation water services and/or restriction of water supply through domestic meters. The violation of each element, and each separate violation thereof, shall be deemed a separate offense, and shall be punished accordingly. "
06/01/15 00:00,15-Jun,Golden State Water Company Cowan Heights,South Coast,7254,Yes,2,1,1,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Victorville Water District,South Lahontan,125859,Yes,3,15,50,25,0,
06/01/15 00:00,15-Jun,Pomona  City of,South Coast,152419,Yes,2,57,57,0,0,
06/01/15 00:00,15-Jun,Walnut Valley Water District,South Coast,113236,Yes,2,43,86,174,0,
06/01/15 00:00,15-Jun,California-American Water Company Sacramento District,Sacramento River,201418,Yes,2,161,140,140,0,
06/01/15 00:00,15-Jun,Ventura County Waterworks District No 1,South Coast,38703,Yes,7,10,10,10,0,
06/01/15 00:00,15-Jun,Great Oaks Water Company Incorporated,San Francisco Bay,99199,Yes,2,98,98,0,0,All enforcement during May 2015 was performed through the Santa Clara Valley Water District and is monitored by Great Oaks Water Company through the Access Valley Water website.
06/01/15 00:00,15-Jun,Carlsbad Municipal Water District,South Coast,84838,Yes,2,43,2087,8,0,
06/01/15 00:00,15-Jun,Golden State Water Company Placentia,South Coast,46543,Yes,2,7,5,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Huntington Park  City of,South Coast,64219,Yes,2,1,1,0,0,
06/01/15 00:00,15-Jun,Helix Water District,South Coast,270375,Yes,2,192,124,109,0,"Reports of water waste outside of Helix's service area which were forwarded to the appropriate agency, duplicate reports, incomplete addresses, and reports of non-violations are included in the total complaints received but were not included as a direct customer contact."
06/01/15 00:00,15-Jun,Manhattan Beach  City of,South Coast,35996,Yes,1,5,0,182,0,
06/01/15 00:00,15-Jun,Lakeside Water District,South Coast,35500,Yes,2,3,0,1,0,
06/01/15 00:00,15-Jun,Carpinteria Valley Water District,Central Coast,14616,Yes,2,5,4,0,0,
06/01/15 00:00,15-Jun,Lakewood  City of,South Coast,59081,Yes,2,37,17,1,0,"LAKEWOOD STARTS WITH A FRIENDLY REMINDER (CONTACT FOLLOW-UPS) AND PLACEMENT OF A DOOR HANGER NOTICE ON WHAT NEEDS TO BE CORRECTED. FOR A FIRST VIOLATION (WARNING ACTION), THERE IS A WRITTEN WARNING FROM THE CITY WITH NO PENALTY. A SECOND VIOLATION (PENALTY) THERE IS A CITATION OF $100 WITH FURTHER CITATIONS BRINGING MORE FINES UP TO $500 AND THE POTENTIAL FOR FLOW RESTRICTOR BEING INSTALLED."
06/01/15 00:00,15-Jun,Lynwood  City of,South Coast,65965,Yes,2,10,10,10,0,
06/01/15 00:00,15-Jun,Las Virgenes Municipal Water District,South Coast,75384,Yes,2,399,399,380,19,
06/01/15 00:00,15-Jun,Chino Hills  City of,South Coast,77596,Yes,2,139,139,15,0,
06/01/15 00:00,15-Jun,Lodi  City of Public Works Department,San Joaquin River,63651,Yes,2,339,581,551,2,
06/01/15 00:00,15-Jun,Golden State Water Company S Arcadia,South Coast,26827,Yes,2,5,5,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Lomita  City of,South Coast,20463,Yes,3,0,0,0,0,
06/01/15 00:00,15-Jun,Golden State Water Company San Dimas,South Coast,54872,Yes,2,29,25,0,0,"GSWC maintains a web based Water Waste Report Form on its website at gswater.com. GSWC has also developed a Water Waste Case flow chart that follows each reported water waste case from first incident to resolution of the same. Actions items include educational letter, door notice, verbal notice, corrective action, flow restrictor, and referral to local public agency to implement violations penalties."
06/01/15 00:00,15-Jun,Ramona Municipal Water District,South Coast,33600,Yes,2,2,2,2,0,
06/01/15 00:00,15-Jun,Monrovia  City of,South Coast,37406,Yes,2,,,,,
06/01/15 00:00,15-Jun,North Coast County Water District,San Francisco Bay,39000,Yes,2,5,5,5,0,
06/01/15 00:00,15-Jun,North Tahoe Public Utility District,North Lahontan,7500,Yes,3,14,9,3,0,
06/01/15 00:00,15-Jun,San Dieguito Water District,South Coast,37168,Yes,2,47,43,18,0,
06/01/15 00:00,15-Jun,Palmdale Water District,South Lahontan,116183,Yes,2,31,26,24,0,
06/01/15 00:00,15-Jun,Olivehurst Public Utility District,Sacramento River,19509,Yes,3,8,1192,8,1184,We have established fines for water use over a baseline amount per connection. Fines range from $25 to $65 residential and 10% to 30% for commercial. 
06/01/15 00:00,15-Jun,Twentynine Palms Water District,Colorado River,18795,Yes,3,,,,,
06/01/15 00:00,15-Jun,Orchard Dale Water District,South Coast,25605,Yes,2,42,42,42,0,
06/01/15 00:00,15-Jun,Phelan Pinon Hills Community Services District,South Lahontan,25160,No,7,0,0,0,0,
06/01/15 00:00,15-Jun,"Yreka, City of",North Coast,7840,Yes,3,13,13,2,0,
06/01/15 00:00,15-Jun,Rubidoux Community Service District,South Coast,29900,Yes,2,7,7,1,0,
06/01/15 00:00,15-Jun,Quartz Hill Water District,South Lahontan,20352,Yes,3,3,24,24,0,Dailey staff patrolling neighborhoods. 
06/01/15 00:00,15-Jun,Pico Rivera  City of,South Coast,39002,Yes,2,12,12,0,0,
06/01/15 00:00,15-Jun,Rincon Del Diablo Municipal Water District,South Coast,29955,Yes,2,24,24,10,0,
06/01/15 00:00,15-Jun,San Fernando  City of,South Coast,23645,Yes,3,16,16,0,0,
06/01/15 00:00,15-Jun,Riverside Highland Water Company,South Coast,14781,Yes,3,162,162,109,0,Verbal communications with customers and door tagging the property if unable to speak to customer directly.
06/01/15 00:00,15-Jun,Rubio Canyon Land and Water Association,South Coast,9600,Yes,2,16,16,16,0,
06/01/15 00:00,15-Jun,Santa Fe Springs  City of,South Coast,18199,Yes,2,2,0,0,0,investigated reports but did not find water waste taking place.
06/01/15 00:00,15-Jun,San Bernardino County Service Area 64,South Lahontan,9681,Yes,2,0,0,155,0,"Fines will begin being issued in August. Our water ordinance was just approved June 23, 2015 allowing us to impose fines. "
06/01/15 00:00,15-Jun,Valley County Water District,South Coast,71003,Yes,7,5,64,64,0,
06/01/15 00:00,15-Jun,San Jacinto  City of,South Coast,15200,Yes,2,3,3,3,0,All corrected
06/01/15 00:00,15-Jun,San Gabriel County Water District,South Coast,45000,Yes,2,5,49,49,1,
06/01/15 00:00,15-Jun,Santa Ana  City of,South Coast,332005,Yes,2,78,68,23,0,
