Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Dec,12/01/2014 00:00,Santa Maria  City of,1,Yes,768.0,965.0,AF,Previous reports included commercial and institutional sectors when calculating residential gallons per person per day. The city has significant water use associated with agricultural processing (packing sheds and coolers) in the industrial and commercial sectors.,101103,54.0,,,-99999,NULL,250253896,314446627,54.3,0.68,No Correction,Central Coast,68.2
14-Dec,12/01/2014 00:00,Yuba City  City of,3,Yes,237.58,293.69,MG,,65372,82.0,"August 8, 2014  Name Address City, State, Zip  Dear Water Customer,  With the third consecutive year of drought, the City of Yuba City implemented emergency water restrictions in accordance with the Citys Water Shortage Contingency Plan per the Governors request in January.  On July 15, 2014, the State Water Resources Control Board approved an emergency regulation to ensure that water suppliers, their customers and state residents increase water conservation in urban settings.  The emergency regulations require that all Californians stop the following activities immediately:      Washing down driveways and sidewalks  Watering of outdoor landscapes that cause excess runoff  Using a hose to wash a motor vehicle unless the hose is fitted with a shut-off nozzle   Using potable water in a non-circulating fountain or decorative water feature  In addition, the emergency regulations specifically require that urban water suppliers implement water shortage contingency plans to a level where restrictions on outdoor watering are mandatory.  For Yuba City, that is Stage 3 of the Citys Water Shortage Contingency Plan.    Stage 3 of the Citys Water Shortage Contingency Plan and Municipal Code Section 6-6.19, Emergency Water Restrictions, permit lawn watering only as follows:   EVEN numbered addresses: Wednesdays and Saturdays   ODD numbered addresses: Thursdays and Sundays   New lawns may be watered three (3) times each day for the first three (3) weeks after planting provided that notification is given to the City Public Works Department of the new planting either at the time of planting or as soon thereafter as is practicable.  Public agencies and/or commercial/industrial companies using City water to irrigate large turf areas greater than 0.5 acres, shall submit an irrigation schedule for approval by the Public Works Director. This schedule shall provide for a reduction of water use based on a percentage of previous usage. The actual percentage and base year of usage shall be established by the Public Works Director as approved by the City Council and will be in accordance with the severity of the water shortage declared by the City Council. It is recommended that watering take place during the coolest parts of the day in the evening and early morning hours. As part of the Citys continued effort to help water customers comply with these water restrictions, the City has started water patrols which are designed to provide residents with conservation education.  The Citys goal is to raise awareness to the mandatory restrictions, and issue penalties as a last resort.  For those that choose not to comply with the mandatory restrictions, the following penalty schedule will apply:  1st violation: Written warning 2nd violation:  $ 50.00 surcharge* 3rd violation:  $100.00 surcharge* 4+ violations: $250.00 surcharge* per violation *Surcharges shall appear on the next monthly water billing  The Public Works Department provides complimentary water audits and will assist with adjusting sprinkler timers upon request.  If you would like to schedule a water audit or need assistance adjusting a sprinkler timer, please call John Westhouse, Water Treatment Plant Supervisor, at 530-822-4637.  Also, the City has a rebate program for the installation of smart irrigation timers.  Information on the rebate program can be found at www.yubacityh2o.com.       The City appreciates the conservation efforts of our water customers.  If you have any questions, please do not hesitate to contact Public Works.    Sincerely,      Diana Langley City of Yuba City  Public Works Director ",,-99999,NULL,237580000,293690000,82.1,0.7,No Correction,Sacramento River,101.4
14-Dec,12/01/2014 00:00,Escondido  City of,Stage 2,Yes,1072.8,1704.0,AF,Potable water used for AG - 130 AF,132255,54.0,,,9.69,AF,349573411,555250832,53.7,0.63,No Correction,South Coast,85.3
14-Dec,12/01/2014 00:00,Los Angeles County Public Works Waterworks District 29,Equivalent mandated compliance,Yes,368.0,615.0,AF,A portion of the water supply for District 29 is being transferred to another water supplier (Marina Del Rey Water System - i.e. small water system) outside of its service area. This transferred water is being removed from the previous reported total monthly potable water production. The population of this small water system is also being removed from the previous reported population figures. ,22174,144.0,,,-99999,NULL,119913325,200398628,143.0,0.82,No Correction,South Coast,239.1
14-Dec,12/01/2014 00:00,Placer County Water Agency,2,Yes,386986027.0,484384816.0,G,"This is a revised report that changes the percent residential use and the population. The percent residential use was being calculated using a ratio of residential v. total metered demand. It was determined that the correct ratio to use is metered residential demand v. total production. This agency reads residential meters bi-monthly; therefore, reasonable methods with available data were used to establish monthly ratios. The population changed based on year end results of new connections, which were used to calculate total population served using methods developed for UWMP guidelines. ",95717,72.0,,,-99999,NULL,386986027,484384816,73.0,0.56,No Correction,Sacramento River,91.4
14-Dec,12/01/2014 00:00,Corona  City of,2,Yes,522.73,715.03,MG,Water production data provided by the Department of Water and Power's regulatory division. This data is part of the required annual report submitted to the Department of Water Resources. Percent residential use is based on the 2012 potable water uses submitted in the BMP reporting to the California Urban Water Conservation Council. ,168070,71.7,"Corona monitors customers water usage through the established water allocation (water budget) rate structure. Each month a report is generated identifying customers with water usage in the top tier (tier 5, tier 4 for CI/government/landscape). These customers are contacted to assist in addressing their high water usage. In December 2014, 1277 residential, 112 multi-family residential, 112 commercial/industrial, 202 government, and 170 dedicated landscape meters were identified with top tier water usage. In addition 460 outgoing calls were made to residents.","Population has been updated to include residents in the County locations that Corona services water for. In December 2014 Corona's Water Resources Team received 211 calls relating to water conservation related questions, rebate programs and water waste with 460 outgoing calls. A total of three follow up calls, 16 mini audit, 69 landscape checks and three installation sites of water saving devices were completed in December. Four large landscape/CII water audits were completed. One education event was held and three classroom presentations were completed. 28 bathroom aerators, 18 hose nozzles, 14 kitchen aerators, 28 showerheads, 32 toilet dye tablets, and 11 shower timers were delivered to residential customers. 72 rebates were issued for residential customers and no commercial rebates were issued.",-99999,MG,522730000,715030000,64.2,0.64,No Correction,South Coast,87.8
14-Dec,12/01/2014 00:00,Burbank  City of,2,Yes,1084.7,1407.2,AF,"Revised Percentage Residential Use to include only water delivered (billed) to residential, in accordance with Board instructions.  Previous reports used a percentage that included non-revenue water.  Revised population to use the updated 1/1/2014 estimate published by Department of Finance in May 2015. ",105595,92.66,,,-99999,NULL,353451043,458538128,92.7,0.8581,No Correction,South Coast,120.2
14-Dec,12/01/2014 00:00,Camarillo  City of,2,Yes,401.5,721.4,AF,,46591,55.97,"Conservation citations have dropped considerably.  Five were issued in December 2014 compared to 22 in November:  One for watering landscape during restricted hours, two for watering landscape on a restricted day and two for excessive irrigation run-off. ",,-99999,NULL,130829348,235069219,56.0,0.6179,No Correction,South Coast,100.6
14-Dec,12/01/2014 00:00,Blythe  City of,1,Yes,58.4,59.8,MG,"Residential water use is calculated using consumption data by comparing residential water uses (RESSIF: residential single family; RESMUF: residential multifamily) to the remaining accounts such as irrigation, commercial, and public entities.",13839,82.13,The City of Blythe posted on its webpage at http://www.cityofblythe.ca.gov.,"The City of Blythe posted on its webpage at http://www.cityofblythe.ca.gov tips for water conservation from the statewide program Save Our Water, a partnership between the Association of California Water Agencies and the California Department of Water Resources.",-99999,NULL,58400000,59800000,82.2,0.604,No Correction,Colorado River,84.2
14-Dec,12/01/2014 00:00,Roseville  City of,2,,1201.5,1581.7,AF,,120652,56.2,"Staff has been working on high use customer notification. When the meter is read and the usage is abnormally higher than last month or last year, the customer is notified of the increase. Most notifications result in a Water Wise House Call or audit and the problem is identified and fixed. ",The City's WaterInsight Program is highly successful. The program has been modified to set monthly reduction targets and give future reduction targets so residential customers understand what a 20% reduction goal means to them.  Meetings have been set with landscape contractors and HOA's to discuss the water supply conditions and irrigation requirements. ,28.6,AF,391510490,515399202,56.5,0.54,No Correction,Sacramento River,74.4
14-Dec,12/01/2014 00:00,Vista Irrigation District,2,Yes,971.0,1255.0,AF,The previously reported percentage of residential use and the resulting R-GPCD were reported incorrectly.  The previously reported residential use percentage did not represent the residential portion of total water production.,124293,55.0,,,-99999,NULL,316401736,408943541,55.0,0.67,No Correction,South Coast,71.1
14-Dec,12/01/2014 00:00,West Valley Water District,Stage 2,Yes,905.0,1371.0,AF,,72646,91.0,Same,Same,-99999,NULL,294895541,446742306,87.7,0.67,No Correction,South Coast,132.9
14-Dec,12/01/2014 00:00,Napa  City of,Stage 2,Yes,667.0,858.0,AF,"December 2014 production for City of Napa water customers was 22% less than December 2013.  Except for 2003, it was the lowest December total since the early 1990's drought.  2014 saw the lowest calendar year water usage since 1995, when the City served nearly 12,000 fewer people and extensive hotel development had yet to occur.",85679,53.0,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties.  In December, the City fielded just 2 reports from private citizens regarding irrigation runoff.  Enforcement has been limited to education, site visits, and confirmation of repairs.  No fines or penalties have been issued to date.","Local Moderate Water Shortage Regulations (""Stage 2"" of Water Shortage Contingency Plan) remain in effect.  They include the four statewide prohibitions in addition to mandatory restrictions on irrigation time of day (10am to 5pm prohibited) and pool draining and refilling (only allowed for repairs).  Regulations also include recommendation to limit outdoor irrigation of ornamental landscapes or turf to no more than two days per week.  Sprinkler systems are recommended to be turned off in the winter months.  Educational/awareness campaign on the water waste prohibitions continues with bill messages, web site updates, newspaper articles, radio ads, magazine ads, and displays at public buildings and community events.",-99999,NULL,217342902,279580524,53.2,0.65,No Correction,San Francisco Bay,68.4
14-Dec,12/01/2014 00:00,Mission Springs Water District,1-A,Yes,591.0,633.0,AF,,34766,116.0,Four property owners were were contacted regarding potential violations. One water shut off nozzle was provided to a property owner by MSWD.,,-99999,NULL,192578193,206263953,116.1,0.65,No Correction,Colorado River,124.4
14-Dec,12/01/2014 00:00,Los Angeles County Public Works Waterworks District 40,Equivalent Mandated Compliance,Yes,2089.0,2180.0,AF,The percent residential use (PRU) is revised to show the consumption of residential accounts to the total monthly potable water production. This follows the recommended formula provided on the instructions for estimating residential gallons per capita day (R-GPCD).,206550,75.0,,,-99999,NULL,680703631,710356111,75.5,0.71,No Correction,South Lahontan,78.8
14-Dec,12/01/2014 00:00,Nevada Irrigation District,III,Yes,132.42,174.3,MG,,44761,72.0,,,-99999,G,132420000,174300000,71.6,0.75,No Correction,Sacramento River,94.2
14-Dec,12/01/2014 00:00,Alameda County Water District,Stage 2,Yes,809.1,1038.5,MG,Percent Residential Use is based on Nov/Dec 2013 residential consumption figures (Including MFR dedicated landscape irrigation accounts). We use the two months to capture a complete billing cycle (ACWD bills bi-monthly). ,340000,55.3,Information provided with July 2014 report - no updates at this time.,Information provided with July 2014 report - no updates at this time.,-99999,NULL,809100000,1038500000,55.3,0.72,No Correction,San Francisco Bay,70.9
14-Dec,12/01/2014 00:00,Hawthorne  City of,2,Yes,333.0,346.0,AF,,44189,65.0,,,-99999,NULL,108508525,112744594,65.0,0.82,No Correction,South Coast,67.5
14-Dec,12/01/2014 00:00,Nipomo Community Services District,2,Yes,105.6,178.5,AF,"4-block escalting rates with 10% per year increases past three and next two years. Steady drop in per capita. Active outreach focused at a Board decreed goal of 30% reduction in overall production. $17M pipeline project underway to bring community its FIRST supplement to groundwater. Estimate of residential use based on 2013 billing data. GPCD calculation is NOT comparable to our 2010 UWMP calculation and ""20 by 2020"" goal (different approach)",12150,91.4,,,-99999,NULL,34409911,58164480,76.7,0.84,No Correction,Central Coast,129.7
14-Dec,12/01/2014 00:00,Rancho California Water District,3a,Yes,1982.0,3851.0,AF,"Total monthly production for December 2014 is 100% groundwater; no potable import water was produced, although raw import was taken for groundwater recharge. RCWD service area includes about 18,000 acres of agricultural and ranch lands, primarily vineyards, avocado, and citrus trees. Agricultural water use from July through December 2014 ranges from 24% to 34% of the District's potable water use. Additionally, the District maintains Ag/Domestic meters where one meter serves both a home and agricultural land on a parcel. Currently, this water use is all included in """"residential"""" use for the purposes of the R-GPCD, which overstates the R-GPCD. For June through December 2014, Ag/Domestic averaged 16% of total residential use. In 2011, we analyzed the amount that agriculture represent in Ag/Domestic accounts, excluded that amount, and it lowered the GPCD by approximately 12%, a substantial change. Also, for non-revenue water, we are not currently tracking """"unaccounted-for water"""" on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. Recently, the District has been implementing an AMR system that is lowering the percentage of unaccounted-for water, which we will track more frequently.   UPDATE: As was indicated in all of the original monthly reports submitted to SWB, the District included a significant amount of agricultural demand in its calculation of total residential demand. After further consideration, RCWD has determined that it is not appropriate to include this agricultural demand in the calculation of residential demand since the demand represents water that is produced for commercial agricultural uses and not for urban uses. Furthermore, the District has looked more closely at the population of its service area by compiling data that is more up-to-date than that which was used for the original reports, and has arrived at a more accurate determination of population.   ",166504,78.47,"RCWD maintains a Water Conservation Policy that includes fines of up to $300 per violation for water wasting. From July 2014 through December 2014, the District sent out 119 violation written notices, which includes 110 first notices, 8 second notices and 1 third notice. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste, and plans to increase awareness in the spring when hotter months begin.","On August 15, 2014, the District's Board adopted a resolution of declaration of Stage 3, and approval of an updated Water Shortage Contingency Plan (WSCP) and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation. In January 2015, the District Board approved an update WSCP that adjusts water budgets within shortage stages, which will go to a March 2015 public hearing and possible adoption. ",25,AF,645837528,1254853845,78.8,0.63,No Correction,South Coast,153.2
14-Dec,12/01/2014 00:00,Rainbow Municipal Water District,Level 2,Yes,485.6,1302.7,AF,,19611,70.3,,,-99999,NULL,158233453,424486654,70.3,0.27,No Correction,South Coast,188.5
14-Dec,12/01/2014 00:00,Oceanside  City of,Level 2,Yes,1335.2,1782.7,AF,,171183,56.3,,,-99999,AF,435076825,580895339,56.3,0.687,No Correction,South Coast,75.2
14-Dec,12/01/2014 00:00,Western Municipal Water District of Riverside,Stage 1,Yes,1031.0,1414.0,AF,Average ET for Western's retail service area:   December 2013: 3.25; December 2014: 2.26.    Western is not able to calculate the percentage of residential use until four weeks after the end of the month.  The above percentage (67) is for November 2014. We will provide the number for December in next month's report. The residential use is typically 66-69 percent of total production.  ,96139,75.97,Western Municipal Water District partners with local code enforcement teams to monitor water saving progress in the community we serve. In partnership with 311 dispatch we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter for the same issue reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties.,,-99999,NULL,335952821,460753918,75.5,0.67,No Correction,South Coast,103.6
14-Dec,12/01/2014 00:00,Tahoe City Public Utilities District,2,Yes,12619024.0,17985149.0,G,"This is a revised report with updated population and percent residential use data as the primary revisions.  The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area.  This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. The revised percent residential use data is due to our Accounting department providing a much more detailed report of residential only water use data that was not available during the initial reporting timeframes. We appreciate the States understanding that GPCD data cannot be equally compared among all urban water suppliers unless all relevant factors are taken into account.  In our case, we feel strongly that seasonal population is a very relevant factor and we have attempted to provide population data representative and telling of our seasonal population changes.  One last note, our GPCD calculation may vary slightly from the States calculated GPCD due to differences in the number of days in our meter read period versus the calendar month.  In some cases, we have normalized Total Monthly Production data due to significantly higher or lower meter read days as compared to calendar days in a month.  ",4962,47.3,,"TCPUD Board of Directors adopted Drought Response Stage 2 from TCPUD Ordinance 264 on July 25, 2014.",-99999,NULL,12619024,17985149,47.3,0.5770000000000001,No Correction,North Lahontan,67.5
14-Dec,12/01/2014 00:00,Calexico  City of,2,Yes,121.09,110.7,MG,,40516,68.0,,,-99999,NULL,121090000,110700000,67.5,0.7,No Correction,Colorado River,61.7
14-Dec,12/01/2014 00:00,Lompoc  City of,Stage 1,Yes,96.8,106.0,MG,Lompoc- Utility Sales and Consumption - Report; 11/18/14.,39846,54.1,N/A,,-99999,NULL,96800000,106000000,54.1,0.69,No Correction,Central Coast,59.2
14-Dec,12/01/2014 00:00,California Water Service Company Bakersfield,2,Yes,3401.0,4372.0,AF,,276770,82.0,,,-99999,NULL,1108220703,1424622439,81.4,0.63,No Correction,Tulare Lake,104.6
14-Dec,12/01/2014 00:00,Amador Water Agency,2,Yes,65.04,79.28,MG,"Single family and multi family residential use used. Not included is commercial, industrial and institutional. Also not included is our wholesale customers and the backwash water used to clean the filters at the plant as this water never sees the distribution system.  Our population number was approved by our state regulator in the 2014 annual report.",23347,49.0,Violations: 1-verbal warning 2-written warning 3-water restrictor for 1 week 4-water restrictor for remainder of drought,"Public meetings, notices to customers, classroom presentations, door hangers and signs through out county.",-99999,NULL,65040000,79280000,48.5,0.54,No Correction,San Joaquin River,59.2
14-Dec,12/01/2014 00:00,California Water Service Company Oroville,2,Yes,117.0,146.0,AF,,11201,56.0,,,-99999,NULL,38124617,47574308,56.0,0.51,No Correction,Sacramento River,69.9
14-Dec,12/01/2014 00:00,Trabuco Canyon Water District,1,Yes,138.0,190.0,AF,Commercial Ag used 22 AF,13175,101.0,,,46,AF,44967497,61911771,101.3,0.92,No Correction,South Coast,139.5
14-Dec,12/01/2014 00:00,Otay Water District,2,Yes,1706.3,2089.4,AF,The residential GPCD changed because the original usage number failed to include a classification of customers called Master-Meter.  This classification includes condos and apartments.,217600,58.5,,,-99999,NULL,556000290,680833972,58.5,0.71,No Correction,South Coast,71.7
14-Dec,12/01/2014 00:00,San Diego  City of,Level 2 Mandatory and Permanent Mandatory Restrict,Yes,10550.9,13946.7,AF,"Residential use was estimated by looking at metered consumption of single-family residential accounts, multi-family residential accounts, and residential irrigation accounts for FY 2014, and dividing it by total water produced in FY 2014.",1292496,46.08,"While average temperature in San Diego was still 4 degrees warmer than normal, rain totals for December reached 4.5 inches or almost 1.5 inches more than normal.  Constant messaging reminding San Diegans to turn off sprinklers in anticipation of rain has helped reduce overall demand.   The rain also reduced incidents of reported water waste.  In December, the City received a total of 309 initial water waste complaints, down from 773 initial complaints in November.  No fines or citations have been issued so far, citizens are cooperating.","The National Weather Service reports that last year was San Diegos warmest since record keeping on weather began in 1872.  The average combined high and low temperature was 4 degrees above normal.  Almost every day in 2014, with the exception of a mere 24 days, was warmer than average.  This unusual weather likely affected water use throughout 2014, when compared to 2013, even with conservation practices and mandatory water use restrictions in place. ",957.6,AF,3438025821,4544552097,46.1,0.537,No Correction,South Coast,60.9
14-Dec,12/01/2014 00:00,Truckee-Donner Public Utilities District,2,Yes,76235400.0,82791200.0,G,Total Population Served has been calculated using the California Department of Finance published numbers and the 2010 Census data for the Town of Truckee: number of housing units multiplied by the persons per household.,32776,62.3,,,-99999,NULL,76235400,82791200,62.3,0.83,No Correction,North Lahontan,67.6
14-Dec,12/01/2014 00:00,"Modesto, City of",Stage 1,Yes,876078583.0,1093153522.0,G,,217269,95.0,,,-99999,NULL,876078583,1093153522,95.3,0.733,No Correction,San Joaquin River,119.0
14-Dec,12/01/2014 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 14-8) ,Yes,99.503,109.033,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users. ",9514,80.962,,,-99999,NULL,32423195,35528559,81.0,0.73646,No Correction,Colorado River,88.7
14-Dec,12/01/2014 00:00,Santa Barbara  City of,Stage 2,Yes,650.33,1009.01,AF,"Approximately 11 AF of the City's December 2014 monthly production was sold to agriculture customers.  The City has updated its Total Monthly Potable Production (TMPP) numbers, both for the baseline year of 2013 and the reporting years 2014 and 2015 to include potable water blended with recycled water to improve water quality for recycled water customers. This change has been made in response to the conference call on May 12, 2015, regarding the Emergency Conservation Regulations in which it was explained this use of potable water should be included in the TMPP calculation. While these changes may drop the City from Tier 4 to Tier 3 and reduce our State mandated conservation standard, Stage 3 Drought Regulations adopted by Santa Barbara City Council on May 5, 2015, established a conservation target of 25% based on the Citys water supply needs. The City has maintained an average reduction of 21% since the enactment of Stage 2 Drought Regulations and plans to meet the 25% target under Stage 3.",92756,62.7,"The City enacted a Stage 2 Drought on May 20, 2014. Details, including the mandatory water conservation regulations, can be found here: http://www.santabarbaraca.gov/gov/depts/pw/resources/system/docs/stage2restrictions.asp ",,-99999,NULL,211910959,328787348,62.6,0.85,No Correction,Central Coast,97.2
14-Dec,12/01/2014 00:00,Tuolumne Utilities District,2 of 4,Yes,255.0,342.0,AF,"Per the TUD UWMP we show a population of 28997.  However, we understand that the population in Tuolumne County has gone down since then and at the same time is subject to error in estimates and will change.  We are using a lower population estimate for our calculations here but we can not confirm until we update this figure in the 2015 UWMP update, which will take a significant effort to complete. Our  Calculated vs reported values for R-GPCD appear reasonably close regardless, so we are staying with this reported figure for now.",28997,75.0,,,-99999,NULL,83092114,111441188,75.4,0.816,No Correction,San Joaquin River,101.2
14-Dec,12/01/2014 00:00,Sacramento County Water Agency,2,Yes,510002276.0,623349369.0,G,,162600,78.0,,,-99999,NULL,510002276,623349369,78.4,0.775,No Correction,Sacramento River,95.8
14-Dec,12/01/2014 00:00,San Buenaventura  City of,stage 3,Yes,960.0,1370.0,AF,,113478,60.35,,,10,AF,312817370,446416455,58.4,0.6568,No Correction,South Coast,83.3
14-Dec,12/01/2014 00:00,Elk Grove Water Service,1,Yes,93309023.0,142659699.0,G,,44122,53.0,,,-99999,NULL,93309023,142659699,53.2,0.78,No Correction,Sacramento River,81.4
14-Dec,12/01/2014 00:00,Newhall County Water District,1b,Yes,374.77,627.1,AF,Our prior submission had 2 main errors: 1.  Residential % was calculated incorrectly.  Residential sales was compared to total production instead of total sales. 2.  Our population was incorrect.  We recently commissioned Maddaus Water Management Inc to conduct a demand study and included a revised population calculation.,45036,64.62,,,-99999,NULL,122119339,204341430,64.7,0.74,No Correction,South Coast,108.3
14-Dec,12/01/2014 00:00,Valencia Water Company,1B,Yes,1030.92,1792.62,AF,,117251,45.84,,"Valencia Water Company has provided customers with a customized drought report that identified their 2013 water consumption, 20% drought reduction target for 2014, and conservation program information to assist with their goals. Valencia Water Company also developed an online tool to enable customers to track their drought response progress throughout the year. The Customized Drought Reports were released in May 2014.",7.89,AF,335926753,584127785,45.8,0.496,No Correction,South Coast,79.7
14-Dec,12/01/2014 00:00,Castaic Lake Water Agency Santa Clarita Water Division,1B,Yes,1061.0,1770.0,AF,,119650,64.0,"In December 2014, we issued 31 warning/violation notices for the prohibited activities stated in the SWRCB Resolution 2014-0038.",,-99999,NULL,345728364,576757026,64.3,0.69,No Correction,South Coast,107.3
14-Dec,12/01/2014 00:00,California Water Service Company East Los Angeles,2,Yes,1117.0,1236.0,AF,,159794,39.0,,,-99999,NULL,363976044,402752364,39.7,0.54,No Correction,South Coast,43.9
14-Dec,12/01/2014 00:00,Exeter  City of,2,Yes,32382800.0,37430400.0,G,,10334,101.0844254,,,-99999,NULL,32382800,37430400,91.0,0.9,No Correction,Tulare Lake,105.2
14-Dec,12/01/2014 00:00,"Rio Vista, city of",1,Yes,24534000.0,41197000.0,G,,8324,95.0,,,-99999,NULL,24534000,41197000,66.6,0.7,No Correction,Sacramento River,111.8
14-Dec,12/01/2014 00:00,Sweetwater Springs Water District,1,Yes,52.6,59.4,AF,,7703,61.6,,"December was a difficult month for water savings.  The Russian River was in flood stage on December 12, lots of smaller creek flooding in the area.  There was some outside water use for cleanup purposes.  We also found a major leak during the Christmas holiday which was repaired.  ",-99999,NULL,17139785,19355575,59.6,0.83,No Correction,North Coast,67.3
14-Dec,12/01/2014 00:00,California Water Service Company Visalia,2,Yes,1380.0,1728.0,AF,,136986,74.0,,,-99999,NULL,449674969,563071266,74.1,0.7,No Correction,Tulare Lake,92.8
14-Dec,12/01/2014 00:00,California Water Service Company Selma,2,Yes,232.0,311.0,AF,,24586,74.0,,,-99999,NULL,75597531,101339794,74.4,0.75,No Correction,Tulare Lake,99.7
14-Dec,12/01/2014 00:00,California Water Service Company Chico District,2,Yes,995.0,1332.0,AF,,100911,72.0,,,-99999,NULL,324222170,434034101,71.5,0.69,No Correction,Sacramento River,95.7
14-Dec,12/01/2014 00:00,Soquel Creek Water District,3,Yes,72.371,96.619,MG,"Percent residential use and R-GPCD is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 8.4%.   5/27/15 changes include increasing the population based on SWRCB guidance, increasing the residential consumption by adding residential irrigation accounts, and decreasing residential consumption by removing fire service accounts. ",39043,46.1,,,-99999,NULL,72371000,96619000,46.1,0.7709999999999999,No Correction,Central Coast,61.5
14-Dec,12/01/2014 00:00,East Valley Water District,Stage 2,Yes,977.29,1265.54,AF,,97318,83.0,,,-99999,NULL,318451341,412378015,81.3,0.77,No Correction,South Coast,105.3
14-Dec,12/01/2014 00:00,California Water Service Company Bear Gulch,2,Yes,470.0,752.0,AF,,58700,72.0,,,-99999,NULL,153150171,245040273,72.4,0.86,No Correction,San Francisco Bay,115.8
14-Dec,12/01/2014 00:00,Buena Park  City of,Phase 1,Yes,833.0,1007.0,AF,"In response to the Governor Browns emergency drought declaration Buena Park evaluated the city wide water usage. In keeping with the Governors focus on reducing water usage on outdoor irrigation we decided to include water usage from institutional irrigation metering in the R-GPD calculation.   Buena Park reported residential usage at 65%, which included the institutional irrigation usage. Buena Parks actual residential water use percentage as reported on the Department of Water Resources Form 38, for calendar year 2014, was 58.5%. Monthly drought reporting is being amended to reflect residential usage at 58.5%.  ",82364,62.0,,,-99999,NULL,271434239,328132387,62.2,0.585,No Correction,South Coast,75.2
14-Dec,12/01/2014 00:00,South Gate  City of,Permanent,Yes,556.95,587.23,AF,,95115,55.39,,,-99999,NULL,181482952,191349733,61.5,1.0,No Correction,South Coast,64.9
14-Dec,12/01/2014 00:00,Hillsborough  Town of,One,No,49931.0,80745.0,CCF,See June 2014 Notes.,10825,101.0,"The Town continued enforcement, including verbal and written warnings",Continued Implementation,0,NULL,37350982,60401455,97.9,0.88,No Correction,San Francisco Bay,158.4
14-Dec,12/01/2014 00:00,"California Water Service Company Dixon, City of",2,Yes,79.0,97.0,AF,,9812,68.0,,,-99999,NULL,25742263,31607588,68.6,0.81,No Correction,Sacramento River,84.2
14-Dec,12/01/2014 00:00,Redlands  City of,Stage 2,Yes,1106.7,1529.6,AF,,77852,112.1,,,-99999,NULL,360619774,498422343,112.1,0.75,No Correction,South Coast,154.9
14-Dec,12/01/2014 00:00,San Juan Water District,Stage 3,Yes,303.0,535.0,AF,,32606,93.0,"As reported to SWRCB staff, the incorrect multiplier was used and has been corrected.",,-99999,NULL,98732982,174330513,92.8,0.95,No Correction,Sacramento River,163.8
14-Dec,12/01/2014 00:00,California Water Service Company Dominguez,2,Yes,2186.0,2948.0,AF,,142168,57.0,,,-99999,NULL,712311219,960610007,56.6,0.35,No Correction,South Coast,76.3
14-Dec,12/01/2014 00:00,Hayward  City of,Stage 1,No,418812.0,473085.0,CCF,,151037,52.0,,,-99999,NULL,313293132,353892156,51.5,0.77,No Correction,San Francisco Bay,58.2
14-Dec,12/01/2014 00:00,California Water Service Company Hermosa/Redondo,2,Yes,815.0,689.0,AF,,95640,69.0,,,-99999,NULL,265568913,224511633,69.0,0.77,No Correction,South Coast,58.3
14-Dec,12/01/2014 00:00,California Water Service Company King City,2,Yes,94.0,123.0,AF,,14734,36.0,,,-99999,NULL,30630034,40079726,36.2,0.54,No Correction,Central Coast,47.4
