Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Feb,02/01/2015 00:00,Humboldt Bay Municipal Water District,2,No,18.81,12.99,MG,Last year's production number was erroneously entered using 2014 data. The number has been revised to reflect the 2013 production number for this month. ,602,61.95,,"Our original submission used the total Humboldt County census average population per household in the R-GCPD calculation. The revised R-GCPD has been calculated using ""Method No. 2"" PERSONS PER RESIDENTIAL CONNECTION"" POPULATION METHOD. ",-99999,NULL,18810000,12990000,78.1,0.07,No Correction,North Coast,53.9
15-Feb,02/01/2015 00:00,Santa Maria  City of,1,Yes,815.0,753.0,AF,Previous reports included commercial and institutional sectors when calculating residential gallons per person per day. The city has significant water use associated with agricultural processing (packing sheds and coolers) in the industrial and commercial sectors.,101103,64.0,,,-99999,NULL,265568913,245366125,64.7,0.69,No Correction,Central Coast,59.8
15-Feb,02/01/2015 00:00,Yuba City  City of,3,Yes,245.06,263.12,MG,,65372,93.7,"August 8, 2014  Name Address City, State, Zip  Dear Water Customer,  With the third consecutive year of drought, the City of Yuba City implemented emergency water restrictions in accordance with the Citys Water Shortage Contingency Plan per the Governors request in January.  On July 15, 2014, the State Water Resources Control Board approved an emergency regulation to ensure that water suppliers, their customers and state residents increase water conservation in urban settings.  The emergency regulations require that all Californians stop the following activities immediately:      Washing down driveways and sidewalks  Watering of outdoor landscapes that cause excess runoff  Using a hose to wash a motor vehicle unless the hose is fitted with a shut-off nozzle   Using potable water in a non-circulating fountain or decorative water feature  In addition, the emergency regulations specifically require that urban water suppliers implement water shortage contingency plans to a level where restrictions on outdoor watering are mandatory.  For Yuba City, that is Stage 3 of the Citys Water Shortage Contingency Plan.    Stage 3 of the Citys Water Shortage Contingency Plan and Municipal Code Section 6-6.19, Emergency Water Restrictions, permit lawn watering only as follows:   EVEN numbered addresses: Wednesdays and Saturdays   ODD numbered addresses: Thursdays and Sundays   New lawns may be watered three (3) times each day for the first three (3) weeks after planting provided that notification is given to the City Public Works Department of the new planting either at the time of planting or as soon thereafter as is practicable.  Public agencies and/or commercial/industrial companies using City water to irrigate large turf areas greater than 0.5 acres, shall submit an irrigation schedule for approval by the Public Works Director. This schedule shall provide for a reduction of water use based on a percentage of previous usage. The actual percentage and base year of usage shall be established by the Public Works Director as approved by the City Council and will be in accordance with the severity of the water shortage declared by the City Council. It is recommended that watering take place during the coolest parts of the day in the evening and early morning hours. As part of the Citys continued effort to help water customers comply with these water restrictions, the City has started water patrols which are designed to provide residents with conservation education.  The Citys goal is to raise awareness to the mandatory restrictions, and issue penalties as a last resort.  For those that choose not to comply with the mandatory restrictions, the following penalty schedule will apply:  1st violation: Written warning 2nd violation:  $ 50.00 surcharge* 3rd violation:  $100.00 surcharge* 4+ violations: $250.00 surcharge* per violation *Surcharges shall appear on the next monthly water billing  The Public Works Department provides complimentary water audits and will assist with adjusting sprinkler timers upon request.  If you would like to schedule a water audit or need assistance adjusting a sprinkler timer, please call John Westhouse, Water Treatment Plant Supervisor, at 530-822-4637.  Also, the City has a rebate program for the installation of smart irrigation timers.  Information on the rebate program can be found at www.yubacityh2o.com.       The City appreciates the conservation efforts of our water customers.  If you have any questions, please do not hesitate to contact Public Works.    Sincerely,      Diana Langley City of Yuba City  Public Works Director ",,-99999,NULL,245060000,263120000,93.7,0.7,No Correction,Sacramento River,100.6
15-Feb,02/01/2015 00:00,Escondido  City of,Stage 2,Yes,1246.0,1283.5,AF,Potable water used for Ag - 228 AF,134053,69.7,,,22.7,AF,406010878,418230307,69.8,0.645,No Correction,South Coast,71.9
15-Feb,02/01/2015 00:00,Los Angeles County Public Works Waterworks District 29,Equivalent mandated compliance,Yes,523.0,476.0,AF,A portion of the water supply for District 29 is being transferred to another water supplier (Marina Del Rey Water System - i.e. small water system) outside of its service area. This transferred water is being removed from the previous reported total monthly potable water production. The population of this small water system is also being removed from the previous reported population figures. ,22199,226.0,,,-99999,NULL,170420296,155105279,224.8,0.82,No Correction,South Coast,204.6
15-Feb,02/01/2015 00:00,Placer County Water Agency,2,Yes,367116681.0,419801482.0,G,"This is a revised report that changes the percent residential use and the population. The percent residential use was being calculated using a ratio of residential v. total metered demand. It was determined that the correct ratio to use is metered residential demand v. total production. This agency reads residential meters bi-monthly; therefore, reasonable methods with available data were used to establish monthly ratios. The population changed based on year end results of new connections, which were used to calculate total population served using methods developed for UWMP guidelines. ",95717,83.0,,,-99999,NULL,367116681,419801482,82.2,0.6,No Correction,Sacramento River,94.0
15-Feb,02/01/2015 00:00,Corona  City of,2,Yes,646.47,537.67,MG,Data provided the Department of Water and Power's Regulatory division. Data from water production report that is submitted to DWR.,185660,79.6,"Corona monitors customers water usage through the established water allocation (water budget) rate structure. Each month a report is generated identifying customers with water usage in the top tier (tier 5, tier 4 for CI/government/landscape). These customers are contacted to assist in addressing their high water usage. In February 2015, 676 residential, 118 multi-family residential, 289 commercial/industrial, 298 government, and 87 dedicated landscape meters were identified with top tier water usage.","In February 2015 Corona's Water Resources Team received 222 calls relating to water conservation related questions, rebate programs and water waste with 419 outgoing calls. A total of 22 follow ups, 13 mini audit, 31 landscape checks and two installation sites of water saving devices was completed in February . Four large landscape/CII water audits were completed. Two education event was held and nine classroom presentations were completed. 24 bathroom aerators, 13 hose nozzles, 11 kitchen aerators, 13 showerheads, 31 toilet dye tablets, and three shower timers were delivered to residential customers. 64 rebates were issued for residential customers and no commercial rebates were issued.",74.187,MG,646470000,537670000,79.6,0.64,No Correction,South Coast,66.2
15-Feb,02/01/2015 00:00,Burbank  City of,2,Yes,1097.1,1171.1,AF,"Revised Percentage Residential Use to include only water delivered (billed) to residential, in accordance with Board instructions.  Previous reports used a percentage that included non-revenue water.  Revised population to use the 1/1/2015 estimate published by Department of Finance in May 2015. ",106084,85.07,,,-99999,NULL,357491601,381604606,85.1,0.7068000000000001,No Correction,South Coast,90.8
15-Feb,02/01/2015 00:00,Camarillo  City of,2,Yes,509.8,590.5,AF,,46623,75.64,,,-99999,NULL,166119057,192415268,78.1,0.614,No Correction,South Coast,90.5
15-Feb,02/01/2015 00:00,Blythe  City of,1,Yes,58.2,56.2,MG,"Residential water use is calculated using consumption data by comparing residential water uses (RESSIF: residential single family; RESMUF: residential multifamily) to the remaining accounts such as irrigation, commercial, and public entities.",13839,100.35,,"The City of Blythe posted on its webpage at http://www.cityofblythe.ca.gov tips for water conservation from the statewide program Save Our Water, a partnership between the Association of California Water Agencies and the California Department of Water Resources.",-99999,NULL,58200000,56200000,100.3,0.6679999999999999,No Correction,Colorado River,96.9
15-Feb,02/01/2015 00:00,Roseville  City of,2,Yes,1139.8,1427.1,AF,,122946,55.7,Staff performed regular water waste patrols and left notices for customers found to have water waste. The City is conducting night patrols for water waste primarily focused on commercial landscapes. The City has an online reporting tool where people can report water waste at their convenience - www.roseville.ca.us/waterwaste. ,The City's WaterInsight Program is highly successful. The program is used to set monthly 20% reduction goals for each residential customer. Regular visits to landscape contractors are occuring to review their compliance with the established water budget for each maintained location. Staff evaluates daily meter readings and contacts customers that have higher usage than normal.  Customers are offered a Water Wise House Call or Business Audit. ,27.5,AF,371405456,465022571,55.7,0.516,No Correction,Sacramento River,69.7
15-Feb,02/01/2015 00:00,Vista Irrigation District,2,Yes,1168.0,1028.0,AF,The previously reported percentage of residential use and the resulting R-GPCD were reported incorrectly.  The previously reported residential use percentage did not represent the residential portion of total water production.,124746,78.0,,,-99999,NULL,380594467,334975267,77.4,0.71,No Correction,South Coast,68.1
15-Feb,02/01/2015 00:00,West Valley Water District,Stage 2,Yes,1067.0,1144.0,AF,,66571,107.0,,,-99999,NULL,347683473,372774032,125.0,0.67,No Correction,South Coast,134.0
15-Feb,02/01/2015 00:00,Napa  City of,Stage 2,Yes,647.0,701.0,AF,"February 2015 production for City of Napa water customers was 8% less than February 2013, and the second lowest February in the last 11 years.  Combined January-February 2015 consumption was 21% less than last year (2014).",85679,57.0,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties.  In February, the City fielded six irrigation-related reports, but two turned out to be groundwater seepage.  Enforcement has been limited to education, site visits, and confirmation of repairs.  No fines or penalties have been issued to date.","Local Moderate Water Shortage Regulations (""Stage 2"" of Water Shortage Contingency Plan) remain in effect.  They include the four statewide prohibitions in addition to mandatory restrictions on irrigation time of day (10am to 5pm prohibited) and pool draining and refilling (only allowed for repairs).  Regulations also include recommendation to limit outdoor irrigation of ornamental landscapes or turf to no more than two days per week.  Sprinkler systems are recommended to be kept off until later spring.  Educational/awareness campaign on the water waste prohibitions continues with bill messages, web site updates, newspaper articles, radio ads, magazine ads, and displays at public buildings and community events.",-99999,NULL,210825873,228421850,57.1,0.65,No Correction,San Francisco Bay,61.9
15-Feb,02/01/2015 00:00,Mission Springs Water District,1-A,Yes,503.0,570.0,AF,,34766,109.0,,,-99999,NULL,163903268,185735313,109.4,0.65,No Correction,Colorado River,124.0
15-Feb,02/01/2015 00:00,Los Angeles County Public Works Waterworks District 40,Equivalent Mandated Compliance,Yes,2070.51,2206.52,AF,The percent residential use (PRU) is revised to show the consumption of residential accounts to the total monthly potable water production. This follows the recommended formula provided on the instructions for estimating residential gallons per capita day (R-GPCD).,206372,83.0,,,-99999,NULL,674678638,718997691,82.9,0.71,No Correction,South Lahontan,88.3
15-Feb,02/01/2015 00:00,Nevada Irrigation District,3,Yes,125.1,142.5,MG,,44761,77.9,,,-99999,NULL,125100000,142500000,77.9,0.78,No Correction,Sacramento River,88.7
15-Feb,02/01/2015 00:00,Alameda County Water District,Stage 2,Yes,795.2,901.6,MG,"Calculated per the recommendation by SWRCB  in their guidance for estimating residential GPCD - this % is based on the Jan 2014/Feb 2014 (previous year) consumption for residential (SFR and MFR, including MF dedicated landscape accounts), as listed in the water revenue and consumption report for FY 2013/14 ",340000,61.0,Information provided with July 2014 report - no updates at this time.,Information provided with July 2014 report - no updates at this time.,-99999,NULL,795200000,901600000,61.0,0.73,No Correction,San Francisco Bay,69.1
15-Feb,02/01/2015 00:00,Hawthorne  City of,2,Yes,311.0,297.0,AF,,44459,67.0,,,-99999,NULL,101339794,96777874,67.6,0.83,No Correction,South Coast,64.5
15-Feb,02/01/2015 00:00,Nipomo Community Services District,2,Yes,134.8,136.3,AF,"4-block escalating rates with 10% per year increases past three and next two years.  Additional 35% hike in July 2015 for new water source. Rate hikes have resulted in steady drop in per capita. Last billing cycle a $3,000 bill was issued to a customer who had a serious leak - tiered billing creates its own fines.  $17M pipeline project scheduled for completion in July.  Will bring community its FIRST supplement to groundwater. Estimate of residential use based on 2013 billing data. GPCD calculation is NOT comparable to our 2010 UWMP calculation and ""20 by 2020"" goal (different approach)",12148,108.0,"Last billing cycle a $3,000 bill was issued to a customer who had a serious leak (a.k.a. wasted water) - tiered rate structures create significant fines and deterrent to water waste.  ",,-99999,NULL,43924772,44413550,108.5,0.84,No Correction,Central Coast,109.7
15-Feb,02/01/2015 00:00,Rancho California Water District,3a,Yes,3785.0,2689.0,AF,"Total monthly potable production for January 2015 was 75% groundwater; only 25% potable import water was produced, although raw import was taken for groundwater recharge. RCWD service area includes about 18,000 acres of agricultural and ranch lands, primarily vineyards, avocado, and citrus trees. Agricultural water use from July 2014 through February 2015 ranges from 12% to 31% of the District's potable water use. Additionally, the District maintains Ag/Domestic meters where one meter serves both a home and agricultural land on a parcel. Currently, this water use is all included in """"residential"""" use for the purposes of the R-GPCD, which overstates the R-GPCD. For June 2014 through February 2015, Ag/Domestic averaged 15% of total residential use. In 2011, we analyzed the amount that agriculture represent in Ag/Domestic accounts, excluded that amount, and it lowered the GPCD by approximately 12%, a substantial change.   As was indicated in all of the original monthly reports submitted to SWB, the District included a significant amount of agricultural demand in its calculation of total residential demand. After further consideration, RCWD has determined that it is not appropriate to include this agricultural demand in the calculation of residential demand since the demand represents water that is produced for commercial agricultural uses and not for urban uses. Furthermore, the District has looked more closely at the population of its service area by compiling data that is more up-to-date than that which was used for the original reports, and has arrived at a more accurate determination of population. Therefore, RCWD has made revisions to each previously submitted report using updated residential demand and population data. Please note that while these revisions result in a lower R-GPCD for the District, the revisions do not lower the District's R-GPCD enough to change its 36% production reduction requirement.  Also, for non-revenue water, we are not currently tracking """"unaccounted-for water"""" on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. Recently, the District has been implementing an AMI system that is lowering the percentage of unaccounted-for water, which we will track more frequently.   ",166581,127.85,"RCWD maintains a Water Conservation Policy that includes fines of up to $300 per violation for water wasting. From July 2014 through December 2014 (January 2015 information was not available at the time of this data submission), the District sent out 119 violation written notices, which includes 110 first notices, 8 second notices and 1 third notice. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste, and plans to increase awareness in the spring when hotter months begin. ","On August 15, 2014, the District's Board adopted a resolution of declaration of Stage 3, and approval of an updated Water Shortage Contingency Plan (WSCP) and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation. In January 2015, the District Board approved an update WSCP that adjusts water budgets within shortage stages, which will go to a March 12, 2015 public hearing and possible adoption.",130,AF,1233347651,876214487,126.9,0.48,No Correction,South Coast,90.2
15-Feb,02/01/2015 00:00,Rainbow Municipal Water District,LEVEL 2,Yes,1233.3,823.4,AF,,19611,190.3,,,-99999,NULL,401872565,268306065,190.3,0.26,No Correction,South Coast,127.0
15-Feb,02/01/2015 00:00,Oceanside  City of,Level 2,Yes,1718.3,1544.2,AF,,171183,75.9,,,-99999,NULL,559910507,503179774,75.9,0.65,No Correction,South Coast,68.2
15-Feb,02/01/2015 00:00,Western Municipal Water District of Riverside,Stage 1,Yes,1187.0,1075.0,AF,Average ET for Western's retail service area:   February 2013: 3.59;  February 2015: 3.86.     Western is not able to calculate the percentage of residential use until four weeks after the end of the month.  The above percentage (76) is for January 2015. We will provide the number for February in next month's report. The residential use is typically 66-69 percent of total production.,85469,90.0,Western Municipal Water District partners with local code enforcement teams to monitor water saving progress in the community we serve. In partnership with 311 dispatch we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter for the same issue reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties.,,-99999,NULL,386785644,350290284,122.8,0.76,No Correction,South Coast,111.2
15-Feb,02/01/2015 00:00,Tahoe City Public Utilities District,2,Yes,11656382.0,16533755.0,G,"This is a revised report with updated population and percent residential use data as the primary revisions.  The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area.  This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. The revised percent residential use data is due to our Accounting department providing a much more detailed report of residential only water use data that was not available during the initial reporting timeframes. We appreciate the States understanding that GPCD data cannot be equally compared among all urban water suppliers unless all relevant factors are taken into account.  In our case, we feel strongly that seasonal population is a very relevant factor and we have attempted to provide population data representative and telling of our seasonal population changes.  One last note, our GPCD calculation may vary slightly from the States calculated GPCD due to differences in the number of days in our meter read period versus the calendar month.  In some cases, we have normalized Total Monthly Production data due to significantly higher or lower meter read days as compared to calendar days in a month.  ",6680,38.3,,"TCPUD Board of Directors adopted Drought Response Stage 2 from TCPUD Ordinance 264 on July 25, 2014.",-99999,NULL,11656382,16533755,38.3,0.614,No Correction,North Lahontan,54.3
15-Feb,02/01/2015 00:00,Calexico  City of,2,Yes,133.5,124.86,MG,,40516,82.0,,,-99999,NULL,133500000,124860000,82.4,0.7,No Correction,Colorado River,77.0
15-Feb,02/01/2015 00:00,Lompoc  City of,Stage 1,Yes,92.9,96.0,MG,City of Lompoc Utility Sales and Consumption report; dated 12/19/14 - 1/20/15.,39846,62.5,N/A,N/A,-99999,NULL,92900000,96000000,62.5,0.75,No Correction,Central Coast,64.5
15-Feb,02/01/2015 00:00,California Water Service Company Bakersfield,2,Yes,2898.0,3164.0,AF,,277427,87.0,,,-99999,NULL,944317435,1030993915,87.5,0.72,No Correction,Tulare Lake,95.6
15-Feb,02/01/2015 00:00,Amador Water Agency,2,Yes,51.18,60.47,MG,"Single family and multi family residential use used. Not included is commercial, industrial and institutional. Also not included is our wholesale customers and the backwash water used to clean the filters at the plant as this water never sees the distribution system.  Our population number was approved by our state regulator in the 2014 annual report.",23347,44.0,Violations: 1-verbal warning 2-written warning 3-water restrictor for 1 week 4-water restrictor for remainder of the drought,,-99999,NULL,51180000,60470000,43.8,0.56,No Correction,San Joaquin River,51.8
15-Feb,02/01/2015 00:00,California Water Service Company Oroville,2,Yes,100.0,130.0,AF,,10640,57.0,,,-99999,NULL,32585143,42360686,56.9,0.52,No Correction,Sacramento River,73.9
15-Feb,02/01/2015 00:00,Trabuco Canyon Water District,1,Yes,175.0,130.0,AF,Commercial Ag used 21 AF,13175,91.0,,,28,AF,57024000,42360686,91.2,0.59,No Correction,South Coast,67.7
15-Feb,02/01/2015 00:00,Otay Water District,2,Yes,2017.5,1793.3,AF,The residential GPCD changed because the original usage number failed to include a classification of customers called Master-Meter.  This classification includes condos and apartments.,217600,76.0,,,-99999,NULL,657405254,584349364,75.5,0.7,No Correction,South Coast,67.1
15-Feb,02/01/2015 00:00,San Diego  City of,Level 2 Mandatory and Permanent Mandatory Restrict,Yes,12196.0,11259.0,AF,"Residential use was estimated by looking at metered consumption of single-family residential accounts, multi-family residential accounts, and residential irrigation accounts for FY 2014, and dividing it by total water produced in FY 2014.",1292496,58.97,"In January, the City received a total of 366 initial water waste complaints, up from 309 initial complaints in January.  No fines or citations have been issued so far, citizens are cooperating.","With a mean temperature of 63.1 degrees, last months temperature was 5.2 degrees warmer than normal and almost 7 degrees warmer than February 2013.  Rainfall accounted for only 0.63 inches for what traditionally is one of San Diegos wettest month, averaging 2.27 inches of rain normally.  These hot and dry weather conditions are affecting water usage locally, despite calls to keep sprinklers off after rainstorms.",532,AF,3974084004,3668761217,59.0,0.537,No Correction,South Coast,54.4
15-Feb,02/01/2015 00:00,Truckee-Donner Public Utilities District,2,Yes,66174900.0,82925600.0,G,Total Population Served has been calculated using the California Department of Finance published numbers and the 2010 Census data for the Town of Truckee:  number of housing units multiplied by the persons per household.,32776,59.8,,,-99999,NULL,66174900,82925600,59.8,0.83,No Correction,North Lahontan,75.0
15-Feb,02/01/2015 00:00,"Modesto, City of",Stage 1,Yes,832442734.0,907007141.0,G,,217269,100.0,,,-99999,NULL,832442734,907007141,100.4,0.7340000000000001,No Correction,San Joaquin River,109.4
15-Feb,02/01/2015 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 14-8) ,Yes,83.796,86.911,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users. ",9514,61.355,,,-99999,NULL,27305046,28320073,61.4,0.5985900000000001,No Correction,Colorado River,63.6
15-Feb,02/01/2015 00:00,Santa Barbara  City of,Stage 2,Yes,700.24,896.42,AF,"Approximately 3.4 AF of the City's February 2015 monthly production was sold to agriculture.  The City has updated its Total Monthly Potable Production (TMPP) numbers, both for the baseline year of 2013 and the reporting years 2014 and 2015 to include potable water blended with recycled water to improve water quality for recycled water customers. This change has been made in response to the conference call on May 12, 2015, regarding the Emergency Conservation Regulations in which it was explained this use of potable water should be included in the TMPP calculation. While these changes may drop the City from Tier 4 to Tier 3 and reduce our State mandated conservation standard, Stage 3 Drought Regulations adopted by Santa Barbara City Council on May 5, 2015, established a conservation target of 25% based on the Citys water supply needs. The City has maintained an average reduction of 21% since the enactment of Stage 2 Drought Regulations and plans to meet the 25% target under Stage 3.",93091,57.0,"The City enacted a Stage 2 Drought on May 20, 2014. Details, including the mandatory water conservation regulations, can be found here: http://www.santabarbaraca.gov/gov/depts/pw/resources/system/docs/stage2restrictions.asp ",,-99999,NULL,228174203,292099736,56.9,0.65,No Correction,Central Coast,72.8
15-Feb,02/01/2015 00:00,Tuolumne Utilities District,Phase II of IV,Yes,229.0,246.0,AF,,28997,77.0,,,-99999,NULL,74619977,80159451,75.0,0.816,No Correction,San Joaquin River,80.6
15-Feb,02/01/2015 00:00,Sacramento County Water Agency,1,Yes,476157261.0,557196410.0,G,,163226,81.0,,,-99999,NULL,476157261,557196410,80.7,0.775,No Correction,Sacramento River,94.5
15-Feb,02/01/2015 00:00,San Buenaventura  City of,Stage 3,Yes,1010.0,1167.0,AF,,113478,69.64,,,34,AF,329109941,380268615,69.4,0.67,No Correction,South Coast,80.2
15-Feb,02/01/2015 00:00,Elk Grove Water Service,1,Yes,87394621.0,112297243.0,G,,44084,60.0,,,-99999,NULL,87394621,112297243,60.2,0.85,No Correction,Sacramento River,77.3
15-Feb,02/01/2015 00:00,Newhall County Water District,1b,Yes,503.52,530.43,AF,Our prior submission had 2 main errors: 1.  Residential % was calculated incorrectly.  Residential sales was compared to total production instead of total sales. 2.  Our population was incorrect.  We recently commissioned Maddaus Water Management Inc to conduct a demand study and included a revised population calculation.,45036,101.16,,,-99999,NULL,164072711,172841372,101.5,0.78,No Correction,South Coast,106.9
15-Feb,02/01/2015 00:00,Valencia Water Company,1B,Yes,1388.35,1484.49,AF,,118224,81.83,,,15.56,AF,452395829,483723185,81.8,0.5988,No Correction,South Coast,87.5
15-Feb,02/01/2015 00:00,Castaic Lake Water Agency Santa Clarita Water Division,1B,Yes,1381.0,1448.0,AF,,119650,109.0,"In February 2015, we issued 38 warning/violation notices for the prohibited activities stated in the SWRCB Resolution 2014-0038.",,-99999,NULL,450000821,471832866,107.5,0.8,No Correction,South Coast,112.7
15-Feb,02/01/2015 00:00,California Water Service Company East Los Angeles,2,Yes,1083.0,1122.0,AF,,153872,44.0,,,-99999,NULL,352897095,365605301,44.2,0.54,No Correction,South Coast,45.8
15-Feb,02/01/2015 00:00,Exeter  City of,,Yes,30222600.0,32182000.0,G,,10334,92.50617522,,,-99999,NULL,30222600,32182000,94.0,0.9,No Correction,Tulare Lake,100.1
15-Feb,02/01/2015 00:00,"Rio Vista, city of",1,Yes,28312000.0,32311000.0,G,,8324,121.0,,,-99999,NULL,28312000,32311000,85.0,0.7,No Correction,Sacramento River,97.0
15-Feb,02/01/2015 00:00,Sweetwater Springs Water District,1,Yes,44.6,54.0,AF,,7703,56.9,,,-99999,NULL,14532974,17595977,55.3,0.82,No Correction,North Coast,66.9
15-Feb,02/01/2015 00:00,California Water Service Company Visalia,2,Yes,1197.0,1399.0,AF,,137337,72.0,,,-99999,NULL,390044158,455866146,72.0,0.71,No Correction,Tulare Lake,84.2
15-Feb,02/01/2015 00:00,California Water Service Company Selma,2,Yes,213.0,250.0,AF,,24583,81.0,,,-99999,NULL,69406354,81462857,80.7,0.8,No Correction,Tulare Lake,94.7
15-Feb,02/01/2015 00:00,California Water Service Company Chico District,2,Yes,1012.0,1160.0,AF,,101292,86.0,,,-99999,NULL,329761644,377987655,86.0,0.74,No Correction,Sacramento River,98.6
15-Feb,02/01/2015 00:00,Soquel Creek Water District,3,Yes,68.375,80.932,MG,"Percent residential use and R-GPCD is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 9.4%.  5/27/15 changes include increasing the population based on SWRCB guidance, increasing the residential consumption by adding residential irrigation accounts, and decreasing residential consumption by removing fire service accounts. ",39049,47.8,,,-99999,NULL,68375000,80932000,47.8,0.764,No Correction,Central Coast,56.6
15-Feb,02/01/2015 00:00,East Valley Water District,Stage 2,Yes,1091.54,1016.69,AF,,97318,101.0,,,-99999,NULL,355679867,331289887,100.5,0.77,No Correction,South Coast,93.6
15-Feb,02/01/2015 00:00,California Water Service Company Bear Gulch,2,Yes,571.0,587.0,AF,,58694,94.0,,,-99999,NULL,186061165,191274788,94.0,0.83,No Correction,San Francisco Bay,96.6
15-Feb,02/01/2015 00:00,Buena Park  City of,Phase 1,Yes,842.0,943.0,AF,"In response to the Governor Browns emergency drought declaration Buena Park evaluated the city wide water usage. In keeping with the Governors focus on reducing water usage on outdoor irrigation we decided to include water usage from institutional irrigation metering in the R-GPD calculation.   Buena Park reported residential usage at 65%, which included the institutional irrigation usage. Buena Parks actual residential water use percentage as reported on the Department of Water Resources Form 38, for calendar year 2014, was 58.5%. Monthly drought reporting is being amended to reflect residential usage at 58.5%.  ",82364,70.0,,,-99999,NULL,274366902,307277896,69.6,0.585,No Correction,South Coast,77.9
15-Feb,02/01/2015 00:00,South Gate  City of,Permanent ,Yes,492.44,600.57,AF,,95115,54.0,,,-99999,NULL,160462277,195696592,54.2,0.9,No Correction,South Coast,66.1
15-Feb,02/01/2015 00:00,Hillsborough  Town of,One,No,60717.0,75778.0,CCF,See June 2014 Notes,10850,136.0,The Town continued water waste enforcement,The Town continued drought action implementation,-99999,NULL,45419470,56685881,131.6,0.88,No Correction,San Francisco Bay,164.2
15-Feb,02/01/2015 00:00,"California Water Service Company Dixon, City of",2,Yes,69.0,73.0,AF,,9818,67.0,,,-99999,NULL,22483748,23787154,67.1,0.82,No Correction,Sacramento River,71.0
15-Feb,02/01/2015 00:00,Redlands  City of,Stage 2,Yes,1557.0,1274.7,AF,,77852,174.5,,,-99999,NULL,507350672,415362814,174.6,0.75,No Correction,South Coast,142.9
15-Feb,02/01/2015 00:00,San Juan Water District,Stage 3,Yes,333.0,449.0,AF,"As reported to SWRCB staff, the incorrect multiplier was used and has been corrected.",32628,113.0,,,-99999,NULL,108508525,146307291,112.8,0.95,No Correction,Sacramento River,152.1
15-Feb,02/01/2015 00:00,California Water Service Company Dominguez,2,Yes,2351.0,2088.0,AF,,142155,69.0,,,-99999,NULL,766076705,680377780,69.3,0.36,No Correction,South Coast,61.5
15-Feb,02/01/2015 00:00,Hayward  City of,Stage 1,Yes,474690.0,482460.0,CCF,,151037,47.0,,,-99999,NULL,355092779,360905143,47.0,0.56,No Correction,San Francisco Bay,47.8
15-Feb,02/01/2015 00:00,California Water Service Company Hermosa/Redondo,2,Yes,842.0,834.0,AF,,95739,80.0,,,-99999,NULL,274366902,271760090,79.8,0.78,No Correction,South Coast,79.1
15-Feb,02/01/2015 00:00,California Water Service Company King City,2,Yes,97.0,94.0,AF,,14734,46.0,,,-99999,NULL,31607588,30630034,45.2,0.59,No Correction,Central Coast,43.8
