Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Oct,10/01/15 00:00,Escondido  City of,Stage 2,Yes,1746.9,2071.3,AF,,134053,61.6,,,45,AF,"569,229,858","674,936,061",61.6,45,No Correction,South Coast,73.09
15-Oct,10/01/15 00:00,Los Angeles County Public Works Waterworks District 29,equivalent mandated compliance,Yes,627,769,AF,A portion of the water supply for District 29 is being transferred to another water supplier (Marina Del Rey Water System - i.e. small water system) outside of its service area. This transferred water is being removed from the previous reported total monthly potable water production. The population of this small water system is also being removed from the previous reported population figures.,22221,243.21,,"In order to achieve the level of reduction required by the State Board, per the Rules and Regulations for the Waterworks Districts, a Phase VIII Shortage was declared for District No. 29, which mandates water use reductions and Target Quantity (Allocations) that customers must meet to avoid surcharges. The Target Quantity (Allocation) is a 36% reduction from the average amount of water used in an area by all residential customers with similar sized meters in 2013. This averaging methodology is used to ensure that customers that are already conserving water are not unfairly required to reduce their water consumption. A conservation surcharge of 0.5 times the normal water rate is charged for the first 15% of water use above the Target Quantity. An additional conservation surcharge of 1.0 times the normal water rate is charged for all water used in excess of the first 15% above the Target Quantity. ",,AF,"204,308,845","250,579,747",243.2,82,No Correction,South Coast,298.29
15-Oct,10/01/15 00:00,Placer County Water Agency,2,Yes,662177606,889798104,G,"PCWA reads most commercial, industrial, and institutional (CII) meters bi-monthly; therefore, data including all customers for a given month will not be available until two months after that month. An estimate of CII use based on estimated PRU and unaccounted-for water has been provided. This estimate will be replaced with actual data in a reasonable amount of time after the data is fully available.",95717,126.05,,"Piloted the use of SmartMeters for future data tracking. Partnered with neighboring utilities and the Department of Water Resources to sponsor landscape efficiency workshops. PCWA participated in a regional effort to expand the regionÕs public outreach program, which includes television, radio, online and social media water conservation messaging. The program, managed by the Regional Water Authority, represents a collaboration of 20 water agencies in the Sacramento region and will be active from September 2015 through February 2016. Reduced irrigation to one (1) day per week.",,G,"662,177,606","889,798,104",125,56,No Correction,Sacramento River,167.93
15-Oct,10/01/15 00:00,Corona  City of,3,Yes,2432.12,3070.9,AF,Overall water sales (direct customer consumption) decreased by 32% in October 2015 compared to 2013. Residential usage decreased by 31% and CII usage decreased by 38%. Potable usage from hydrant meters increased from 3 AF in 10/2013 to 24 AF in 10/2015 as a result of an increase in construction projects within the City including the Cal Trans 91 Freeway extension project. The current accumulated reduction in water sales (customer consumption) from June 2015 through October 2015 is 26%.  UC Riverside CIMIS Station 44 data showed the average temperature in 10/2015 was 4.2 degrees higher compared to 10/2013. The total evapotranspiration rate (ETo) was 0.06 lower in 10/2015 compared to 10/2013. Both these conditions are factors contributing to higher water usage to maintain the same landscape.   Note: Resubmittal includes approved population number.,168070,110.86,"In October 2015, a total of 590 customers had water usage charged in Tier 4 (Excessive Water Use) and 541 customers had water usage charged in Tier 5 (Wasteful Water Use). All customers with water usage falling into tier 4 and 5 are notified by postcard and a portion of these customers are contacted by phone to schedule an appointment to address the high water usage.","In October 2015, Corona's Water Resources Team received 327 calls relating to water conservation questions, rebate programs and water waste with 705 outgoing calls. A total of 167 landscape checkup (water audits) appointments, one large landscape audit, three commercial/industrial landscape audits, and 45 follow up site visits were completed, as well as sprinkler adjustment or leak repairs at 15 sites and the installation of water saving devices at five properties were completed. In October 2015, there were seven education events held and nine classroom presentations reaching 261 students. 834 bathroom aerators, 470 hose nozzles, 412 kitchen aerators, 707 showerheads, 697 toilet dye tablets, and 430 shower timers were delivered or provided to residential customers. 118 rebates were issued for residential customers and seven commercial rebates were issued.",403.08,AF,"792,509,773","1,000,657,147",110.9,72.88,No Correction,South Coast,139.97
15-Oct,10/01/15 00:00,Burbank  City of,3,Yes,1271.1,1718.8,AF,,106084,86.43,"Every complaint was followed up with a letter, and every letter mentions possible fines.",Used WaterSmart,,AF,"414,189,749","560,073,433",86.4,68.63,No Correction,South Coast,116.88
15-Oct,10/01/15 00:00,Camarillo  City of,2,Yes,693.17,878.62,AF,,47030,82.4,"Ongoing patrolling by conservation contractor & city staff delivering door tags, ordinance summaries and issuing citations. Leak detection assistance was provided at the request of 6 customers.",,25.2,AF,"218,542,035","278,879,944",82.4,53.19,No Correction,South Coast,105.16
15-Oct,10/01/15 00:00,Blythe  City of,1,Yes,72.16,94.36,MG,"Residential water use is calculated using consumption data by comparing residential water uses (RESSIF: residential single family; RESMUF: residential multifamily) to the remaining accounts such as irrigation, commercial, and public entities.",13839,97.02,Per Ordinance No 871-15 First Violation Ð Written Notice; Second Violation (within 12 months of the first violation) Ð Final Written Notice; Third Violation (within 12 months of the first violation) - $100 surcharge in customer water bill; Fourth Violation (within 12 months of the first violation) - $150 surcharge in customer water bill; Fifth Violation or more violation (within 12 months of the first violation) - $200 surcharge in customer water bill.,"Ordinance No 871-15 was approved by Council on May 26, 2015. The Ordinance added Chapter 13.05 (Water Conservation) to Title 13 (Public Services) of the Blythe Municipal Code. The purpose and policy states that due to the water conditions prevailing in the State of California, it is necessary and appropriate to adopt a water conservation program to reduce the water used by persons in the City.  The City of Blythe posted on its webpage at http://www.cityofblythe.ca.gov tips for water conservation from the statewide program Save Our Water, a partnership between the Association of California Water Agencies and the California Department of Water Resources. ",0,MG,"72,160,000","94,360,000",97,57.68,No Correction,Colorado River,126.87
15-Oct,10/01/15 00:00,Roseville  City of,3,Yes,2026,3140,AF,,122946,101.4,,,238.97,AF,"660,174,991","1,023,173,481",101.4,58.53,No Correction,Sacramento River,157.13
15-Oct,10/01/15 00:00,Vista Irrigation District,2,Yes,1355,1693,AF,,124746,77,,,,AF,"441,528,684","551,666,466",76.5,67,No Correction,South Coast,95.58
15-Oct,10/01/15 00:00,West Valley Water District,Stage 3A,Yes,1341,1783,AF,,74081,129,"In October the District sent approximately 1200 letters to all residential customers that had not reduced the targeted amount cumulatively for the first 4 months.  We also sent letters to all of our commercial accounts, approximately 500.",The District signed a contract with OmniEarth/DropCounter to help with behavioral modifications outreach to specific customers.,,AF,"436,966,764","580,993,094",129.4,68,No Correction,South Coast,172.03
15-Oct,10/01/15 00:00,Napa  City of,Stage 2,Yes,1100,1296,AF,"Because our utility billing system is comprised of staggered bimonthly meter read cycles, the City is not able to calculate exact amounts of Commercial, Industrial, Institutional and Residential usage on a calendar month basis.  The data reported here are estimated based on recent historical annual percentages by account type.",86051,87,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties.","In May 2015, the City renewed its declaration of a Moderate Water Shortage and modified its Stage 2 regulations to include a prohibition on landscape irrigation on consecutive days (effectively a three-days-per-week allowance without prescribed days).  The modified regulations also include all statewide prohibitions in addition to mandatory restrictions on irrigation time of day (10am to 5pm prohibited) and pool draining and refilling (only allowed for repairs).  Also in May, a new Water Conservation Specialist was hired, filling a staff vacancy.  A new two-year budget was adopted in June, with increases in water conservation program funding.  An annual 4% rate increase took effect October 1.  Educational/awareness campaign on the drought, water-saving target (20% vs. 2013), and water waste prohibitions continues with bill messages and inserts, web site updates, newspaper articles, radio ads, magazine ads, and displays at public buildings and community events.",,AF,"358,436,570","422,303,449",87.3,65,No Correction,San Francisco Bay,102.9
15-Oct,10/01/15 00:00,Mission Springs Water District,1-A,Yes,575.86,716.09,AF,,37600,104.64,"All water waste contacts were first time offenders. In accordance with the MSWD Water Shortage Contingency Ordinance, a warning was issued. Follow up did not reveal any continued waste practices.","MSWD has launched multiple additional conservation programs including, turf rebates, plumbing retrofit, commercial property audits, evaporative cooler audits and enhanced public outreach and education. Additionally, MSWD has added human resources to better facilitate conservation activities and programs including: an additional day for part time staff, a contractor for performing evap cooler audits, and reallocation of existing service personnel for commercial property audits.",,AF,"187,644,803","233,338,948",104.6,65,No Correction,Colorado River,130.12
15-Oct,10/01/15 00:00,Los Angeles County Public Works Waterworks District 40,equivalent mandated compliance,Yes,3226,4285,AF,,207404,125.89,,"In order to achieve the level of reduction required by the State Board, per the Rules and Regulations for the Waterworks Districts, a Phase VII Shortage was declared for District No. 40, which mandates water use reductions and Target Quantity (Allocations) that customers must meet to avoid surcharges. The Target Quantity (Allocation) is a 32% reduction from the average amount of water used in their area by all residential customers with similar sized meters in 2013. This averaging methodology is used to ensure that customers that are already conserving water are not unfairly required to reduce their water consumption. A conservation surcharge of 0.5 times the normal water rate is charged for the first 15% of water use above the Target Quantity. An additional conservation surcharge of 1.0 times the normal water rate is charged for all water used in excess of the first 15% above the Target Quantity ",,AF,"1,051,196,704","1,396,273,365",125.9,77,No Correction,South Lahontan,167.22
15-Oct,10/01/15 00:00,Nevada Irrigation District,3,Yes,245.2,308,MG,During October NID provided drinking water to a neighboring supplier due to required maintenance of their facility.  NID has deducted this from the total monthly potable water production as it did not serve NID customers. ,44761,140.81,,,,MG,"245,200,000","308,000,000",140.8,79.69,No Correction,Sacramento River,176.89
15-Oct,10/01/15 00:00,Alameda County Water District,Stage 2,Yes,1079,1445,MG,"Calculated % residential use per the recommendation by SWRCB Ð in their guidance for estimating residential GPCD - this % is based on the September 2014/October 2014 (previous year) consumption for residential (SFR and MFR, including MF dedicated landscape accounts), as listed in the Òwater revenue and consumption report for FY 2014/15. ",346000,68.4,Enforcement information provided with July 2014 report - no updates at this time. Note: 23 of the 77 water waste reports listed above required no action (not violations or could not confirm information provided).,Information provided with July 2014 report - no updates at this time.,,MG,"1,079,000,000","1,445,000,000",68.4,68,No Correction,San Francisco Bay,91.61
15-Oct,10/01/15 00:00,Hawthorne  City of,2,Yes,343.4,387,AF,CII quantity of water includes all non-residential sales.,44531,66.4,,,,AF,"111,897,380","126,104,502",66.4,81.9,No Correction,South Coast,74.82
15-Oct,10/01/15 00:00,Nipomo Community Services District,3,Yes,171.5,240.5,AF,,12512,119.6,,,,AF,"55,883,520","78,367,268",119.6,83,No Correction,Central Coast,167.7
15-Oct,10/01/15 00:00,Rancho California Water District,4a,Yes,4459,5978,AF,"Total monthly potable production for September 2015 was 70% groundwater; only 30% potable import water was produced, although raw import was taken for groundwater recharge. For non-revenue water, we are not currently tracking unaccounted-for water on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. ",168968,143.5,"RCWD maintains a Water Conservation Policy that includes fines of up to $500 per violation for water wasting. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste. ","On May 14, 2014, the District's Board adopted a resolution of declaration of Stage 4a of its Water Shortage Contingency Plan (WSCP) and Water Conservation Policy. This stage reduces the amount of water available to customers in the Tier 2 portion of their water budgets by 30%. Additionally, RCWD revised its structure for the administration of fines for violations of the provisions of the WSCP. These revisions allow staff to send a stronger signal to customers who violate WSCP provisions. ",,AF,"876,214,487","1,225,201,366",144.2,52,No Correction,South Coast,201.69
15-Oct,10/01/15 00:00,Rainbow Municipal Water District,Level 2,Yes,1547.3,1870.2,AF,,19495,146.8,,,,AF,"118,479,579","207,208,922",146.8,17.6,No Correction,South Coast,256.8
15-Oct,10/01/15 00:00,Oceanside  City of,Level 2,Yes,1997.4,2534.1,AF,,171183,75,,,,AF,"612,372,587","772,561,148",74.7,60.9,No Correction,South Coast,94.23
15-Oct,10/01/15 00:00,Western Municipal Water District of Riverside,Stage 4-B,Yes,1728,2244,AF,The average ETo for Western's retail service area for October 2013 was 4.70 inches. The ETo for the same period in 2015 was 2 percent lower measuring 4.61 inches.  Western is not able to calculate the percentage of residential use or CII deliveries until four weeks after the end of the month. The above reported percentage of residential use (64%) and CII deliveries (469.94 AF) is for September 2015. Both numbers will be updated in December 2015 during the SWRCB's November reporting cycle.,96139,121.5,"Western has allocation based water rates for more than 95% of our urban water users, including residential, commercial, and landscape accounts. Via Western Resolution 2910, adopted May 20, 2015, we recommend just 3 watering days per week. However, if a customer is within their individualized water allocation and there is no run-off, daytime irrigation, or other identifiable waste of water, the three-day recommendation will not be strictly enforced. Western partners with the public and local code enforcement teams to monitor prohibited water uses and water saving progress in the community we serve. Western encourages the public to use a smart phone application called iEfficient. The app allows the public to report water waste and an email is automatically delivered to Western's customer service team. Western's field crews are also using the app to report and track water waste. Also, in partnership with the City of Riverside's 311 dispatch, we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter within a twelve month period reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties. ","On May 20, 2015, Western adopted Resolution 2910 which implemented Stage 4-B in the Water Supply Contingency Plan. This stage reduced all outdoor water allocations by 30 percent and CII allocations by 10 percent. In addition, Tiers 3 and 4 of Western's water rate structure were removed. All water use above a customer's adjusted water allocation will be charged the applicable Tier 5 water rate. Western has sent individualized letters to customers informing them of the changes in allocations and asking for an outdoor water use reduction of 50 percent. Western expects that through the combination of reduced water allocations, enhanced outreach and rebate programs, as well as the enforcement of prohibitions and restrictions, we will ultimately achieve the mandated 32 percent reduction. ",,AF,"563,071,266","731,210,602",120.9,64,No Correction,South Coast,157.02
15-Oct,10/01/15 00:00,Tahoe City Public Utilities District,2,Yes,26544432,34859572,G,"The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area. This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. October 2015 and 2013 production data has been normalized to 31 days due to the days between reads in 2013 being 6 days shorter than 2015.  Also 2,596,400 gallons of groundwater was removed from total production as they were put back into storage through re-injection into the same aquifer they were removed from during a well drilling operation.",6471,97,,112 leak indicators sent on bills. 133 water conservation calculator users 38 conservation website visits ,,G,"26,544,432","34,859,572",97,73.3,No Correction,North Lahontan,127.38
15-Oct,10/01/15 00:00,Calexico  City of,2,Yes,167.24,174.82,MG,,41033,92.03,,,0,MG,"167,240,000","174,820,000",92,70, DATA CORRECTION ,Colorado River,96.2
15-Oct,10/01/15 00:00,Lompoc  City of,Stage 2,Yes,119.7,149.1,MG,Utility Sales and Consumption report; 7/22/15 - 8/19/15,41541,52.6,,,0,MG,"119,700,000","149,100,000",52.6,56.6,No Correction,Central Coast,65.53
15-Oct,10/01/15 00:00,California Water Service Company Bakersfield,2,Yes,5084.7,6112.7,AF,Production figures under review for final verification. CII quantity of water includes all non-residential sales.,279300,133.3,,,,AF,"1,656,856,751","1,991,832,018",133.4,69.7,No Correction,Tulare Lake,160.34
15-Oct,10/01/15 00:00,Amador Water Agency,2,Yes,72.38,92.93,MG,Everything is the same. We back out Wholesale water use and backwash water that never makes it to Distribution pipe. ,23347,62,,,,MG,"72,380,000","92,930,000",62.1,62.07,No Correction,San Joaquin River,79.7
15-Oct,10/01/15 00:00,California Water Service Company Oroville,2,Yes,192.9,260.1,AF,CII quantity of water includes all non-residential sales.,10840,57.1,,,,AF,"62,856,740","84,753,956",57.1,30.5,No Correction,Sacramento River,76.93
15-Oct,10/01/15 00:00,Trabuco Canyon Water District,2,Yes,191,277,AF,,13175,90,,Commercial Agriculture used 22.7 AF,77,AF,"62,237,623","90,260,845",89.9,59,No Correction,South Coast,130.39
15-Oct,10/01/15 00:00,Otay Water District,2,Yes,2257.2,2877.3,AF,,217800,74.3,,,,AF,"735,511,841","937,572,311",71.9,66,No Correction,South Coast,91.65
15-Oct,10/01/15 00:00,San Diego  City of,Level 2 Drought Alert + Permanent Mandatory Restri,Yes,14202.8,17031.4,AF,"Residential use was estimated by looking at metered consumption of single-family residential accounts, multi-family residential accounts, and residential irrigation accounts for FY 2015, and dividing it by total water produced in FY 2015.  Also, we are using the 2015 population estimate for San Diego recently released by the Department of Finance.  Also, the numbers for CII and Commercial Agriculture will reflect usage billed in October 2015 as an estimated for water delivered in the same month. ",1314290,61.23,,,1309,AF,"4,595,775,941","5,519,434,396",61.2,53.9,No Correction,South Coast,73.53
15-Oct,10/01/15 00:00,Truckee-Donner Public Utilities District,4,Yes,96232700,103019100,G,,32776,75.77,,,,G,"96,232,700","103,019,100",75.8,80,No Correction,North Lahontan,81.11
15-Oct,10/01/15 00:00,"Modesto, City of",Stage II,Yes,1307604948,1718920025,G,,220918,119.3,,,,G,"1,307,604,948","1,718,920,025",119.3,62.47,No Correction,San Joaquin River,156.8
15-Oct,10/01/15 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 15-9),Yes,106.671,152.795,AF,"Total Population Served: This was determined by the DistrictÕs consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users.   Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Percent of Residential Use: After reviewing the software's consumption report, it was discovered that deliveries were actually representing one month prior to the listed reporting period. For example when generating the billing software consumption report for June it is actually representing May consumption.  Total Monthly Production: After reviewing the softwareÕs production reports it was discovered that depending on the day of the week the report is pulled it may drag in a previous months production.  For example, letÕs say the 1st falls on a Monday itÕs actually recording the 30th-31st production data into the following months production totals).  The Percent of Residential Use is based off of previous yearÕs deliveries; however, once the deliveries become available this report is then updated.     ",9514,96.574,,JBWD performed a total of three residential water audits as well as followed-up on two previously conducted Commercial/Industrial/Institutional water audits.,0,AF,"34,758,898","49,788,469",96.6,81.945,No Correction,Colorado River,138.33
15-Oct,10/01/15 00:00,Santa Barbara  City of,3,Yes,930.23,1299.46,AF,Approximately 16 AF of the City's October 2015 monthly production was sold to agriculture.,93091,69.3,"If we have enough information about the complaint (location & issue) we follow up on every complaint with either a drive-by, phone call, door hanger, or in person contact.","On May 5, 2015 the City enacted a Stage 3 Drought Condition, including minor changes to the Stage 2 Drought regulations to make sure they align with the mandatory State regulations. The City's water conservation target is a 25% reduction, based on local water supply conditions. As of October 2015, the City's cumulative water savings since enacting the Stage 3 regulations is 36%. In addition, new water rates took effect July 1, 2015. These rates increase dramatically from current rates, as they include the cost to bring the City's desalination plant back online in response to drought related supply shortage. The City expects further conservation from water users in response to the new drought rates.",,AF,"303,116,773","423,430,895",69.3,66,No Correction,Central Coast,96.84
15-Oct,10/01/15 00:00,Tuolumne Utilities District,Phase III of IV,Yes,340,459,AF,,28997,99,,,,AF,"110,789,485","149,565,805",98.6,80,No Correction,San Joaquin River,133.11
15-Oct,10/01/15 00:00,Sacramento County Water Agency,3,Yes,812421056,1214007813,G,,173950,108,,,,G,"812,421,056","1,214,007,813",108.1,71.78,No Correction,Sacramento River,161.6
15-Oct,10/01/15 00:00,San Buenaventura  City of,3,Yes,1230.37,1645.38,AF,"Ventura Water is on a bi-monthly billing cycle.  Therefore, we cannot obtain total commercial, industrial, and institutional water use on a monthly basis. Therefore Ventura Water is reporting only the water usage of accounts that were billed in the month of October 2015.",113478,72.82,,,35.01,AF,"400,917,820","536,149,421",72.8,63.9,No Correction,South Coast,97.39
15-Oct,10/01/15 00:00,Elk Grove Water Service,2+,Yes,162912625,227018422,G,,44145,93,,,,G,"162,912,625","227,018,422",92.9,78,No Correction,Sacramento River,129.39
15-Oct,10/01/15 00:00,Newhall County Water District,1b,Yes,722.59,943.5,AF,,45036,108.78,District sent out patrols on non - water days.,,,AF,"235,456,983","307,440,821",108.8,64.5,No Correction,South Coast,142.04
15-Oct,10/01/15 00:00,Valencia Water Company,1B,Yes,2097.01,2879.74,AF,,118224,92.61,,Valencia Water Company continues to update the Drought Report Online Utility Tracking Tool which enables customers to track their current water use relative to their individual 24% conservation standard as stated in their customized drought reports.,58.86,AF,"683,313,701","938,367,388",92.6,49.67,No Correction,South Coast,127.17
15-Oct,10/01/15 00:00,Castaic Lake Water Agency Santa Clarita Water Division,2,Yes,2013,2594,AF,,119650,122,"In Oct. 2015, we issued 103 warning/violation notices for the prohibited activities stated in SCWD Ordinance No. 43",,0,AF,"655,938,923","845,258,602",123.8,70,No Correction,South Coast,159.52
15-Oct,10/01/15 00:00,California Water Service Company East Los Angeles,2,Yes,1174.4,1420.2,AF,CII quantity of water includes all non-residential sales.,159054,41.9,,,,AF,"382,679,916","462,774,197",41.8,53.9,No Correction,South Coast,50.59
15-Oct,10/01/15 00:00,Exeter  City of,3,Yes,50511549,67466200,G,,10572,123.29,,,,G,"50,511,549","67,466,200",123.3,80,No Correction,Tulare Lake,164.69
15-Oct,10/01/15 00:00,"Rio Vista, city of",3,Yes,56685000,80508000,G,,8324,154,,,,G,"56,685,000","80,508,000",153.8,70,No Correction,Sacramento River,218.4
15-Oct,10/01/15 00:00,Sweetwater Springs Water District,1,Yes,57.3,64.4,AF,,7759,62.9,,,,AF,"18,671,287","20,984,832",62.9,81,No Correction,North Coast,70.67
15-Oct,10/01/15 00:00,California Water Service Company Visalia,2,Yes,2210.5,2932.8,AF,CII quantity of water includes all non-residential sales.,139188,114.5,,,,AF,"720,294,579","955,657,065",114.5,68.6,No Correction,Tulare Lake,151.94
15-Oct,10/01/15 00:00,California Water Service Company Selma,2,Yes,319.6,502.2,AF,CII quantity of water includes all non-residential sales.,25065,100.2,,,,AF,"104,142,116","163,642,587",100.3,74.8,No Correction,Tulare Lake,157.53
15-Oct,10/01/15 00:00,California Water Service Company Chico District,2,Yes,1666.2,2375,AF,CII quantity of water includes all non-residential sales.,103012,119.7,,,,AF,"542,933,648","773,897,139",119.7,70.4,No Correction,Sacramento River,170.61
15-Oct,10/01/15 00:00,Soquel Creek Water District,3,Yes,89.791,121.335,MG,"Percent residential use, R-GPCD and CII water is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 9.4%. CII water is the estimated monthly production volume attributed to all CII users. Population is updated monthly based on SWRCB guidance.",39049,53.2,"Mandatory Restrictions: Our District has declared a Stage 3 Water Shortage Emergency with a curtailment target of 25% over 2013 consumption (Note that our State-mandated reduction target is 8%). In this Stage, we are actively enforcing compliance with all applicable restrictions including our Water Waste Ordinance (always in effect), Our Stage 3 requirements, and the StateÕs Emergency Regulations. We have a dedicated water waste enforcement staff member who responds to reports of water waste from the public as well as District field staff. Outdoor Irrigation: We do not have restrictions on watering days; however, we prohibit overhead spray irrigation seven days a week from 10 a.m. to 8 p.m. We encourage customers to irrigate efficiently and our large landscape accounts have been issued site-specific water budgets that reflect efficient irrigation. These accounts receive a monthly report showing how their irrigation compares to their budget. ","We've had several of these actions in place prior to April 1, 2015, including: use of behavioral modification programs (WaterSmart and Waterfluence); use of automated meter reading which has enhanced our leak notification program; and increased conservation program scope in which we've focused on commercial food service and hospitality conservation.",0,MG,"89,791,000","121,335,000",53.3,71.8,No Correction,Central Coast,71.97
15-Oct,10/01/15 00:00,East Valley Water District,Stage 2,Yes,1460.69,1776.15,AF,,101733,117.72,,,,AF,"475,967,921","578,761,012",117.7,78,No Correction,South Coast,143.14
15-Oct,10/01/15 00:00,California Water Service Company Bear Gulch,2,Yes,1005.3,1400.3,AF,CII quantity of water includes all non-residential sales.,71868,129.6,,,,AF,"327,578,440","456,289,753",129.7,88.2,No Correction,San Francisco Bay,180.64
15-Oct,10/01/15 00:00,Buena Park  City of,Phase II ,Yes,1056,1266,AF,,82676,79.1,,,,AF,"344,099,107","412,527,907",79.2,59,No Correction,South Coast,94.97
15-Oct,10/01/15 00:00,South Gate  City of,Stage 1,Yes,629.7,721.67,AF,,96057,64,,,,AF,"205,188,644","235,157,199",62,90,No Correction,South Coast,71.07
15-Oct,10/01/15 00:00,Hillsborough  Town of,Two,Yes,96302,146239,CCF,,10850,224,,Action List remains unchanged from last month's report,,CCF,"72,038,899","109,394,369",188.5,88,No Correction,San Francisco Bay,286.21
15-Oct,10/01/15 00:00,"California Water Service Company Dixon, City of",2,Yes,98.7,136,AF,CII quantity of water includes all non-residential sales.,9993,90.3,,,,AF,"32,161,536","44,315,794",90.3,87,No Correction,Sacramento River,124.46
15-Oct,10/01/15 00:00,Redlands  City of,Stage 2,Yes,1866,2432,AF,"The City cannot provide the exact amount of CII water use because it bills bi-monthly. However, CII use is approximately 31% of the City's overall water usage so the number provided is 31% of the overall production.  ***This is the revised October 2015 report. In error, staff used total water produced rather than total potable water.",77852,173.83,"Of the 225 formal warning actions, 3 were formal warning actions: Warning #2. 222 were first time warnings. Penalties are not implemented until the 3rd warning, which no customer has reached. Most first time offenders are strongly encouraged to contact us to assist them in any way to ensure they do not receive a 2nd or 3rd notice, which has been quite successful.","As of November 2, 2015, the City is now on a 2 day/week watering schedule and is in the process of hiring a 3rd water waste investigator.",,AF,"608,038,763","792,470,670",173.8,69,No Correction,South Coast,226.57
15-Oct,10/01/15 00:00,San Juan Water District,4,Yes,987.37,1334.59,AF,"San Juan Water District reads meters bi-monthly and bills on a bimonthly billing cycle. The District has provided a best estimate for monthly Residential, Commercial and Industrial water use. Per SWRCB's direction, this serves as our note on the data deficiency. When more accurate data becomes available, we will file a revised report. ",32779,291.2926,San Juan Water District does not issue financial penalties.  San Juan will disconnect water service if compliance is not met. When water service is disconnected the customer must pay a reconnection fee and must prove that the violation has been remedied.  ,"San Juan Water District contracted with a private security company to perform night patrol services for water waste. San Juan also hired additional staff to perform water waste patrols to cover more area for longer periods of time. For the top 100 users, San Juan is reading meters more frequently and notifying customers if water reductions were not achieved. Staff also reviewed usage at each meter reading looking for customers who have noticeably more water usage than the previous billing period or the same time last year. Also, permit holders are designated to use specific hydrants within the District to pull water to assist the District with mandatory system flushing needs. ",0,AF,"321,735,923","434,878,056",291.3,92,No Correction,Sacramento River,393.73
15-Oct,10/01/15 00:00,California Water Service Company Dominguez,2,Yes,2435.4,3065.2,AF,CII quantity of water includes all non-residential sales.,142296,57.8,,,,AF,"793,578,565","998,799,794",57.7,32.1,No Correction,South Coast,72.68
15-Oct,10/01/15 00:00,Hayward  City of,Stage 1,Yes,521419,710249,CCF,,152889,59,,,0,CCF,"390,048,499","531,303,148",59.3,72,No Correction,San Francisco Bay,80.71
15-Oct,10/01/15 00:00,California Water Service Company Hermosa/Redondo,2,Yes,906.2,1101.6,AF,CII quantity of water includes all non-residential sales.,95870,73.7,,,,AF,"295,286,563","358,957,932",73.7,74.2,No Correction,South Coast,89.62
15-Oct,10/01/15 00:00,California Water Service Company King City,2,Yes,128.2,171,AF,CII quantity of water includes all non-residential sales.,14999,45.5,,,,AF,"41,774,153","55,720,594",45.6,50.7,No Correction,Central Coast,60.76
