Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Sep,09/01/2014 00:00,Vista Irrigation District,2,Yes,1826,2007,AF,The previously reported percentage of residential use and the resulting R-GCPD were reported incorrectly. The previously reported residential use percentage did not represent the residential portion of total water production.,124293,101,,,-99999,NULL,595004706,653983814,100.5,0.63,No Correction,South Coast,110.5
14-Sep,09/01/2014 00:00,West Valley Water District,Stage 2,Yes,2012.6,2056.6,AF,The District did see an increase in hydrant water (construction water) used this month as compared to last year,68884,317,Same as last month,Same as last month,-99999,NULL,655808582,670146045,212.6,0.67,No Correction,South Coast,217.3
14-Sep,09/01/2014 00:00,Napa  City of,Stage 2,Yes,1306,1471,AF,"This is a corrected report for September 2014 that addresses the continuing severe impacts of the 6.0 magnitude South Napa Earthquake that hit the City directly on August 24.  It modifies the Percent Residential Use to account for water loss from what was eventually tallied at more than 240 main breaks and additional private side leaks caused by the quake.  With the departure of Mutual Aid crews, City crews worked tirelessly to address main leaks as they were discovered, but an estimated 175 AF of September losses occurred that are included in the Total Monthly Water Production.  The original submitted report mentioned the earthquake impacts qualitatively, but failed to quantify and net out these one-time effects of a natural disaster in order to provide a truer R-GPCD.",85679,94,,"City Council adopted local Moderate Water Shortage Regulations (""Stage 2"" of Water Shortage Contingency Plan) which include the four statewide prohibitions in addition to mandatory restrictions on irrigation time of day (10am to 5pm prohibited) and pool draining and refilling (only allowed for repairs).  Regulations also include recommendation to limit outdoor irrigation of ornamental landscapes or turf to no more than two days per week.  Educational/awareness campaign on the water waste prohibitions continues with bill messages, web site updates, newspaper articles, radio ads, magazine ads, and displays at public buildings and community events.",-99999,NULL,425561964,479327449,94.4,0.57,No Correction,San Francisco Bay,106.3
14-Sep,09/01/2014 00:00,Mission Springs Water District,1-A,Yes,801,724,AF,"MSWD tracks water use from all residential classes. We have taken the total actual use from all residential classes, applied the unit conversion factor, established the percentage of total water produced and divided it by the estimated population served.",34766,163,Approximately seven reports for water waste were received in September. No fines were issued. Follow up with customers and those who reported ensued. Staff instructed customers on steps to reduce waste and documented the contact.,"MSWD created water-waste warning door hangers. They include information about the MSWD drought ordinance, clear identification of the reported waste, information about potential fines, and information to assist in reducing water waste available through MSWD.",-99999,NULL,261006993,235916433,162.7,0.65,No Correction,Colorado River,147
14-Sep,09/01/2014 00:00,Los Angeles County Public Works Waterworks District 40,Equivalent Mandated Compliance,Yes,4622,5071,AF,The percent residential use (PRU) is revised to show the consumption of residential accounts to the total monthly potable water production. This follows the recommended formula provided on the instructions for estimating residential gallons per capita day (R-GPCD).,206616,172,,,-99999,NULL,1506085296,1652392586,172.5,0.71,No Correction,South Lahontan,189.3
14-Sep,09/01/2014 00:00,Nevada Irrigation District,3,Yes,332.96,360.4,MG,,44761,233,,,-99999,NULL,332960000,360400000,215.7,0.87,No Correction,Sacramento River,233.5
14-Sep,09/01/2014 00:00,Alameda County Water District,Stage 2,Yes,1221,1548,MG,Percent Residential Use is based on Aug/Sept 2013 residential consumption figures (Including MFR dedicated landscape irrigation accounts). We use the two months to capture a complete billing cycle (ACWD bills bi-monthly). ,340000,80,Information provided with July 2014 report - no updates at this time.,Information provided with July 2014 report - no updates at this time.,-99999,NULL,1221000000,1548000000,80.2,0.67,No Correction,San Francisco Bay,101.7
14-Sep,09/01/2014 00:00,Hawthorne  City of,2,Yes,430,379,AF,,44189,86,,,-99999,NULL,140116114,123497691,85.6,0.81,No Correction,South Coast,75.5
14-Sep,09/01/2014 00:00,Nipomo Community Services District,2,Yes,208.5,264,AF,residential based on September 2013 billing data GPCD calculation is NOT comparable to our 2010 UWMP calculation and 20 by 2020 goal (different approach),12148,186.5,,,-99999,NULL,67940023,86024777,156,0.837,No Correction,Central Coast,197.6
14-Sep,09/01/2014 00:00,Rancho California Water District,3a,Yes,7040,7719,AF,"RCWD service area includes about 18,000 acres of agricultural and ranch lands, primarily vineyards, avocado, and citrus trees. Agricultural water use for July, August, and September 2014 represents 24%, 32% and 47%, respectively, of the District's potable water use. Additionally, the District maintains Ag/Domestic meters where one meter serves both a home and agricultural land on a parcel. Currently, this water use is all included in ""residential"" use for the purposes of the GPCD, which overstates the GPCD. For June through September 2014, Ag/Domestic averaged 16% of total residential use. In 2011, we analyzed the amount that agriculture represent in Ag/Domestic accounts, excluded that amount, and it lowered the GPCD by approximately 12%, a substantial change. Also, for non-revenue water, we are not currently tracking ""unaccounted-for water"" on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. Recently, the District has been implementing an AMR system that is lowering the percentage of unaccounted-for water, which we will track more frequently.   UPDATE: As was indicated in all of the original monthly reports submitted to SWB, the District included a significant amount of agricultural demand in its calculation of total residential demand. After further consideration, RCWD has determined that it is not appropriate to include this agricultural demand in the calculation of residential demand since the demand represents water that is produced for commercial agricultural uses and not for urban uses. Furthermore, the District has looked more closely at the population of its service area by compiling data that is more up-to-date than that which was used for the original reports, and has arrived at a more accurate determination of population. ",166387,259.88,"RCWD maintains a Water Conservation Policy that includes fines of up to $300 per violation for water wasting. The District is educating all employees, the public, and communicating with city, county and other appropriate personnel within our service area on reporting and responding to water waste.   ","On August 15, 2014, the District's Board adopted a resolution of declaration of Stage 3, and approval of an updated Water Shortage Contingency Plan (WSCP) and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation. The District is now updating the WSCP to refine water budgets within shortage stages. ",473,AF,2293994046,2515247165,262,0.57,No Correction,South Coast,287.2
14-Sep,09/01/2014 00:00,Rainbow Municipal Water District,Level 2,Yes,2149.3,2461.4,AF,,19611,428.6,,,-99999,NULL,700352472,802050702,428.5,0.36,No Correction,South Coast,490.8
14-Sep,09/01/2014 00:00,Oceanside  City of,Level 2,Yes,2786.3,2882.6,AF,,171183,101.3,,,-99999,NULL,907919831,939299323,100.9,0.571,No Correction,South Coast,104.4
14-Sep,09/01/2014 00:00,Western Municipal Water District of Riverside,Stage 1,Yes,2372,2561,AF,Average ET for Western's retail service area: September 2013 - 6.32 and September 2014 - 5.99.     Western is not able to calculate the percentage of residential use until four weeks after the end of the month. The above percentage (66) is for August 2014. We will provide the number for September in next month's report. The residential use is typically 66-69 percent of total production.,96139,178.9,Western Municipal Water District partners with local code enforcement teams to monitor water saving progress in the community we serve. In partnership with 311 dispatch we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter for the same issue reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties.,,-99999,NULL,772919585,834505505,176.9,0.66,No Correction,South Coast,191
14-Sep,09/01/2014 00:00,Tahoe City Public Utilities District,2,Yes,51665868,58399130,G,"This is a revised report with updated population and percent residential use data as the primary revisions.  The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area.  This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. The revised percent residential use data is due to our Accounting department providing a much more detailed report of residential only water use data that was not available during the initial reporting timeframes. We appreciates the States understanding that GPCD data cannot be equally compared among all urban water suppliers unless all relevant factors are taken into account.  In our case, we feel strongly that seasonal population is a very relevant factor and we have attempted to provide population data representative and telling of our seasonal population changes.  One last note, our GPCD calculation may vary slightly from the States calculated GPCD due to differences in the number of days in our meter read period versus the calendar month.  In some cases, we have normalized Total Monthly Production data due to significantly higher or lower meter read days as compared to calendar days in a month.  ",10686,123.2,,"TCPUD Board of Directors adopted Drought Response Stage 2 from TCPUD Ordinance 264 on July 25, 2014.",-99999,NULL,51665868,58399130,123.1,0.764,No Correction,North Lahontan,139.2
14-Sep,09/01/2014 00:00,Calexico  City of,2,Yes,168.04,163.77,MG,,40516,97,,,-99999,NULL,168040000,163770000,96.8,0.7,No Correction,Colorado River,94.3
14-Sep,09/01/2014 00:00,Lompoc  City of,Stage 1,Yes,129,136.8,MG,City of Lompoc - Utility Sales and Consumption report - 7/18/14. ,39661,70.5,,Residential GPDPC = 70.5,-99999,NULL,129000000,136800000,70.5,0.65,No Correction,Central Coast,74.7
14-Sep,09/01/2014 00:00,California Water Service Company Bakersfield,2,Yes,7196,8395,AF,,277115,185,,,-99999,NULL,2344826869,2735522730,186.2,0.66,No Correction,Tulare Lake,217.2
14-Sep,09/01/2014 00:00,Amador Water Agency,2,Yes,113.14,148.58,MG,"Per my conversation with Jessica Bean at Waterboards on 6/8/2015, September reporting looked low for total water produced. I found the error and asked permission to correct the mistake. As usual this production amount includes single and multi family residential use. It does not include Commercial, Industrial or Institutional accounts. Wholesale accounts are also backed out as well as backwash water.  ",23347,105.7,"Verbal Warning, Written warning, Water restrictor for 1 week and then Water restrictor for remainder of drought.",,-99999,NULL,113140000,148580000,105.8,0.6548,No Correction,San Joaquin River,138.9
14-Sep,09/01/2014 00:00,California Water Service Company Oroville,2,Yes,322,371,AF,,11121,88,,,-99999,NULL,104924159,120890879,88.1,0.28,No Correction,Sacramento River,101.5
14-Sep,09/01/2014 00:00,Trabuco Canyon Water District,1,Yes,296,332,AF,Commercial Ag used 39 AF,13175,148,,,156,AF,96452022,108182674,148.9,0.61,No Correction,South Coast,167
14-Sep,09/01/2014 00:00,Otay Water District,2,Yes,3149,3341.5,AF,The residential GPCD changed because the original usage number failed to include a classification of customers called Master-Meter.  This classification includes condos and apartments.,217600,104.6,,,-99999,NULL,1026106144,1088832543,105.3,0.67,No Correction,South Coast,111.8
14-Sep,09/01/2014 00:00,San Diego  City of,Permanent Mandatory Restrictions,Yes,18134,18720,AF,"Residential use was estimated by adding metered consumption of single-family residential accounts, multi-family residential accounts and residential irrigation accounts for the most recent Fiscal Year, and dividing it by total water produced in the same Fiscal Year.",1292496,81.83,"The City of San Diego continues to receive a lot of water waste complaints - a total of 302 received in September, representing a 280% increase over the 2013 monthly average.  The City also secured the services of the San Diego Police Department's Reserved Senior Volunteer Patrol (RSVP) to identify and address water waste.  They patrol city streets from 6:30 am to midnight.  No fines or citations have been issued so far.  Citizens are cooperating.  ","The City of San Diego boosted outreach efforts and added $250,000 in media buys for both FY 2014 and FY 2015 to promote the water conservation message.  Even with the increase in funding for landscape retrofit rebates this year, the significant increase in program participation has resulted in over $1 Million in rebates being accounted for within the first 10 weeks of the program.  Also, the record heat experienced in San Diego continued into September.  The average low temperature for September 2014 was almost 71 degrees, while normal average low temperature is 65 degrees.",1494,AF,5908989777,6099938713,81.8,0.537,No Correction,South Coast,84.5
14-Sep,09/01/2014 00:00,Truckee-Donner Public Utilities District,2,Yes,151274944,168001710,G,Total Population Served has been calculated using the California Department of Finance published numbers and the 2010 Census numbers for the Town of Truckee:  number of housing units multiplied by the persons per household.,32776,123.1,,,-99999,NULL,151274944,168001710,123.1,0.8,No Correction,North Lahontan,136.7
14-Sep,09/01/2014 00:00,"Modesto, City of",Stage One,Yes,1842137955,2062593033,G,,217269,193,,,-99999,NULL,1842137955,2062593033,192.7,0.682,No Correction,San Joaquin River,215.8
14-Sep,09/01/2014 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 14-8) ,Yes,154.838,159.418,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users. ",9514,129.683,,,-99999,NULL,50454183,51946583,129.7,0.73362,No Correction,Colorado River,133.5
14-Sep,09/01/2014 00:00,Santa Barbara  City of,Stage 2,Yes,1108.7,1433.98,AF,"Approximately 16 AF of the City's September 2014 monthly production was sold to agricultural water customers.  The City has updated its Total Monthly Potable Production (TMPP) numbers, both for the baseline year of 2013 and the reporting years 2014 and 2015 to include potable water blended with recycled water to improve water quality for recycled water customers. This change has been made in response to the conference call on May 12, 2015, regarding the Emergency Conservation Regulations in which it was explained this use of potable water should be included in the TMPP calculation. While these changes may drop the City from Tier 4 to Tier 3 and reduce our State mandated conservation standard, Stage 3 Drought Regulations adopted by Santa Barbara City Council on May 5, 2015, established a conservation target of 25% based on the Citys water supply needs. The City has maintained an average reduction of 21% since the enactment of Stage 2 Drought Regulations and plans to meet the 25% target under Stage 3.",92756,79.2,"The City enacted a Stage 2 Drought on May 20, 2014. Details, including the mandatory water conservation regulations, can be found here: http://www.santabarbaraca.gov/gov/depts/pw/resources/system/docs/stage2restrictions.asp ",,-99999,NULL,361271477,467264429,79.2,0.61,No Correction,Central Coast,102.4
14-Sep,09/01/2014 00:00,Tuolumne Utilities District,2 of 4,Yes,413,602,AF,Population from 2010 adjusted down by estimated -2.7% drop in population in Tuolumne County since 2010.  TUD Production figures here serve wholesalers whose population is not reflected in the TUD service area.  Production figures used to calculate TUD R-GPCD adjusted down to reflect this. ,28997,124, ,,-99999,NULL,134576639,196162559,126.2,0.816,No Correction,San Joaquin River,184
14-Sep,09/01/2014 00:00,Sacramento County Water Agency,1,Yes,1091676075,1357599674,G,Updated PRU to reflect actual consumption and connection data for the month (9/14) instead of using data from the previous year (9/13). ,170672,149,,,-99999,NULL,1091676075,1357599674,148.4,0.6958,No Correction,Sacramento River,184.5
14-Sep,09/01/2014 00:00,San Buenaventura  City of,Stage 3,Yes,1440,1646,AF,,113478,88.88,,,64.4,AF,469226055,536351449,88.9,0.6449,No Correction,South Coast,101.6
14-Sep,09/01/2014 00:00,Elk Grove Water Service,1,Yes,226833008,272414672,G,,44183,135,,,-99999,NULL,226833008,272414672,135.2,0.79,No Correction,Sacramento River,162.4
14-Sep,09/01/2014 00:00,Newhall County Water District,1b,Yes,946.1,1127.9,AF,Our prior submission had 2 main errors: 1.  Residential % was calculated incorrectly.  Residential sales was compared to total production instead of total sales. 2.  Our population was incorrect.  We recently commissioned Maddaus Water Management Inc to conduct a demand study and included a revised population calculation.,45036,163.27,,,-99999,NULL,308288035,367527825,164.3,0.72,No Correction,South Coast,195.9
14-Sep,09/01/2014 00:00,Valencia Water Company,1B,Yes,2827.39,3380.12,AF,,117251,130.41,,,48.51,AF,921309066,1101416925,118.4,0.4519,No Correction,South Coast,141.5
14-Sep,09/01/2014 00:00,Castaic Lake Water Agency Santa Clarita Water Division,1B,Yes,2547,3236,AF,"You ask for ""production"" but the only way we can determine percent residential use us by looking at consumption data (i.e., billing data).  The 67% residential use is in relation to the  total consumption for September.",119650,155,"In September 2014, we issued 123 warning/violation notices for the prohibited activities stated in the SWRCB Resolution 2014-0038.",,-99999,NULL,829943585,1054455218,154.9,0.67,No Correction,South Coast,196.8
14-Sep,09/01/2014 00:00,California Water Service Company East Los Angeles,2,Yes,1383,1475,AF,,158996,48,,,-99999,NULL,450652524,480630855,48.2,0.51,No Correction,South Coast,51.4
14-Sep,09/01/2014 00:00,Exeter  City of,2,Yes,72014157,84425515,G,,10506,201.1,,,-99999,NULL,72014157,84425515,201.1,0.88,No Correction,Tulare Lake,235.7
14-Sep,09/01/2014 00:00,"Rio Vista, city of",stage 1,Yes,83847000,85627000,G,,8324,253,,,-99999,NULL,83847000,85627000,235,0.7,No Correction,Sacramento River,240
14-Sep,09/01/2014 00:00,Sweetwater Springs Water District,Stage I,Yes,62.5,80.6,AF,,7702,71.3,,,-99999,NULL,20365714,26263625,71.4,0.81,No Correction,North Coast,92.1
14-Sep,09/01/2014 00:00,California Water Service Company Visalia,2,Yes,3126,3391,AF,,136484,176,,,-99999,NULL,1018611561,1104962189,176.6,0.71,No Correction,Tulare Lake,191.6
14-Sep,09/01/2014 00:00,California Water Service Company Selma,2,Yes,518,637,AF,,24637,177,,,-99999,NULL,168791039,207567359,175.8,0.77,No Correction,Tulare Lake,216.2
14-Sep,09/01/2014 00:00,California Water Service Company Chico District,2,Yes,2426,2834,AF,,100882,187,,,-99999,NULL,790515562,923462944,188.1,0.72,No Correction,Sacramento River,219.7
14-Sep,09/01/2014 00:00,Soquel Creek Water District,3,Yes,97.426,130.727,MG,"Percent residential use and R-GPCD is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 8.4%.    5/27/15 changes include increasing the population based on SWRCB guidance, increasing the residential consumption by adding residential irrigation accounts, and decreasing residential consumption by removing fire service accounts. ",39028,60.5,,,-99999,NULL,97426000,130727000,60.5,0.727,No Correction,Central Coast,81.2
14-Sep,09/01/2014 00:00,East Valley Water District,Stage 2,Yes,1881.06,2263.9,AF,,97318,157,,,-99999,NULL,612946085,737695046,161.7,0.77,No Correction,South Coast,194.6
14-Sep,09/01/2014 00:00,California Water Service Company Bear Gulch,2,Yes,1383,1558,AF,,58705,229,,,-99999,NULL,450652524,507676523,227.7,0.89,No Correction,San Francisco Bay,256.6
14-Sep,09/01/2014 00:00,Buena Park  City of,Phase 1,Yes,1319,1548,AF,"In response to the Governor Browns emergency drought declaration Buena Park evaluated the city wide water usage. In keeping with the Governors focus on reducing water usage on outdoor irrigation we decided to include water usage from institutional irrigation metering in the R-GPD calculation.   Buena Park reported residential usage at 65%, which included the institutional irrigation usage. Buena Parks actual residential water use percentage as reported on the Department of Water Resources Form 38, for calendar year 2014, was 58.5%. Monthly drought reporting is being amended to reflect residential usage at 58.5%.  ",82364,102,,,-99999,NULL,429798032,504418009,101.8,0.585,No Correction,South Coast,119.4
14-Sep,09/01/2014 00:00,South Gate  City of,Permanent,Yes,699.13,823.44,AF,,102832,66,,,-99999,AF,227812508,268319099,66.5,0.9,No Correction,South Coast,78.3
14-Sep,09/01/2014 00:00,Hillsborough  Town of,Stage 1,No,138725,179584,CCF,See June,10825,290,"The Town had 15 formal enforcement actions during the reporting period, ranging from verbal warnings, warning tags to warning letters. All issues thusfar have been resolved without the need for citation and fine.",The Town continues to actively implement its water waste prohibitions and conservation programs to reduce water consumption.,-99999,NULL,103773506,134338161,281.2,0.88,No Correction,San Francisco Bay,364
14-Sep,09/01/2014 00:00,"California Water Service Company Dixon, City of",2,Yes,134,148,AF,,9826,127,,,-99999,NULL,43664091,48226011,127.4,0.86,No Correction,Sacramento River,140.7
14-Sep,09/01/2014 00:00,Redlands  City of,Stage 2,Yes,2809.5,3505.6,AF,"We were originally using 74.6% (or 75% rounding up) as our residential usage, however, the city is in the process of a rate review and through that process determined 69% to be the accurate residential usage. Additionally, at the time of initial potable production reporting for 9/14 staff inadvertently reported our total production, including non-potable. The correct potable production number for 9/14 is reflected in this report, which is 2809.5 acre-feet.",77852,270.4,,,-99999,NULL,915479584,1142304762,270.5,0.69,No Correction,South Coast,337.5
14-Sep,09/01/2014 00:00,San Juan Water District,Stage 3,Yes,1386,1608,AF,"As reported to SWRCB staff, the incorrect multiplier was used and has been corrected.",32575,439,,,-99999,NULL,451630078,523969095,439,0.95,No Correction,Sacramento River,509.4
14-Sep,09/01/2014 00:00,California Water Service Company Dominguez,2,Yes,3017,3409,AF,,142212,79,,,-99999,NULL,983093755,1110827515,78.3,0.34,No Correction,South Coast,88.5
14-Sep,09/01/2014 00:00,Hayward  City of,Stage 1,Yes,607766,756048,CCF,,151037,52,,,-99999,NULL,454640540,565563179,52.2,0.52,No Correction,San Francisco Bay,64.9
14-Sep,09/01/2014 00:00,California Water Service Company Hermosa/Redondo,2,Yes,1068,1148,AF,,95623,93,,,-99999,NULL,348009324,374077438,93.4,0.77,No Correction,South Coast,100.4
14-Sep,09/01/2014 00:00,California Water Service Company King City,2,Yes,161,161,AF,,14572,68,,,-99999,NULL,52462080,52462080,67.2,0.56,No Correction,Central Coast,67.2
14-Sep,09/01/2014 00:00,Yucaipa Valley Water District,Mandatory Stage,Yes,387.6,411.22,MG,"***** The Percentage of Residential Use is based on the amount of water consumed by single family and multi-family accounts for the month of September 2014.  This percentage may change each month since the percentage is calculated using water consumption by customer class and not the number of accounts.  Other possible options for reporting the ""Percentage Residential Use"" from other water districts throughout the state may be based on: (1) water consumption data sorted by customer class: (2) number of customer accounts classified as residential/multi family divided by the total number of customer accounts; (3) the number of water meters to residential accounts; or (4) the number of residential EDU's served as a percentage of all EDUs in the water system. ***** The Total Population Served was entered by the SWRCB as 42,171.  This figure was changed to 44,876 based on active customer accounts as of September 30, 2014 and reflects new residential water meters added to the YVWD system since the prior reporting period.  The population served will be updated each month based on the number of active service connections.  I am not certain that this updated population figure is transmitted with this reporting form.  Please advise. ***** The amount of recycled water entered in Question 11 is for the month of September 2014 in includes direct deliveries and construction water.",44876,253,"On August 6, 2014, the Yucaipa Valley Water District Board of Directors adopted Resolution No. 2014-14 Declaring Emergency Water Conservation Restrictions Pursuant to State Water Resources Control Board Resolution No. 2014-0038.    The Yucaipa Valley Water District has executed a joint Memorandum of Understanding with the City of Yucaipa and the City of Calimesa for implementing coordinated water conservation efforts with code enforcement personnel. ","In September 2014, the Yucaipa Valley Water District offset and reduced total water demands by 12% with the use of recycled water to our community [52.82/(387.6+52.82)].  Recycled water use is by direct delivery to customers and not by indirect reuse (spreading or recharge).  The use of recycled water conserves drinking water supplies during wet, normal and dry years and has reduced the amount of water that would have been typically produced from local groundwater sources.",52.82,MG,387600000,411220000,253.4,0.88,No Correction,South Coast,268.8
14-Sep,09/01/2014 00:00,San Bernardino  City of,2,Yes,3822.767,4675.338,AF,"Revised to include wholesale delivery to another agency and to update population estimate to match Urban Water Master Plan submitted in 2012.  Does not revise conservation tier.  City of San Bernardino still required to achieve 28% reduction per approved emergency regulations.  Revised average July, August and September 2014 R-GPCD is 131.05.",196704,126.9,,,-99999,NULL,1245654082,1523465559,126.9,0.6012,No Correction,South Coast,155.2
14-Sep,09/01/2014 00:00,Sacramento  City of,Stage 2 (20-30%),Yes,3124,3817,MG,The City of Sacramento is only partially metered (approx 52% of SF residential use is metered). Total residential water use is estimated based on residential meter use characteristics and water loss assumptions.,475122,129,- Ongoing weekly drought patrols continue to issue notices of violation. - AMI system utilized to notify customers of leak alarms. - Outreach and education efforts continue. - Water School classes offered for customers 6 times per year to educate on water,#NAME?,-99999,NULL,3124000000,3817000000,129.3,0.59,No Correction,Sacramento River,158
14-Sep,09/01/2014 00:00,California Water Service Company Kern River Valley,2,Yes,65,88,AF,,5732,105,,,-99999,NULL,21180343,28674926,105.9,0.86,No Correction,Tulare Lake,143.4
14-Sep,09/01/2014 00:00,California Water Service Company Los Altos/Suburban,2,Yes,1307,1543,AF,,68134,162,,,-99999,NULL,425887815,502788752,162.5,0.78,No Correction,San Francisco Bay,191.9
14-Sep,09/01/2014 00:00,Hanford  City of,,Yes,476903000,460606000,G,This change reflects the actual population served and corrected residential consumption percentages. ,57050,161,,,-99999,NULL,476903000,460606000,162,0.5813,No Correction,Tulare Lake,156.4
14-Sep,09/01/2014 00:00,California Water Service Company Livermore,2,Yes,782,1184,AF,,57091,115,,,-99999,NULL,254815816,385808090,114.6,0.77,No Correction,San Francisco Bay,173.4
14-Sep,09/01/2014 00:00,West Kern Water District,2,Yes,1591.14,1623,AF,,21181,125.12,,,-99999,NULL,518475240,528856866,124.8,0.153,No Correction,Tulare Lake,127.3
14-Sep,09/01/2014 00:00,Paso Robles  City of,2,Yes,206.585,238.818,MG,,30450,149.4,,We implemented mandatory restrictions in 2009 due to water shortage issues. Consideration was given to cancel these restrictions; however we have left them in place to answer the Governor's call for conservation. It should be noted that we have already achieved a 25% reduction from Sept 2008 vs. Sept 2014,-99999,NULL,206585000,238818000,149.5,0.661,No Correction,Central Coast,172.8
14-Sep,09/01/2014 00:00,Pismo Beach  City of,3rd,Yes,164.98,193.14,AF,This takes into account short term rentals ie day or weekly rentals,7705,107,Certified letter for first time offenders,,-99999,NULL,53758968,62934945,107,0.46,No Correction,Central Coast,125.2
14-Sep,09/01/2014 00:00,California Water Service Company Marysville,2,Yes,204,222,AF,,12110,116,,,-99999,NULL,66473691,72339017,117.1,0.64,No Correction,Sacramento River,127.4
14-Sep,09/01/2014 00:00,Madera  City of,3,Yes,328.96,236.384,MG,This Report has been revised to reflect updated production totals with water sold to Madera county MD19A&MD19B removed.  It also includes updated population data from the Department of Finance,63008,148,,,-99999,NULL,328960000,236384000,147.9,0.85,No Correction,San Joaquin River,106.3
14-Sep,09/01/2014 00:00,Hemet  City of,Voluntary 20%,No,382.82,418.92,AF,,23537,176.7,,,-99999,AF,124742443,136505680,176.7,1,No Correction,South Coast,193.3
14-Sep,09/01/2014 00:00,California Water Service Company Mid Peninsula,2,Yes,1348,1606,AF,,131069,81,,,-99999,NULL,439247724,523317392,81.5,0.73,No Correction,San Francisco Bay,97.2
14-Sep,09/01/2014 00:00,California Water Service Company Palos Verdes,2,Yes,2044,2176,AF,,69892,250,,,-99999,NULL,666040317,709052705,250.9,0.79,No Correction,South Coast,267.2
14-Sep,09/01/2014 00:00,"Colton, City of",,,951.7,1087,AF,"When annual productions numbers are reported, the percent of residential customers is reported, not the actual percent of residential use. Upon reviewing actual figures for this month, it was determined that actual residential usage was 48%. Also, more accurate population figures were obtained. ",47612,104.21,,,-99999,NULL,310112803,354200501,104.2,0.48,No Correction,South Coast,119
14-Sep,09/01/2014 00:00,California Water Service Company Redwood Valley,2,Yes,31,36,AF,,3592,82,,,-99999,NULL,10101394,11730651,80.6,0.86,No Correction,North Coast,93.6
14-Sep,09/01/2014 00:00,Brea  City of,1,Yes,1178,1230,AF,,42397,127,Education and Administrative citations when non compliant with Phase 1 regulations of Water Ordinance 1123,Rebates Leak Surveys Educational Literature Participate in Public Outreach Events,-99999,AF,383852981,400797255,123.7,0.41,No Correction,South Coast,129.2
14-Sep,09/01/2014 00:00,California Water Service Company Salinas District,2,Yes,1560,1810,AF,,120592,83,,,-99999,NULL,508328226,589791083,82.9,0.59,No Correction,Central Coast,96.2
14-Sep,09/01/2014 00:00,Wasco  City of,2,Yes,122,151,MG,,19511,187.57,,,-99999,NULL,122000000,151000000,187.6,0.9,No Correction,Tulare Lake,232.2
14-Sep,09/01/2014 00:00,California Water Service Company South San Francisco,2,Yes,696,760,AF,,60667,46,,,-99999,NULL,226792593,247647085,46.1,0.37,No Correction,San Francisco Bay,50.3
14-Sep,09/01/2014 00:00,"Tulare, City of",stage 2,Yes,521,637,MG,,60000,144.7,,,-99999,NULL,521000000,637000000,144.7,0.5,No Correction,Tulare Lake,176.9
14-Sep,09/01/2014 00:00,California Water Service Company Stockton,2,Yes,2471,2648,AF,,170457,91,,,-99999,NULL,805178876,862854579,91.3,0.58,No Correction,San Joaquin River,97.9
14-Sep,09/01/2014 00:00,California Water Service Company Willows,2,Yes,122,144,AF,,7086,128,,,-99999,NULL,39753874,46922605,129,0.69,No Correction,Sacramento River,152.3
14-Sep,09/01/2014 00:00,California Water Service Company Westlake,2,Yes,824,902,AF,,19461,328,,,-99999,NULL,268501576,293917987,326.5,0.71,No Correction,South Coast,357.4
14-Sep,09/01/2014 00:00,"East Palo Alto, City of",stage 2,No,88398.73,95797.06,CCF,corrected data from billing/meter/scada systems,29143,62,,,0,CCF,66126842,71661177,68.1,0.9,No Correction,San Francisco Bay,73.8
