Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Sep,09/01/15 00:00,Escondido  City of,Stage 2,Yes,1784.2,2427.1,AF,,134053,84.5,,,68.1,AF,"581,384,116","790,873,998",84.6,58.5,No Correction,South Coast,115.0838807
15-Sep,09/01/15 00:00,Los Angeles County Public Works Waterworks District 29,Equivalent mandated compliance ,Yes,617,823,AF,A portion of the water supply for District 29 is being transferred to another water supplier (Marina Del Rey Water System - i.e. small water system) outside of its service area. This transferred water is being removed from the previous reported total monthly potable water production. The population of this small water system is also being removed from the previous reported population figures.,22216,247,,"In order to achieve the level of reduction required by the State Board, per the Rules and Regulations for the Waterworks Districts, a Phase VIII Shortage was declared for District No. 29, which mandates water use reductions and Target Quantity (Allocations) that customers must meet to avoid surcharges. The Target Quantity (Allocation) is a 36% reduction from the average amount of water used in an area by all residential customers with similar sized meters in 2013. This averaging methodology is used to ensure that customers that are already conserving water are not unfairly required to reduce their water consumption. A conservation surcharge of 0.5 times the normal water rate is charged for the first 15% of water use above the Target Quantity. An additional conservation surcharge of 1.0 times the normal water rate is charged for all water used in excess of the first 15% above the Target Quantity. ",-99999,NULL,"201,050,330","268,175,724",247.4,82,No Correction,South Coast,330.0003244
15-Sep,09/01/15 00:00,Placer County Water Agency,2,Yes,801608207,1083760901,G,"PCWA reads most commercial, industrial, and institutional (CII) meters bi-monthly; therefore, data including all customers for a given month will not be available until two months after that month. An estimate of CII use based on estimated PRU and unaccounted-for water has been provided. This estimate will be replaced with actual data in a reasonable amount of time after the data is fully available.",95717,161.52,,"Piloted the use of SmartMeters for future data tracking. Partnered with neighboring utilities and the Department of Water Resources to sponsor landscape efficiency workshops.   PCWA participated in a regional effort to expand the regions public outreach program, which includes television, radio, online and social media water conservation messaging. The program, managed by the Regional Water Authority, represents a collaboration of 20 water agencies in the Sacramento region and will be active from September 2015 through February 2016.",-99999,NULL,"801,608,207","1,083,760,901",161.9,58,No Correction,Sacramento River,218.8860947
15-Sep,09/01/15 00:00,Corona  City of,3,Yes,2585.06,3586.07,AF,,168070,127.77,"845; In September 2015, a total of 464 customers had water usage charged in Tier 4 (Excessive Water Use) and 381 customers had water usage charged in Tier 5 (Wasteful Water Use). All customers with water usage falling into tier 4 and 5 are notified by postcard and a portion of these customers are contacted by phone to schedule an appointment to address the high water usage.","In September 2015, Corona's Water Resources Team received 378 calls relating to water conservation questions, rebate programs and water waste with 1,009 outgoing calls. A total of 153 landscape checkup (water audits) appointments, 12 large landscape audits and one follow up call or site visit were completed, as well as sprinkler adjustment or leak repairs at 13 sites and the installation of water saving devices at eight properties were completed. In September 2015, there were two education events held. 144 bathroom aerators, 54 hose nozzles, 51 kitchen aerators, 129 showerheads, 125 toilet dye tablets, and 111 shower timers were delivered to residential customers. 214 rebates were issued for residential customers and 18 commercial rebates were issued.",443.97,AF,"842,345,490","1,168,526,027",127.8,76.48,No Correction,South Coast,177.2878564
15-Sep,09/01/15 00:00,Burbank  City of,3,Yes,1275.8,1834.4,AF,,106084,98.82,"Every complaint was followed up with a letter, and every letter now mentions possible fines.",Used WaterSmart,-99999,NULL,"415,721,251","597,741,858",98.8,75.65,No Correction,South Coast,142.0588806
15-Sep,09/01/15 00:00,Camarillo  City of,2,Yes,697.74,910.8,AF,,47389,95.14,"Continued patrolling and distributing door tags and ordinance summaries.  2 first violation citations were issued in September. 27 Door Tags were delivered for water waste or possible violations. Leak detection assistance was offered to 12 customers and 4 irrigation controllers were programmed, at customer request.",,33.8,AF,"216,065,564","288,280,757",97.2,60.81,No Correction,South Coast,129.6869758
15-Sep,09/01/15 00:00,Blythe  City of,1,Yes,91.5,97.8,MG,"Residential water use is calculated using consumption data by comparing residential water uses (RESSIF: residential single family; RESMUF: residential multifamily) to the remaining accounts such as irrigation, commercial, and public entities.",13839,132.8,Per Ordinance No 871-15 First Violation _ Written Notice; Second Violation (within 12 months of the first violation) _ Final Written Notice; Third Violation (within 12 months of the first violation) - $100 surcharge in customer water bill; Fourth Violation (within 12 months of the first violation) - $150 surcharge in customer water bill; Fifth Violation or more violation (within 12 months of the first violation) - $200 surcharge in customer water bill.,"Ordinance No 871-15 was approved by Council on May 26, 2015. The Ordinance added Chapter 13.05 (Water Conservation) to Title 13 (Public Services) of the Blythe Municipal Code. The purpose and policy states that due to the water conditions prevailing in the State of California, it is necessary and appropriate to adopt a water conservation program to reduce the water used by persons in the City.  The City of Blythe posted on its webpage at http://www.cityofblythe.ca.gov tips for water conservation from the statewide program Save Our Water, a partnership between the Association of California Water Agencies and the California Department of Water Resources.  Water Conservation Flyer  A flyer regarding water conservation was sent to our customers during the month of August, and prior to our conference call with SWRCB.  Water Rebate Flyer  After our conference call with the SWRCB, the City prepared a flyer with the available State water rebates to implement water conservation. This Flyer went out with the October water bill.  ",0,MG,"91,500,000","97,800,000",132.7,60.2,No Correction,Colorado River,141.8367213
15-Sep,09/01/15 00:00,Roseville  City of,3,Yes,2449,3518,AF,,122946,118.44,,,380.49,AF,"798,010,145","1,146,345,320",118.4,54.74,No Correction,Sacramento River,170.0821559
15-Sep,09/01/15 00:00,Vista Irrigation District,2,Yes,1416,2007,AF,,124746,80,,,-99999,NULL,"461,405,621","653,983,814",80.1,65,No Correction,South Coast,113.5315677
15-Sep,09/01/15 00:00,West Valley Water District,Stage 3A,Yes,1522,2056,AF,,73836,149,,The District has had a 4% increase in population since 2013.,-99999,NULL,"495,945,872","669,950,534",154.5,69,No Correction,South Coast,208.7069645
15-Sep,09/01/15 00:00,Napa  City of,Stage 2,Yes,1185,1471,AF,"Because our utility billing system is comprised of staggered bimonthly meter read cycles, the City is not able to calculate exact amounts of Commercial, Industrial, Institutional and Residential usage on a calendar month basis.  The data reported here are estimated based on recent historical annual percentages by account type.",86051,97,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties.  One of the 18 complaints received in September was for issue other than the officially prohibited water waste items.","In May 2015, the City renewed its declaration of a Moderate Water Shortage and modified its Stage 2 regulations to include a prohibition on landscape irrigation on consecutive days (effectively a three-days-per-week allowance without prescribed days).  The modified regulations also include all statewide prohibitions in addition to mandatory restrictions on irrigation time of day (10am to 5pm prohibited) and pool draining and refilling (only allowed for repairs).  Also in May, a new Water Conservation Specialist was hired, filling a staff vacancy.  A new two-year budget was adopted in June, with increases in water conservation program funding.  Educational/awareness campaign on the drought, water-saving target (20% vs. 2013), and water waste prohibitions continues with bill messages and inserts, web site updates, newspaper articles, radio ads, magazine ads, and displays at public buildings and community events.",-99999,NULL,"386,133,941","479,327,449",97.2,65,No Correction,San Francisco Bay,120.6592405
15-Sep,09/01/15 00:00,Mission Springs Water District,1-A,Yes,657,813,AF,,37600,123,One final warning was sent via certified letter to a city government within the MSWD jurisdictional boundary.,,-99999,NULL,"214,084,388","264,917,210",123.4,65,No Correction,Colorado River,152.7004562
15-Sep,09/01/15 00:00,Los Angeles County Public Works Waterworks District 40,Equivalent mandated compliance ,Yes,3683,5071,AF,,207304,148,,"In order to achieve the level of reduction required by the State Board, per the Rules and Regulations for the Waterworks Districts, a Phase VII Shortage was declared for District No. 40, which mandates water use reductions and Target Quantity (Allocations) that customers must meet to avoid surcharges. The Target Quantity (Allocation) is a 32% reduction from the average amount of water used in their area by all residential customers with similar sized meters in 2013. This averaging methodology is used to ensure that customers that are already conserving water are not unfairly required to reduce their water consumption. A conservation surcharge of 0.5 times the normal water rate is charged for the first 15% of water use above the Target Quantity. An additional conservation surcharge of 1.0 times the normal water rate is charged for all water used in excess of the first 15% above the Target Quantity ",-99999,NULL,"1,200,110,806","1,652,392,586",148.6,77,No Correction,South Lahontan,204.6023893
15-Sep,09/01/15 00:00,Nevada Irrigation District,3,Yes,293.7,360.4,MG,,44761,183.6,,,-99999,NULL,"293,700,000","360,400,000",183.6,83.94,No Correction,Sacramento River,225.2960163
15-Sep,09/01/15 00:00,Alameda County Water District,Stage 2,Yes,1131,1548,MG,"Calculated % residential use per the recommendation by SWRCB _ in their guidance for estimating residential GPCD - this % is based on the August 2014/September 2014 (previous year) consumption for residential (SFR and MFR, including MF dedicated landscape accounts), as listed in the _water revenue and consumption report for FY 2014/15. ",346000,74.1,Enforcement information provided with July 2014 report - no updates at this time. Note: 31 of the 89 water waste reports listed above required no action (not violations or could not confirm information provided).,Information provided with July 2014 report - no updates at this time.,0,MG,"1,131,000,000","1,548,000,000",74.1,68,No Correction,San Francisco Bay,101.4206897
15-Sep,09/01/15 00:00,Hawthorne  City of,2,Yes,336.7,378.7,AF,CII quantity of water included all non-residential sales.,44537,66.9,,,-99999,NULL,"109,714,175","123,399,935",66.9,81.5,No Correction,South Coast,75.24511442
15-Sep,09/01/15 00:00,Nipomo Community Services District,3,Yes,190,264,AF,,12512,136.9,,,-99999,NULL,"61,911,771","86,024,777",136.9,83,No Correction,Central Coast,190.2189484
15-Sep,09/01/15 00:00,Rancho California Water District,4a,Yes,5234,7719,AF,"Total monthly potable production for September 2015 was 60% groundwater; only 40% potable import water was produced, although raw import was taken for groundwater recharge.  For non-revenue water, we are not currently tracking unaccounted-for water on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. Recently, the District has been implementing an AMI system that is lowering the percentage of unaccounted-for water, which we will track more frequently.  ",168978,165.4,"RCWD maintains a Water Conservation Policy that includes fines of up to $500 per violation for water wasting.  The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste.   ","On May 14, 2014, the District's Board adopted a resolution of declaration of Stage 4a of its Water Shortage Contingency Plan (WSCP) and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation. This stage reduces the amount of water available to customers in the Tier 2 portion of their water budgets by 30%.  Additionally, RCWD revised its structure for the administration of fines for violations of the provisions of the WSCP.  These revisions allow staff to send a stronger signal to customers who violate WSCP provisions.  ",-99999,NULL,"968,104,590","1,505,107,741",164.9,49,No Correction,South Coast,256.3692695
15-Sep,09/01/15 00:00,Rainbow Municipal Water District,Stage 2,Yes,1802.7,2503.3,AF,,19495,166.7,,,-99999,NULL,"130,699,007","292,256,145",166.7,16.6,No Correction,South Coast,372.7579917
15-Sep,09/01/15 00:00,Oceanside  City of,Level 2,Yes,2114,2882.6,AF,,171183,78.47,,,-99999,NULL,"637,886,753","877,648,233",78.5,58.5,No Correction,South Coast,108.0056702
15-Sep,09/01/15 00:00,Western Municipal Water District of Riverside,Stage 4-B,Yes,1849,2736,AF,The average ETo for Westerns retail service area for September 2013 was 6.32 inches. The ETo for the same period in 2015 was 6 percent lower measuring 5.93 inches.  Western is not able to calculate the percentage of residential use or CII deliveries until four weeks after the end of the month. The above reported percentage of residential use (61%) and CII deliveries (539.01 AF) is for August 2015. Both numbers will be updated in November 2015 during the SWRCBs October reporting cycle. ,96139,131.65,"Western has allocation based water rates for more than 95% or our urban potable water users, including residential, commercial, and landscape accounts. Via Western Resolution 2910, adopted May 20, 2015, we recommend just 3 watering days per week. However, if a customer is within their individualized water allocation and there is no run-off, daytime irrigation, or other identifiable waste of water, the three-day recommendation will not be strictly enforced.   Western partners with the public and local code enforcement teams to monitor prohibited water uses and water saving progress in the community we serve. Western encourages the public to use a smart phone application called iEfficient. The app allows the public to report water waste and an email is automatically delivered to Westerns customer service team. Westerns field crews are also using the app to report and track water waste. Also, in partnership with the City of Riversides 311 dispatch, we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter within a twelve month period reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties.","On May 20, 2015, Western adopted Resolution 2910 which implemented Stage 4-B in the Water Supply Contingency Plan. This stage reduced all outdoor water allocations by 30 percent and CII allocations by 10 percent. In addition, Tiers 3 and 4 of Westerns water rate structure were removed. All water use above a customers adjusted water allocation will be charged the applicable Tier 5 water rate. Western has sent individualized letters to customers informing them of the changes in allocations and asking for an outdoor water use reduction of 50 percent. Western expects that through the combination of reduced water allocations, enhanced outreach and rebate programs, as well as the enforcement of prohibitions and restrictions, we will ultimately achieve the mandated 32% reduction.",-99999,NULL,"602,499,289","891,529,504",127.4,61,No Correction,South Coast,188.5161707
15-Sep,09/01/15 00:00,Tahoe City Public Utilities District,2,Yes,42345332,58399130,G,"The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area. This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population.  September 2015 and 2013 production data has been normalized to 31 days due to the days between reads in 2013 being 7 days shorter than 2015. ",8347,120.8,65 Leak Detection Letters Sent  176 Violation notices sent ,Phone Calls 85 Emails Received 29 Water Conservation Calculator Users 179 Conservation Website Visitors 53 Walk In 3 Water Saving Kits 3  Cash Rebates 22 Mis-Use Violation Reports 1   ,-99999,NULL,"42,345,332","58,399,130",120.7,71.4,No Correction,North Lahontan,166.4593158
15-Sep,09/01/15 00:00,Calexico  City of,2,Yes,179.01,163.77,MG,,41033,101.79,the 32 notices were all first time offenders ,"we are currently preparing public notices to include in the water bills, encouraging customers to conserve and how to conserve. We also have our website which offers and suggests conservation tips, maintenance areas and technical insights to where the water is used the most.",0,MG,"179,010,000","163,770,000",101.8,70,No Correction,Colorado River,110.4667337
15-Sep,09/01/15 00:00,Lompoc  City of,Stage 2,Yes,118.28,136.8,MG,City of Lompoc - Sales and Consumption report; Reading dates 6/22/15 - 7/20/15.,41541,64,,,N/A,MG,"118,280,000","136,800,000",64.3,67.7,No Correction,Central Coast,74.36794048
15-Sep,09/01/15 00:00,California Water Service Company Bakersfield,2,Yes,5351.4,8395.3,AF,CII quantity of water included all non-residential sales.,279143,140.3,,,-99999,NULL,"1,743,761,326","2,735,620,485",140.3,67.4,No Correction,Tulare Lake,220.1032609
15-Sep,09/01/15 00:00,Amador Water Agency,2,Yes,88.09,122.66,MG,,23347,79,,,-99999,NULL,"88,090,000","122,660,000",78.9,62.72,No Correction,San Joaquin River,109.8634805
15-Sep,09/01/15 00:00,California Water Service Company Oroville,2,Yes,294.1,370.5,AF,CII quantity of water included all non-residential sales.,10777,74.1,,,-99999,NULL,"95,832,905","120,727,954",74.1,25,No Correction,Sacramento River,93.34937088
15-Sep,09/01/15 00:00,Trabuco Canyon Water District,2,Yes,209,332,AF,,13175,130,,Commercial Agriculture used 42.4 AF in Sept. 2015,106,AF,"68,102,948","108,182,674",129.2,75,No Correction,South Coast,205.2363648
15-Sep,09/01/15 00:00,Otay Water District,2,Yes,2372.1,3341.5,AF,,217800,78.3,,,-99999,NULL,"772,952,170","1,088,832,543",78.1,66,No Correction,South Coast,110.0169259
15-Sep,09/01/15 00:00,San Diego  City of,Level 2 Drought Alert + Perm Mandatory Restriction,Yes,14679.4,18741.8,AF,"Residential use was estimated by looking at metered consumption of single-family residential accounts, multi-family residential accounts, and residential irrigation accounts for FY 2015, and dividing it by total water produced in FY 2015.  Also, we are using the 2015 population estimate for San Diego recently released by the Department of Finance.  Also, the numbers for CII and Commercial Agriculture will reflect usage billed in September 2015 as an estimated for water delivered in the same month. ",1314290,65.39,,"September 2015 was almost 7 degrees warmer than normal in San Diego, and 6 degrees warmer than September 2013.  However, precipitation received in September 2015 amounted to 1.24 inches, a full inch above normal conditions.  There was no measureable rain in September 2013.",1250,AF,"4,753,455,447","6,073,838,014",65.4,53.9,No Correction,South Coast,83.56636778
15-Sep,09/01/15 00:00,Truckee-Donner Public Utilities District,4,Yes,137215326,168001710,G,,32776,107,,,-99999,NULL,"137,215,326","168,001,710",107.5,77,No Correction,North Lahontan,131.6192903
15-Sep,09/01/15 00:00,"Modesto, City of",STAGE 2 ,Yes,1569236619,1876281653,G,,220916,159,,,-99999,NULL,"1,569,236,619","1,876,281,653",159.4,67.3,No Correction,San Joaquin River,190.5890366
15-Sep,09/01/15 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 15-9),Yes,128.793,159.418,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users.   Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Percent of Residential Use: After reviewing the software's consumption report, it was discovered that deliveries were actually representing one month prior to the listed reporting period. For example when generating the billing software consumption report for June it is actually representing May consumption.  Total Monthly Production: After reviewing the softwares production reports it was discovered that depending on the day of the week the report is pulled it may drag in a previous months production.  For example, lets say the 1st falls on a Monday its actually recording the 30th-31st production data into the following months production totals).  The Percent of Residential Use is based off of previous years deliveries; however, once the deliveries become available this report is then updated.     ",9514,110.276,The only water complaint the District received during the month of September proved to be unfounded. ,"The District conducted two residential audits, and three Commercial, Industrial, & Institutional (CII) audits.  The District's Conservation Consultant made an irrigation assessment presentation at the Desert Wise Landscape Lecture on 9/19, and prepared two self-assessment irrigation toolkits for customers. The Conservation Consultant also prepared letters offering Pre-Rinse Spray Valves to commercial kitchens, and prepared follow-up correspondence to be sent to participants in the 8/15 Landscape Water Saver Workshop.",0,AF,"41,967,383","51,946,583",110.1,74.894,No Correction,Colorado River,136.2800913
15-Sep,09/01/15 00:00,Santa Barbara  City of,3,Yes,935.44,1433.97,AF,Approximately 18 AF of the City's September 2015 monthly production was sold to agriculture.,93091,71.9,"If we have enough information about the complaint (location & issue) we follow up on every complaint with either a drive-by, phone call, door hanger, or in person contact.","On May 5, 2015 the City enacted a Stage 3 Drought Condition, including minor changes to the Stage 2 Drought regulations to make sure they align with the mandatory State regulations. The City's water conservation target is a 25% reduction, based on local water supply conditions. As of September 2015, the City's cumulative water savings since enacting the Stage 3 regulations is 36%. In addition, new water rates took effect July 1, 2015. These rates increase dramatically from current rates, as they include the cost to bring the City's desalination plant back online in response to drought related supply shortage. The City expects further conservation from water users in response to the new drought rates. ",-99999,NULL,"304,814,459","467,261,171",72,66,No Correction,Central Coast,110.3714188
15-Sep,09/01/15 00:00,Tuolumne Utilities District,Phase III of IV,Yes,394,574,AF,,28997,105,,,-99999,NULL,"128,385,462","187,038,719",104.8,71,No Correction,San Joaquin River,152.6781728
15-Sep,09/01/15 00:00,Sacramento County Water Agency,3,Yes,907631103,1357599674,G,,173848,121,,,-99999,NULL,"907,631,103","1,357,599,674",124.9,71.79,No Correction,Sacramento River,186.8206133
15-Sep,09/01/15 00:00,San Buenaventura  City of,3,Yes,1227.43,1645.83,AF,"Ventura Water is on a bi-monthly billing cycle. Therefore, we cannot obtain total commercial, industrial, and institutional water use on a monthly basis. Therefore Ventura Water is reporting only the water usage of accounts that were billed in the month of Sept. 2015. ",113478,73.88,,,80.57,AF,"399,959,817","536,296,054",73.9,62.89,No Correction,South Coast,99.09065038
15-Sep,09/01/15 00:00,Elk Grove Water Service,2+,Yes,188006712,272414672,G,,44255,112,,,-99999,NULL,"188,006,712","272,414,672",111.9,79,No Correction,Sacramento River,162.1389017
15-Sep,09/01/15 00:00,Newhall County Water District,1b,Yes,739.38,1127.82,AF,,45036,139.69,,,-99999,NULL,"240,928,028","367,501,756",139.7,78.34,No Correction,South Coast,213.092664
15-Sep,09/01/15 00:00,Valencia Water Company,1B,Yes,2093.51,3380.12,AF,,118224,95.11,,Valencia Water Company continues to update the Drought Report Online Utility Tracking Tool which enables customers to track their current water use relative to their individual 24% conservation standard as stated in their customized drought reports.,45.69,AF,"682,173,221","1,101,416,925",95.1,49.45,No Correction,South Coast,153.5456778
15-Sep,09/01/15 00:00,Castaic Lake Water Agency Santa Clarita Water Division,2,Yes,2019,3236,AF,,121688,123,"In September 2015, we issued 355 warning/violation notices fro the prohibited activities stated in SCWD Ordinance No. 43",,0,AF,"657,894,031","1,054,455,218",122.5,68,No Correction,South Coast,196.3397722
15-Sep,09/01/15 00:00,California Water Service Company East Los Angeles,2,Yes,1221.8,1475.3,AF,CII quantity of water included all non-residential sales.,158993,44.3,,,-99999,NULL,"398,125,274","480,728,610",44.3,53.1,No Correction,South Coast,53.49139784
15-Sep,09/01/15 00:00,Exeter  City of,Stage 3,Yes,60852790,84425515,G,,10572,155.4129143,,,-99999,NULL,"60,852,790","84,425,515",155.4,81,No Correction,Tulare Lake,215.597757
15-Sep,09/01/15 00:00,"Rio Vista, city of",3,Yes,66361000,85627000,G,,8324,186,,,-99999,NULL,"66,361,000","85,627,000",186,70,No Correction,Sacramento River,239.9997288
15-Sep,09/01/15 00:00,Sweetwater Springs Water District,1,Yes,58.5,80.6,AF,CII water use estimate is based on production.,7751,66.4,,,-99999,NULL,"19,062,308","26,263,625",66.4,81,No Correction,North Coast,91.48444669
15-Sep,09/01/15 00:00,California Water Service Company Visalia,2,Yes,2658.2,3390.6,AF,CII quantity of water included all non-residential sales.,139027,144.8,,,-99999,NULL,"866,178,263","1,104,831,848",144.8,69.7,No Correction,Tulare Lake,184.6959898
15-Sep,09/01/15 00:00,California Water Service Company Selma,2,Yes,384.6,637.1,AF,CII quantity of water included all non-residential sales.,25065,127.7,,,-99999,NULL,"125,322,459","207,599,944",127.8,76.7,No Correction,Tulare Lake,211.7040557
15-Sep,09/01/15 00:00,California Water Service Company Chico District,2,Yes,1817.4,2833.9,AF,CII quantity of water included all non-residential sales.,102947,140.3,,,-99999,NULL,"592,202,383","923,430,359",140.4,73.2,No Correction,Sacramento River,218.9278972
15-Sep,09/01/15 00:00,Soquel Creek Water District,3,Yes,96.135,130.727,MG,"Percent residential use, R-GPCD and CII water is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 9.4%. CII water is the estimated monthly production volume attributed to all CII users. Population is updated monthly based on SWRCB guidance.",39043,59,"Mandatory Restrictions: Our District has declared a Stage 3 Water Shortage Emergency with a curtailment target of 25% over 2013 consumption (Note that our State-mandated reduction target is 8%). In this Stage, we are actively enforcing compliance with all applicable restrictions including our Water Waste Ordinance (always in effect), Our Stage 3 requirements, and the States Emergency Regulations. We have a dedicated water waste enforcement staff member who responds to reports of water waste from the public as well as District field staff. Outdoor Irrigation: We do not have restrictions on watering days; however, we prohibit overhead spray irrigation seven days a week from 10 a.m. to 8 p.m. We encourage customers to irrigate efficiently and our large landscape accounts have been issued site-specific water budgets that reflect efficient irrigation. These accounts receive a monthly report showing how their irrigation compares to their budget. ","We've had several of these actions in place prior to April 1, 2015, including: use of behavioral modification programs (WaterSmart and Waterfluence); use of automated meter reading which has enhanced our leak notification program; and increased conservation program scope in which we've focused on commercial food service and hospitality conservation.",0,MG,"96,135,000","130,727,000",58.9,71.8,No Correction,Central Coast,80.09382951
15-Sep,09/01/15 00:00,East Valley Water District,Stage 2,Yes,1792.2,2364.21,AF,,101733,145.42,,,-99999,NULL,"583,990,927","770,381,202",145.4,76,No Correction,South Coast,191.8067929
15-Sep,09/01/15 00:00,California Water Service Company Bear Gulch,2,Yes,1106.3,1558,AF,CII quantity of water included all non-residential sales.,70035,151.8,,,-99999,NULL,"360,489,434","507,676,523",151.8,88.5,No Correction,San Francisco Bay,213.7796255
15-Sep,09/01/15 00:00,Buena Park  City of,Phase II,Yes,1060,1548,AF,,82767,82,,,-99999,NULL,"345,402,513","504,418,009",82.1,59,No Correction,South Coast,119.896981
15-Sep,09/01/15 00:00,South Gate  City of,Stage 1,Yes,642.89,823.44,AF,,96057,65,,,-99999,NULL,"209,486,624","268,319,099",65.4,90,No Correction,South Coast,83.76701452
15-Sep,09/01/15 00:00,"California Water Service Company Dixon, City of",2,Yes,106,148.1,AF,CII quantity of water included all non-residential sales.,9984,96.8,,,-99999,NULL,"34,540,251","48,258,596",100.1,86.8,No Correction,Sacramento River,139.8566982
15-Sep,09/01/15 00:00,Redlands  City of,Stage 2,Yes,2445.2,3505.6,AF,"The City cannot provide the exact amount of CII water use because it bills bimonthly, however, CII use is approximately 31% of our overall water usage so the number we provided as our estimated CII use is 31% of the overall production.",77852,227.8,126 reports were informal warnings and 201 reports were witnessed being violated and received Notices of Violation.,,-99999,NULL,"796,771,909","1,142,304,762",235.4,69,No Correction,South Coast,337.4849664
15-Sep,09/01/15 00:00,San Juan Water District,4,Yes,1127.07,1607.68,AF,"San Juan Water District is on a bimonthly billing cycle and has provided a best estimate for Commercial, Industrial and Institutional water use. Per SWRCB's direction, this serves as our note on the data deficiency. When more accurate data becomes available, we will file a revised report. ",32779,332.12,San Juan Water District does not issue financial penalties.  San Juan will disconnect water service if compliance is not met.  When water service is disconnected the customer must pay a reconnection fee and must prove that the violation has been remedied. ,"San Juan Water District contracted with a private security company to perform night patrol services for water waste. San Juan also hired additional staff to perform water waste patrol to cover more area for longer periods of time. For the top 100 water users, San Juan is reading meters more frequently and notifying the customers if water reductions are not achieved. Staff also reviews usage at each meter reading looking for customers who have used noticeably more water than the previous billing period or the same time last year. Also, water used for mandatory flushing is now available to contractors for their limited construction needs through designated hydrants. Per Environmental Agency standards, sprinkling the ground surface with water until it is moist serves an effective dust control method for haul roads and other traffic routes (Stolen et al., 1988) and this practice can be applied to almost any construction site.  ",-99999,NULL,"367,257,368","523,864,822",310,83,No Correction,Sacramento River,442.1915228
15-Sep,09/01/15 00:00,California Water Service Company Dominguez,2,Yes,2630,3408.5,AF,CII quantity of water included all non-residential sales.,142283,77.7,,,-99999,NULL,"856,989,253","1,110,664,589",77.7,38.7,No Correction,South Coast,100.6997909
15-Sep,09/01/15 00:00,Hayward  City of,Stage 1,Yes,730532,756048,CCF,,152889,43,,,0,CCF,"546,475,886","565,563,179",42.9,36,No Correction,San Francisco Bay,44.39840989
15-Sep,09/01/15 00:00,California Water Service Company Hermosa/Redondo,2,Yes,897.5,1147.9,AF,CII quantity of water included all non-residential sales.,95853,73.3,,,-99999,NULL,"292,451,656","374,044,853",73.3,72.1,No Correction,South Coast,93.75049572
15-Sep,09/01/15 00:00,California Water Service Company King City,2,Yes,135.4,161.4,AF,CII quantity of water included all non-residential sales.,14999,51.1,,,-99999,NULL,"44,120,283","52,592,420",51.1,52.1,No Correction,Central Coast,60.91240761
15-Sep,09/01/15 00:00,Yucaipa Valley Water District,Mandatory Stage,Yes,311.98,406.84,MG,"Based on the data collected for September 2015, the Yucaipa Valley Water District achieved a 23.3% reduction in potable water use compared to August 2013 plus a 15.7% use of direct delivery of recycled water. While the Yucaipa Valley Water District continues to strive for a 36% reduction in potable water use only, the total savings of 23.3% plus 15.7% reduced our overall potable water use by 39% in September 2015.  The amount of recycled water used by YVWD is significant because this amount of landscape irrigation cannot be further reduced in our community compared to other communities.",44656,203,,"The Percentage of Residential Use is based on the amount of water consumed by single family and multi-family accounts for the month of September 2015. ***** The Total Population Served was automatically provided by the SWRCB as 44,896. This figure was changed to 44,656 for this reporting period based on active customer accounts as of September 30, 2015. The population served is evaluated and updated each month by YVWD based on the number of active service connections. Please advise if this updated population figure is not properly transmitted with this reporting form. ****** The amount of recycled water entered is for direct deliveries and construction water. This figure does not include the recharge of recycled water",58.28,MG,"311,980,000","406,840,000",202.6,87,No Correction,South Coast,264.2021412
