Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Oct,10/01/2014 00:00,Los Angeles County Public Works Waterworks District 40,Equivalent Mandated Compliance,Yes,4300,4258,AF,The percent residential use (PRU) is revised to show the consumption of residential accounts to the total monthly potable water production. This follows the recommended formula provided on the instructions for estimating residential gallons per capita day (R-GPCD).,206595,155,,,-99999,NULL,1401161136,1387475376,155.3,0.71,No Correction,South Lahontan,153.8
14-Oct,10/01/2014 00:00,Nevada Irrigation District,III,Yes,254.37,308,MG,,44761,145,,,-99999,NULL,254370000,308000000,144.8,0.79,No Correction,Sacramento River,175.4
14-Oct,10/01/2014 00:00,Alameda County Water District,Stage 2,Yes,1143.9,1444.6,MG,Percent Residential Use is based on Sept/Oct 2013 residential consumption figures (Including MFR dedicated landscape irrigation accounts). We use the two months to capture a complete billing cycle (ACWD bills bi-monthly). ,340000,74.9,Information provided with July 2014 report - no updates at this time.,Information provided with July 2014 report - no updates at this time.,-99999,NULL,1143900000,1444600000,74.9,0.69,No Correction,San Francisco Bay,94.6
14-Oct,10/01/2014 00:00,Hawthorne  City of,2,Yes,432,387,AF,,44165,84,,,-99999,NULL,140767816,126104502,83.3,0.81,No Correction,South Coast,74.6
14-Oct,10/01/2014 00:00,Nipomo Community Services District,2,Yes,201.7,240.5,AF,"Estimate of residential use based on 2013 billing data. GPCD calculation is NOT comparable to our 2010 UWMP calculation and ""20 by 2020"" goal (different approach)",12148,146.6,,,-99999,NULL,65724233,78367268,146.6,0.84,No Correction,Central Coast,174.8
14-Oct,10/01/2014 00:00,Rancho California Water District,3a,Yes,6544,5978,AF,"RCWD service area includes about 18,000 acres of agricultural and ranch lands, primarily vineyards, avocado, and citrus trees. Agricultural water use for July, August, September and October 2014 represents 24%, 32%, 27%, and 32%respectively, of the District's potable water use. Additionally, the District maintains Ag/Domestic meters where one meter serves both a home and agricultural land on a parcel. Currently, this water use is all included in ""residential"" use for the purposes of the R-GPCD, which overstates the R-GPCD. For June through October 2014, Ag/Domestic averaged 16% of total residential use. In 2011, we analyzed the amount that agriculture represent in Ag/Domestic accounts, excluded that amount, and it lowered the GPCD by approximately 12%, a substantial change. Also, for non-revenue water, we are not currently tracking ""unaccounted-for water"" on a monthly basis; however, our 2010 UWMP shows that our historical average has been about 5% of potable water. Recently, the District has been implementing an AMR system that is lowering the percentage of unaccounted-for water, which we will track more frequently.   UPDATE: As was indicated in all of the original monthly reports submitted to SWB, the District included a significant amount of agricultural demand in its calculation of total residential demand. After further consideration, RCWD has determined that it is not appropriate to include this agricultural demand in the calculation of residential demand since the demand represents water that is produced for commercial agricultural uses and not for urban uses. Furthermore, the District has looked more closely at the population of its service area by compiling data that is more up-to-date than that which was used for the original reports, and has arrived at a more accurate determination of population. ",166426,212.85,"RCWD maintains a Water Conservation Policy that includes fines of up to $300 per violation for water wasting. From July 1, 2014 to October 31, 2014, the District has sent out 99 violation written notices, which includes 8 second notices and 1 third notice. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste.   ","On August 15, 2014, the District's Board adopted a resolution of declaration of Stage 3, and approval of an updated Water Shortage Contingency Plan (WSCP) and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation. The District is now updating the WSCP to refine water budgets within shortage stages. ",341,AF,2132371738,1947939831,210.8,0.51,No Correction,South Coast,192.6
14-Oct,10/01/2014 00:00,Rainbow Municipal Water District,Level 2,Yes,2355.5,2115.9,AF,The average lot size in our District is 3-4 acres,19611,454.5,,,-99999,AF,767543036,689469034,454.5,0.36,No Correction,South Coast,408.3
14-Oct,10/01/2014 00:00,Oceanside  City of,Level 2,Yes,2597.4,2534.1,AF,,171183,91.9,,,-99999,NULL,846366496,825740101,91.9,0.576,No Correction,South Coast,89.6
14-Oct,10/01/2014 00:00,Western Municipal Water District of Riverside,Stage 1,Yes,2246,2132,AF,Average ET for Western's retail service area:   October 2013: 4.70; October 2014: 4.72.  Western is not able to calculate the percentage of residential use until four weeks after the end of the month.  The above percentage (67) is for September 2014. We will provide the number for October in next month's report. The residential use is typically 66-69 percent of total production.,96139,175.23,,,-99999,NULL,731862305,694715242,164.5,0.67,No Correction,South Coast,156.2
14-Oct,10/01/2014 00:00,Tahoe City Public Utilities District,2,Yes,31869812,34859572,G,"This is a revised report with updated population and percent residential use data as the primary revisions.  The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area.  This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. The revised percent residential use data is due to our Accounting department providing a much more detailed report of residential only water use data that was not available during the initial reporting timeframes. We appreciates the States understanding that GPCD data cannot be equally compared among all urban water suppliers unless all relevant factors are taken into account.  In our case, we feel strongly that seasonal population is a very relevant factor and we have attempted to provide population data representative and telling of our seasonal population changes.  One last note, our GPCD calculation may vary slightly from the States calculated GPCD due to differences in the number of days in our meter read period versus the calendar month.  In some cases, we have normalized Total Monthly Production data due to significantly higher or lower meter read days as compared to calendar days in a month.  ",6992,109.1,,"TCPUD Board of Directors adopted Drought Response Stage 2 from TCPUD Ordinance 264 on July 25, 2014.",-99999,NULL,31869812,34859572,109.1,0.742,No Correction,North Lahontan,119.3
14-Oct,10/01/2014 00:00,Calexico  City of,2,Yes,160.84,174.82,MG,,40516,90,,,-99999,NULL,160840000,174820000,89.6,0.7,No Correction,Colorado River,97.4
14-Oct,10/01/2014 00:00,Lompoc  City of,Stage 1,Yes,128.9,149.1,MG,As reported - Utility Sales and Consumption - ending 9/18/14 69% Residential use,39661,72.9,,,-99999,NULL,128900000,149100000,72.3,0.69,No Correction,Central Coast,83.7
14-Oct,10/01/2014 00:00,California Water Service Company Bakersfield,2,Yes,6287,6113,AF,,276806,165,,,-99999,NULL,2048627922,1991929773,164.7,0.69,No Correction,Tulare Lake,160.2
14-Oct,10/01/2014 00:00,Amador Water Agency,2,Yes,88.63,94.46,MG,"Single and multifamily residential use used. Not used was commercial, industrial and institutional as well as wholesale accounts. Backwash water that cleans the filters and doesnt enter the distribution system was also not included.  Population was approved in 2014 annual report by state regulator.",23347,77,"Verbal warning, written warning, water restrictor for 1 week and a water restrictor for duration of drought.","Public meetings, classroom presentations, signs, door hangers, notices to customers.",-99999,NULL,88630000,94460000,77.1,0.63,No Correction,San Joaquin River,82.2
14-Oct,10/01/2014 00:00,California Water Service Company Oroville,2,Yes,225,260,AF,,11208,70,,,-99999,NULL,73316571,84721371,69.6,0.33,No Correction,Sacramento River,80.5
14-Oct,10/01/2014 00:00,Trabuco Canyon Water District,1,Yes,299,277,AF,Commercial Ag used 42 AF,13175,164,,,119,AF,97429577,90260845,164.6,0.69,No Correction,South Coast,152.5
14-Oct,10/01/2014 00:00,Otay Water District,2,Yes,3047.6,2877.3,AF,The residential GPCD changed because the original usage number failed to include a classification of customers called Master-Meter.  This classification includes condos and apartments.,217600,96.1,,,-99999,NULL,993064809,937572311,95.7,0.65,No Correction,South Coast,90.3
14-Oct,10/01/2014 00:00,San Diego  City of,Level 2 Drought Alert,Yes,17472,17031,AF,"Residential use was estimated by looking at metered consumption of single-family residential accounts, multi-family residential accounts, and residential irrigation accounts for FY 2014, and dividing it by total water produced in FY 2014.",1292496,76.3,"The City of City Diego launched a smart phone app for reporting water waste (Waste No Water).  Within a month, this app has been downloaded onto 1,250 phones.  In October, the City received a total of 831 water waste complaints, up from 302 in September.  Of that total amount, 244 were reported through the new app.  This app also allows reporting parties to view the status of their complaints, a feature that is attractive to users.  No fines or citations have been issued so far, citizens are cooperating.","The unusual hot weather in San Diego continued into October.  The average temperature was 71.8 degrees which was 5.5 degrees warmer than normal and almost 6 degrees warmer than October 2013.  San Diego also did not record any rain last month, compared to 0.25 inches in October 2013.  The City sends messages out to turn off irrigation systems and let the rain do the watering during rain events, which help lower overall monthly consumption. These conditions contributed to a slight increase in consumption for October this year when compared to October of last year.",1510,AF,5693276133,5549575653,76.3,0.537,No Correction,South Coast,74.4
14-Oct,10/01/2014 00:00,Truckee-Donner Public Utilities District,2,Yes,104541700,103019100,G,Total Population Served has been calculated using the California Department of Finance published numbers and the 2010 Census data for the Town of Truckee: number of housing units multiplied by the persons per household.,32776,83.3,,,-99999,NULL,104541700,103019100,83.3,0.81,No Correction,North Lahontan,82.1
14-Oct,10/01/2014 00:00,"Modesto, City of",Stage 1,Yes,1570423294,1718920025,G,,217269,148,,,-99999,NULL,1570423294,1718920025,147.6,0.633,No Correction,San Joaquin River,161.5
14-Oct,10/01/2014 00:00,Joshua Basin Water District,Stage 1 (Ordinance No. 14-8) ,Yes,127.604,152.795,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users. ",9514,106.719,,,-99999,NULL,41579945,49788469,106.7,0.75698,No Correction,Colorado River,127.8
14-Oct,10/01/2014 00:00,Santa Barbara  City of,Stage 2,Yes,1045.75,1299.47,AF,"Approximately 19 AF of the City's October 2014 monthly production was sold to agricultural water customers.  The City has updated its Total Monthly Potable Production (TMPP) numbers, both for the baseline year of 2013 and the reporting years 2014 and 2015 to include potable water blended with recycled water to improve water quality for recycled water customers. This change has been made in response to the conference call on May 12, 2015, regarding the Emergency Conservation Regulations in which it was explained this use of potable water should be included in the TMPP calculation. While these changes may drop the City from Tier 4 to Tier 3 and reduce our State mandated conservation standard, Stage 3 Drought Regulations adopted by Santa Barbara City Council on May 5, 2015, established a conservation target of 25% based on the Citys water supply needs. The City has maintained an average reduction of 21% since the enactment of Stage 2 Drought Regulations and plans to meet the 25% target under Stage 3. ",92756,75.8,"The City enacted a Stage 2 Drought on May 20, 2014. Details, including the mandatory water conservation regulations, can be found here: http://www.santabarbaraca.gov/gov/depts/pw/resources/system/docs/stage2restrictions.asp ",,-99999,NULL,340759130,423434154,75.8,0.64,No Correction,Central Coast,94.2
14-Oct,10/01/2014 00:00,Tuolumne Utilities District,Phase II of IV,Yes,365.5,477.7,AF,,28997,107,Modified Mandatory restrictions to actual for October,,-99999,NULL,119098697,155659227,108.1,0.816,No Correction,San Joaquin River,141.3
14-Oct,10/01/2014 00:00,Sacramento County Water Agency,2,Yes,3048,3726,AF,,161923,141,,,-99999,NULL,993195149,1214122417,140.5,0.71,No Correction,Sacramento River,171.7
14-Oct,10/01/2014 00:00,San Buenaventura  City of,Stage 3,Yes,1379,1645,AF,,113478,87.94,,,65,AF,449349118,536025597,85.1,0.6662,No Correction,South Coast,101.5
14-Oct,10/01/2014 00:00,Elk Grove Water Service,1,Yes,188841206,227018422,G,,44152,112,,,-99999,NULL,188841206,227018422,111.8,0.81,No Correction,Sacramento River,134.3
14-Oct,10/01/2014 00:00,Newhall County Water District,1b,Yes,873.58,943.5,AF,Our prior submission had 2 main errors: 1.  Residential % was calculated incorrectly.  Residential sales was compared to total production instead of total sales. 2.  Our population was incorrect.  We recently commissioned Maddaus Water Management Inc to conduct a demand study and included a revised population calculation.,45036,145.21,,,-99999,NULL,284657290,307440821,144.8,0.71,No Correction,South Coast,156.3
14-Oct,10/01/2014 00:00,Valencia Water Company,1B,Yes,2469.51,2879.74,AF,,117251,101.52,,,44.67,AF,804693357,938367388,101.5,0.4586,No Correction,South Coast,118.4
14-Oct,10/01/2014 00:00,Castaic Lake Water Agency Santa Clarita Water Division,1B,,2364,2594,AF,,119650,143,"In October 2014, we issued 95 warning/violation notices for the prohibited activities stated in the SWRCB Resolution 2014-0038.",,-99999,NULL,770312773,845258602,143.3,0.69,No Correction,South Coast,157.2
14-Oct,10/01/2014 00:00,California Water Service Company East Los Angeles,2,Yes,1396,1420,AF,,159281,47,,,-99999,NULL,454888592,462709026,47,0.51,No Correction,South Coast,47.8
14-Oct,10/01/2014 00:00,Exeter  City of,2,Yes,59937600,72014157,G,,10334,224.7955605,,,-99999,NULL,59937600,72014157,159,0.85,No Correction,Tulare Lake,191.1
14-Oct,10/01/2014 00:00,"Rio Vista, city of",stage 1,Yes,73802000,80508000,G,,8324,200,,,-99999,NULL,73802000,80508000,200.2,0.7,No Correction,Sacramento River,218.4
14-Oct,10/01/2014 00:00,Sweetwater Springs Water District,1,Yes,58.2,64.4,AF,,7702,66.4,,,-99999,NULL,18964553,20984832,64.3,0.81,No Correction,North Coast,71.2
14-Oct,10/01/2014 00:00,California Water Service Company Visalia,2,Yes,2648,2933,AF,,136622,143,,,-99999,NULL,862854579,955722235,142.6,0.7,No Correction,Tulare Lake,158
14-Oct,10/01/2014 00:00,California Water Service Company Selma,2,Yes,439,502,AF,,24617,143,,,-99999,NULL,143048776,163577416,142.5,0.76,No Correction,Tulare Lake,162.9
14-Oct,10/01/2014 00:00,California Water Service Company Chico District,2,Yes,1930,2375,AF,,100931,133,,,-99999,NULL,628893254,773897139,132.7,0.66,No Correction,Sacramento River,163.2
14-Oct,10/01/2014 00:00,Soquel Creek Water District,3,Yes,94.965,121.335,MG,"Percent residential use and R-GPCD is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 8.4%.  5/27/15 changes include increasing the population based on SWRCB guidance, increasing the residential consumption by adding residential irrigation accounts, and decreasing residential consumption by removing fire service accounts. ",39028,58.3,,,-99999,NULL,94965000,121335000,58.3,0.743,No Correction,Central Coast,74.5
14-Oct,10/01/2014 00:00,East Valley Water District,Stage 2,Yes,1813.47,1776.15,AF,,97318,151,,,-99999,NULL,590921787,578761012,150.8,0.77,No Correction,South Coast,147.7
14-Oct,10/01/2014 00:00,California Water Service Company Bear Gulch,2,Yes,1266,1400,AF,,58715,202,,,-99999,NULL,412527907,456191998,201.7,0.89,No Correction,San Francisco Bay,223.1
14-Oct,10/01/2014 00:00,Buena Park  City of,Phase 1,Yes,1253,1266,AF,"In response to the Governor Browns emergency drought declaration Buena Park evaluated the city wide water usage. In keeping with the Governors focus on reducing water usage on outdoor irrigation we decided to include water usage from institutional irrigation metering in the R-GPD calculation.   Buena Park reported residential usage at 65%, which included the institutional irrigation usage. Buena Parks actual residential water use percentage as reported on the Department of Water Resources Form 38, for calendar year 2014, was 58.5%. Monthly drought reporting is being amended to reflect residential usage at 58.5%.  ",82364,93.5,,,-99999,NULL,408291838,412527907,93.5,0.585,No Correction,South Coast,94.5
14-Oct,10/01/2014 00:00,South Gate  City of,Permanent,Yes,743.63,721.67,AF,,102832,70.68,,,-99999,NULL,242312897,235157199,68.4,0.9,No Correction,South Coast,66.4
14-Oct,10/01/2014 00:00,Hillsborough  Town of,1,No,116165,146239,CCF,See June,10825,235,"The Town continued enforcement, including verbal and written warnings.",Continued Implementation,-99999,NULL,86897455,109394369,227.9,0.88,No Correction,San Francisco Bay,286.9
14-Oct,10/01/2014 00:00,"California Water Service Company Dixon, City of",2,Yes,118,136,AF,,9815,106,,,-99999,NULL,38450468,44315794,106.2,0.84,No Correction,Sacramento River,122.3
14-Oct,10/01/2014 00:00,Redlands  City of,Stage 2,Yes,2938.7,2846.6,AF,,77852,298,,,-99999,NULL,957579589,927568672,297.6,0.75,No Correction,South Coast,288.3
14-Oct,10/01/2014 00:00,San Juan Water District,Stage 3,Yes,1040,1335,AF,"As reported to SWRCB staff, the incorrect multiplier was used and has been corrected.",32584,319,"As reported to SWRCB staff, the incorrect multiplier was used and has been corrected.",,-99999,NULL,338885484,435011655,318.7,0.95,No Correction,Sacramento River,409.1
14-Oct,10/01/2014 00:00,California Water Service Company Dominguez,2,Yes,2877,3065,AF,,142187,71,,,-99999,NULL,937474555,998734624,70.2,0.33,No Correction,South Coast,74.8
14-Oct,10/01/2014 00:00,Hayward  City of,Stage 1,Yes,650951,710249,CCF,,151037,64,,,-99999,NULL,486945164,531303148,64.5,0.62,No Correction,San Francisco Bay,70.3
14-Oct,10/01/2014 00:00,California Water Service Company Hermosa/Redondo,2,Yes,1120,1102,AF,,95629,93,,,-99999,NULL,364953598,359088273,92.3,0.75,No Correction,South Coast,90.8
14-Oct,10/01/2014 00:00,California Water Service Company King City,2,Yes,153,171,AF,,14754,52,,,-99999,NULL,49855268,55720594,51.2,0.47,No Correction,Central Coast,57.3
14-Oct,10/01/2014 00:00,Yucaipa Valley Water District,Mandatory Stage,Yes,346.6,361.6,MG,"***** The Percentage of Residential Use is based on the amount of water consumed by single family and multi-family accounts for the month of October 2014.  This percentage may change each month since the percentage is calculated using water consumption by customer class and not the number of accounts.  Other possible options for reporting the ""Percentage Residential Use"" from other water districts throughout the state may be based on: (1) water consumption data sorted by customer class: (2) number of customer accounts classified as residential/multi family divided by the total number of customer accounts; (3) the number of water meters to residential accounts; or (4) the number of residential EDU's served as a percentage of all EDUs in the water system. ***** The Total Population Served was entered by the SWRCB as 42,171.  This figure was changed to 44,873 for this reporting period based on active customer accounts as of October 31, 2014 and reflects new residential water meters added to the YVWD system since the prior reporting period.  The population served will be updated each month based on the number of active service connections.  I am not certain that this updated population figure is transmitted with this reporting form.  Please advise. ***** The amount of recycled water entered in Question 11 is for the month of October 2014 and includes direct deliveries and construction water.",44873,216.8,"On August 6, 2014, the Yucaipa Valley Water District Board of Directors adopted Resolution No. 2014-14 Declaring Emergency Water Conservation Restrictions Pursuant to State Water Resources Control Board Resolution No. 2014-0038.    The Yucaipa Valley Water District has executed a joint Memorandum of Understanding with the City of Yucaipa and the City of Calimesa for implementing coordinated water conservation efforts with code enforcement personnel.","For the reporting period of October 2014, the Yucaipa Valley Water District offset and reduced total water demands by 14% with the use of recycled water to our community [56.4/(346.6+56.4)].  The amount of recycled water used was put to a beneficial use by direct delivery to customers and not by indirect reuse (spreading or recharge).  The use of recycled water conserves drinking water supplies during wet, normal and dry years and has reduced the amount of water that would have been typically produced from local groundwater sources.",56.4,MG,346600000,361600000,216.8,0.87,No Correction,South Coast,226.2
14-Oct,10/01/2014 00:00,San Bernardino  City of,2,Yes,3687.427,3889.934,AF,"Revised to include wholesale delivery to another agency and to update population estimate to match Urban Water Master Plan submitted in 2012.  Does not revise conservation tier.  City of San Bernardino still required to achieve 28% reduction per approved emergency regulations.  Revised average July, August and September 2014 R-GPCD is 131.05.",196704,122.2,,,-99999,NULL,1201553350,1267540545,122.2,0.6202,No Correction,South Coast,128.9
14-Oct,10/01/2014 00:00,Sacramento  City of,Stage 2,Yes,2707,3386,MG,"The City of Sacramento is only partially metered (approx 51 %). Therefore, residential use is a scaled estimate based on metered customer data.",466488,108,"Outdoor water restrictions in effect as of Nov. 2 that limit watering to one day per week.  Water misuse patrols continue and notices of violation issued for run off, watering during wrong day of week and times. ","Other drought mitigation efforts continue including,  outreach and education, limiting of City facility and operations water use to essential needs only, incentives for irrigation efficiency and turf replacement. ",-99999,NULL,2707000000,3386000000,110.4,0.59,No Correction,Sacramento River,138.1
14-Oct,10/01/2014 00:00,California Water Service Company Kern River Valley,2,Yes,71,73,AF,,5691,118,,,-99999,NULL,23135451,23787154,119.3,0.91,No Correction,Tulare Lake,122.7
14-Oct,10/01/2014 00:00,California Water Service Company Los Altos/Suburban,2,Yes,1166,1430,AF,,68153,139,,,-99999,NULL,379942764,465967541,138.5,0.77,No Correction,San Francisco Bay,169.8
14-Oct,10/01/2014 00:00,Hanford  City of,,Yes,284491240,379408280,G,This change reflects the actual population served and corrected residential consumption percentages. ,57050,116,,,-99999,NULL,284491240,379408280,116.8,0.7264,No Correction,Tulare Lake,155.8
14-Oct,10/01/2014 00:00,California Water Service Company Livermore,2,Yes,716,1033,AF,,57083,99,,,-99999,NULL,233309622,336604524,98.9,0.75,No Correction,San Francisco Bay,142.7
14-Oct,10/01/2014 00:00,West Kern Water District,2,Yes,1534.29,1485.53,AF,,21181,71.02,,,-99999,NULL,499950586,484062070,70.8,0.093,No Correction,Tulare Lake,68.6
14-Oct,10/01/2014 00:00,Paso Robles  City of,2,Yes,192.264,212.911,MG,,30450,121.9,,We implemented mandatory restrictions in 2009 due to water shortage issues. Consideration was given to cancel these restrictions; however we have left them in place to answer the Governor's call for conservation. It should be noted that we have already achieved a 18% reduction from Oct 2008 vs. Oct 2014,-99999,NULL,192264000,212911000,122,0.599,No Correction,Central Coast,135.1
14-Oct,10/01/2014 00:00,Pismo Beach  City of,3rd,Yes,168.6,193.26,AF,This takes into account short term rentals ie day or weekly rentals,7705,105.8,Certified letter for first time offenders,,-99999,NULL,54938551,62974047,105.8,0.46,No Correction,Central Coast,121.3
14-Oct,10/01/2014 00:00,California Water Service Company Marysville,2,Yes,165,191,AF,,12117,78,,,-99999,NULL,53765485,62237623,77.3,0.54,No Correction,Sacramento River,89.5
14-Oct,10/01/2014 00:00,Madera  City of,3,Yes,306.338,331.816,MG,This Report has been revised to reflect updated production totals with water sold to Madera county MD19A&MD19B removed.  It also includes updated population data from the Department of Finance,63008,133,,,-99999,NULL,306338000,331816000,133.3,0.85,No Correction,San Joaquin River,144.4
14-Oct,10/01/2014 00:00,Hemet  City of,voluntary 20%,No,407,433,AF,,23537,136,,,-99999,NULL,132621531,141093668,136.3,0.75,No Correction,South Coast,145
14-Oct,10/01/2014 00:00,California Water Service Company Mid Peninsula,2,Yes,1277,1516,AF,,135019,72,,,-99999,NULL,416112272,493990763,71.6,0.72,No Correction,San Francisco Bay,85
14-Oct,10/01/2014 00:00,California Water Service Company Palos Verdes,2,Yes,1896,1937,AF,,69877,226,,,-99999,NULL,617814306,631174214,225.3,0.79,No Correction,South Coast,230.2
14-Oct,10/01/2014 00:00,"Colton, City of",2,Yes,913.6,892.2,AF,"When annual productions numbers are reported, the percent of residential customers is reported, not the actual percent of residential use. Upon reviewing actual figures for this month, it was determined that actual residential usage was 56%. Also, more accurate population figures were obtained. ",47612,112.95,,,-99999,NULL,297697864,290724643,112.9,0.56,No Correction,South Coast,110.3
14-Oct,10/01/2014 00:00,California Water Service Company Redwood Valley,2,Yes,27,34,AF,,3587,77,,,-99999,NULL,8797989,11078949,76,0.96,No Correction,North Coast,95.6
14-Oct,10/01/2014 00:00,Brea  City of,1,Yes,1062,1007,AF,The County of Orange rehabilitated a lake in their Carbon Canyon Regional Park and used 15 acre feet to refill the lake during this month.,42397,112,Education and Administrative citations when non compliant with Phase 1 regulations of Water Ordinance 1123,Rebates Leak Surveys Educational Literature Participate in Public Outreach Events,-99999,NULL,346054215,328132387,113.2,0.43,No Correction,South Coast,107.4
14-Oct,10/01/2014 00:00,California Water Service Company Salinas District,2,Yes,1481,1710,AF,,120675,76,,,-99999,NULL,482585963,557205940,76.1,0.59,No Correction,Central Coast,87.9
14-Oct,10/01/2014 00:00,Wasco  City of,2,Yes,101.09,115.51,MG,,19511,131.51,,,-99999,G,101090000,115510000,125.4,0.75,No Correction,Tulare Lake,143.2
14-Oct,10/01/2014 00:00,California Water Service Company South San Francisco,2,Yes,676,774,AF,,60690,45,,,-99999,NULL,220275565,252209004,44.5,0.38,No Correction,San Francisco Bay,50.9
14-Oct,10/01/2014 00:00,"Tulare, City of",Stage 2,Yes,513.5,548.2,MG,,59535,139,,,-99999,NULL,513500000,548200000,139.1,0.5,No Correction,Tulare Lake,148.5
14-Oct,10/01/2014 00:00,California Water Service Company Stockton,2,Yes,2149,2398,AF,,169792,72,,,-99999,NULL,700254717,781391722,71.8,0.54,No Correction,San Joaquin River,80.2
14-Oct,10/01/2014 00:00,California Water Service Company Willows,2,Yes,110,120,AF,,7058,116,,,-99999,NULL,35843657,39102171,116.3,0.71,No Correction,Sacramento River,126.9
14-Oct,10/01/2014 00:00,California Water Service Company Westlake,2,Yes,771,781,AF,,19454,280,,,-99999,NULL,251231450,254489964,279.1,0.67,No Correction,South Coast,282.7
14-Oct,10/01/2014 00:00,"East Palo Alto, City of",stage 2,No,48986.7,58056.66,CCF,,26181,52,,,0,CCF,36644596,43429398,40.6,0.9,No Correction,San Francisco Bay,48.2
14-Oct,10/01/2014 00:00,Banning  City of,2,Yes,730,819,AF,"After reviewing the records with the billing department the actual amount of water consumed by the residents was extrapulated from the total amount of water consumed by the following Commercial, Industrial, Irrigation, and Public. We have also taken in consideration the amount of water sold to High Valley Water District and the amount of water used for Sewer system cleaning.",30325,142,,,-99999,NULL,237871542,266872319,141.7,0.56,No Correction,Colorado River,159
14-Oct,10/01/2014 00:00,Benicia  City of,Stage 3 (Modified),Yes,426.1,551.8,AF,"Calculation revised to be in accordance with SWRCB ""Instructions for Estimating Residential Gallons Per Capita Per Day In Completing Monthly Urban Water Suppliers Report"" ",28086,86.3,,"City of Benicia customers continue to make impressive progress toward reducing their water use.  Over the 8 month period from March through October 2014, the community has conserved 21.6% as compared to the same period in 2013.",-99999,NULL,138845293,179804817,86.1,0.54,No Correction,San Francisco Bay,111.5
14-Oct,10/01/2014 00:00,Westborough Water District,Stage 2,Yes,35535,46568,CCF,REVISED DUE TO PRIOR REPORT LISTED RESIDENTIAL USAGE AS 100% WHICH IS NOT ACCURATE.  BILLING RECORDS INDICATE 25.6% AS IRRIGATION AND COMMERCIAL USAGE.,14050,46.9,,,-99999,NULL,26582026,34835283,45.4,0.744,No Correction,San Francisco Bay,59.5
14-Oct,10/01/2014 00:00,Woodland  City of,Stage One-Water Alert,Yes,270694735,308939000,G,"Percentage residential use includes single-family indoor and landscape use as well as multi-family indoor use. However, we are unable to include multi-family landscape use in this calculation. All landscape meters in Woodland are on the same fee schedule. Because of this, multi-family landscape use is not distinguished from commercial landscape use in our data collection. Therefore, multi-family landscape use currently cannot be separated from commercial landscape use.",56610,98.1,,,-99999,NULL,270694735,308939000,98.1,0.636,No Correction,Sacramento River,112
14-Oct,10/01/2014 00:00,Mountain View  City of,2,Yes,942,1083,AF,,75077,72.5,,,-99999,NULL,306952044,352897095,72.5,0.55,No Correction,San Francisco Bay,83.4
14-Oct,10/01/2014 00:00,Mammoth Community Water District,Level 1,Yes,42.956,37.342,MG," residential landscape irrigation was less in October 2013 due to early freeze.  UWSR updated using Effective Population as reported in MCWD - 2010 UWMP; Effective Population accounts for the visitor base and resulting effect on water usage. Maximum People At One Time (PAOT) in the service area is estimated by the Town of Mammoth Lakes to be 36,578 people. ",16739,50,,,-99999,NULL,42956000,37342000,49.7,0.6,No Correction,South Lahontan,43.2
14-Oct,10/01/2014 00:00,Antioch  City of,Stage 2,Yes,493.748,554.867,MG,,106455,125,,,-99999,NULL,493748000,554867000,125.7,0.84,No Correction,San Joaquin River,141.2
14-Oct,10/01/2014 00:00,Estero Municipal Improvement District,Stage 1,No,178391,158900,CCF,,37000,68,,,-99999,NULL,133445735,118865455,65.2,0.56,No Correction,San Francisco Bay,58
