Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Jul,07/01/2014 00:00,Nipomo Community Services District,2,Yes,245.5,282.4,AF,4-block escalting rates with 10% per year increases past three and next two years. Steady drop in per capita. Active outreach focused at goal of 30% reduction in overall production (Stage 3 requirement). $17M pipeline project underway to bring community its FIRST supplement to groundwater.,12148,157.2,,,-99999,NULL,79996525,92020443,157.2,0.74,No Correction,Central Coast,180.8
14-Jul,07/01/2014 00:00,Rancho California Water District,3,Yes,7986,7940,AF,"RCWD service area includes about 18,000 acres of agricultural and ranch lands, primarily vineyards, avocado, and citrus trees. Agricultural use of water represents between 25% and 30% of the District's potable water use. Additionally, the District maintains ag/domestic meters where one meter serves both a home and agricultural land on a parcel. Currently, this water use is all included in ""residential"" use for the purposes of the GPCD, which overstates the GPCD. In 2011, we analyzed the amount that agriculture represent in ag/domestic accounts, excluded that amount, and it lowered the GPCD by approximately 12%, a substantial change.  UPDATE: As was indicated in all of the original monthly reports submitted to SWB, the District included a significant amount of agricultural demand in its calculation of total residential demand. After further consideration, RCWD has determined that it is not appropriate to include this agricultural demand in the calculation of residential demand since the demand represents water that is produced for commercial agricultural uses and not for urban uses. Furthermore, the District has looked more closely at the population of its service area by compiling data that is more up-to-date than that which was used for the original reports, and has arrived at a more accurate determination of population.  ",166309,235.75,"RCWD maintains a Water Conservation Policy that includes fines of up to $300 per violation for water wasting. The District is educating all employees, the public, and communicating with city, county and other appropriate personnel within our service area on reporting and responding to water waste. ","On August 15, 2014, the District's Board adopted a resolution of declaration of Stage 3, and approval of an updated Water Shortage Contingency Plan and Water Conservation Policy that, among other things, responds to the SWB Emergency Regulation.  ",629,AF,2602249496,2587260330,237.2,0.47,No Correction,South Coast,235.9
14-Jul,07/01/2014 00:00,Rainbow Municipal Water District,2,Yes,834.8,816.5,AF,,19495,171,,,-99999,NULL,272020771,266057690,171,0.38,No Correction,South Coast,167.3
14-Jul,07/01/2014 00:00,Oceanside  City of,Drought Level 2,Yes,3045,3083.3,AF,,171183,111.3,,,-99999,NULL,992217595,1004697705,111.4,0.596,No Correction,South Coast,112.8
14-Jul,07/01/2014 00:00,Western Municipal Water District of Riverside,Stage 1,Yes,2826.12,2849.03,AF,Average ET for Western's retail service area:  July 2013: 7.13; July 2014: 7.66; This is a 7% increase in ET from last year.  Western is not able to calculate the percentage of residential use until four weeks after the end of the month. We will update the above number if necessary during the next reporting cycle. The residential use is typically 66-69 percent of total production. ,96139,207,Western is collaborating with local Code Enforcement Officers and the community 311 hotline.,,-99999,NULL,920895235,928360491,207,0.67,No Correction,South Coast,208.7
14-Jul,07/01/2014 00:00,Tahoe City Public Utilities District,2,Yes,68511585,73981342,G,"This is a revised report with updated population and percent residential use data as the primary revisions.  The Tahoe City Public Utility District is a resort community with a very high transient and second home population. It is not equitable to use traditional methods to estimate population within our service area, as our population that uses water fluctuates monthly, weekly and daily in some cases. Instead of simply using the average population as determined by our 2010 UWMP, TCPUD has estimated monthly population relative to changes in sewer flows within our service area.  This provides a more accurate estimate of the population density using water during a given month and we have applied this data to our estimated base full time population which occurs in the month of November. The result is a more equitable distribution of monthly water use among all types of residential users, not just the relatively low full time population. The revised percent residential use data is due to our Accounting department providing a much more detailed report of residential only water use data that was not available during the initial reporting timeframes. We appreciates the States understanding that GPCD data cannot be equally compared among all urban water suppliers unless all relevant factors are taken into account.  In our case, we feel strongly that seasonal population is a very relevant factor and we have attempted to provide population data representative and telling of our seasonal population changes.  One last note, our GPCD calculation may vary slightly from the States calculated GPCD due to differences in the number of days in our meter read period versus the calendar month.  In some cases, we have normalized Total Monthly Production data due to significantly higher or lower meter read days as compared to calendar days in a month.  ",17588,101.5,,"TCPUD Board of Directors adopted Drought Response Stage 2 from TCPUD Ordinance 264 on July 25, 2014. ",-99999,NULL,68511585,73981342,98.3,0.782,No Correction,North Lahontan,106.1
14-Jul,07/01/2014 00:00,Calexico  City of,2,Yes,211.72,234.36,MG,,40516,122,,,-99999,NULL,211720000,234360000,118,0.7,No Correction,Colorado River,130.6
14-Jul,07/01/2014 00:00,Lompoc  City of,Stage 1,Yes,150.8,163.6,MG,Percentage Residential  estimate taken from the City of Lompoc -- Utility Sales And Consumption Report 5/21/14-6/19/14.,39661,79.7,Would not take my GPDPC calulation.  Residential usage @ 79.7 GPDPC,,-99999,NULL,150800000,163600000,79.7,0.65,No Correction,Central Coast,86.5
14-Jul,07/01/2014 00:00,California Water Service Company Bakersfield,2,No,9032,10309,AF,,275282,231.1,,,-99999,NULL,2943090089,3359202361,231.1,0.67,No Correction,Tulare Lake,263.7
14-Jul,07/01/2014 00:00,Amador Water Agency,2,Yes,133.28,169.4,MG,"Single and multi family use included. Not included is wholesale customers use, commercial, Industrial and Institutional use. Backwash water from the treatment plants used to clean the filters is not included as it never goes to the distribution system. Population approved in our 2014 annual report by state regulator.",23347,131,"Verbal warnings, written warnings, water restrictors for 1 week and water restrictors for remainder of drought.","Public meetings, Notices to customers, Signs, and Door hangers",-99999,NULL,133280000,169400000,130.7,0.71,No Correction,San Joaquin River,166.2
14-Jul,07/01/2014 00:00,California Water Service Company Oroville,2,No,378,467,AF,,10370,172.4,,,-99999,NULL,123171839,152172616,172.4,0.45,No Correction,Sacramento River,213
14-Jul,07/01/2014 00:00,Trabuco Canyon Water District,1,Yes,372,354,AF,Commercial Ag used 34 AF,13175,175,,,120,AF,121216731,115351405,175.1,0.59,No Correction,South Coast,166.6
14-Jul,07/01/2014 00:00,Otay Water District,2,Yes,3491.9,3347,AF,The residential GPCD changed because the original usage number failed to include a classification of customers called Master-Meter.  This classification includes condos and apartments.,217600,113.4,,,-99999,NULL,1137840598,1090624726,113,0.67,No Correction,South Coast,108.3
14-Jul,07/01/2014 00:00,San Diego  City of,Permanent Mandatory Restrictions,Yes,19848,19682,AF,"Residential use was estimated by looking at metered consumption of single-family and multi-family residential accounts, and residential irrigation accounts for FY 2014, and dividing it by total water produced in FY 2014.",1324305,84.6,"Water waste complaints have gone up 300% in July, compared to normal monthly average.  Current methods publicized to report water waste is via phone or email.  Currently tapping hourly meter readers and other City employees to report and/or investigate water waste.  No fines or citations issued so far, citizens are cooperating.","The City of San Diego boosted outreach efforts and added $250,000 in media buys in both FY 2014 and FY 2015 to promote the water conservation message.  City also boosted funding for landscape retrofit rebates by adding over half a million dollars ($550,000) per year of operating funds and 2.0 full-time positions for grass replacement, micro irrigation retrofit, and rain barrels.  Also, the first 6 months of 2014 has been declared the hottest on record in San Diego, dating back to the late 1800's.  ",-99999,AF,6467499123,6413407786,84.6,0.537,No Correction,South Coast,83.9
14-Jul,07/01/2014 00:00,Truckee-Donner Public Utilities District,2,Yes,217004652,243694897,G,Total Population Served has been calculated using the California Department of Finance published numbers and the 2010 Census data for the Town of Truckee: number of housing units multiplied by the persons per household.,32776,162.3,,,-99999,NULL,217004652,243694897,162.3,0.76,No Correction,North Lahontan,182.3
14-Jul,07/01/2014 00:00,"Modesto, City of",Stage 1,Yes,2291185234,2581933075,G,,217269,316.4,,,-99999,NULL,2291185234,2581933075,316.4,0.93,No Correction,San Joaquin River,356.5
14-Jul,07/01/2014 00:00,Joshua Basin Water District,Stage 1 (BOD to Review Conserv Ordinance 8/20/14),No,186.266,201.437,AF,"Total Population Served: This was determined by the Districts consultant Kennedy/Jenks in the 2010 Urban Water Management Plan.  Percent of Residential Use: This was determined by taking billing data as a percentage of total monthly production.  Note: Previous methodology took residential billing data as a percentage of total deliveries.     Metered Deliveries:  Approximately 80 accounts were improperly categorized in the billing software, many of which were designated as residential users. ",9514,132.433,,,-99999,NULL,60695042,65638534,132.4,0.64353,No Correction,Colorado River,143.2
14-Jul,07/01/2014 00:00,Santa Barbara  City of,Stage 2,Yes,1238.03,1432.42,AF,"Approximately 18 AF of the City's July 2014 monthly production was sold to agricultural customers.  The City has updated its Total Monthly Potable Production (TMPP) numbers, both for the baseline year of 2013 and the reporting years 2014 and 2015 to include potable water blended with recycled water to improve water quality for recycled water customers. This change has been made in response to the conference call on May 12, 2015, regarding the Emergency Conservation Regulations in which it was explained this use of potable water should be included in the TMPP calculation. While these changes may drop the City from Tier 4 to Tier 3 and reduce our State mandated conservation standard, Stage 3 Drought Regulations adopted by Santa Barbara City Council on May 5, 2015, established a conservation target of 25% based on the Citys water supply needs. The City has maintained an average reduction of 21% since the enactment of Stage 2 Drought Regulations and plans to meet the 25% target under Stage 3.",92756,78.6,"The City enacted a Stage 2 Drought on May 20, 2014. Details, including the mandatory water conservation regulations, can be found here: http://www.santabarbaraca.gov/gov/depts/pw/resources/system/docs/stage2restrictions.asp ",,-99999,NULL,403413842,466756101,78.6,0.56,No Correction,Central Coast,90.9
14-Jul,07/01/2014 00:00,Tuolumne Utilities District,Phase III of IV,Yes,440,751,AF,,28997,127.3,"As July is missing from the list, this is to confirm and insure that we have submitted the July statement.",,-99999,NULL,143374628,244714422,130.2,0.816,No Correction,San Joaquin River,222.1
14-Jul,07/01/2014 00:00,Sacramento County Water Agency,1,Yes,1390448332,1760715981,G,Updated PRU to reflect actual consumption and connection data for the month (7/14) instead of using data from the previous year (7/13).,170611,175,,,-99999,NULL,1390448332,1760715981,175.2,0.6664,No Correction,Sacramento River,221.8
14-Jul,07/01/2014 00:00,San Buenaventura  City of,Stage 1,No,1573.91,1672.88,AF,Justification for change in Total Monthly Potable Water Production for July 2014 to July 2013:  Change from July 2014 (1528.41) July 2013 (1623.54) To July 2014 (1573.91) July 2013 (1672.88)  Production values were first reported in error due to loss of data. The data was recovered and the correct production numbers were entered. ,113478,96.79,,,60,AF,512860819,545110335,96.2,0.66,No Correction,South Coast,102.3
14-Jul,07/01/2014 00:00,Central Coast Water Authority,Severely Restricted ,Yes,37625206,42026752,G,See June 2014 report,10234,72.7,See June 2014 report,See June 2014 report,-99999,NULL,37625206,42026752,72.7,0.613,No Correction,Central Coast,81.2
14-Jul,07/01/2014 00:00,Elk Grove Water Service,1,Yes,280379555,333463580,G,,44243,158,,,-99999,NULL,280379555,333463580,157.4,0.77,No Correction,Sacramento River,187.2
14-Jul,07/01/2014 00:00,Newhall County Water District,,,1130.85,1200.1,AF,Our prior submission had 2 main errors: 1.  Residential % was calculated incorrectly.  Residential sales was compared to total production instead of total sales. 2.  Our population was incorrect.  We recently commissioned Maddaus Water Management Inc to conduct a demand study and included a revised population calculation.,45036,175.28,,,-99999,NULL,368489086,391054298,174.2,0.66,No Correction,South Coast,184.9
14-Jul,07/01/2014 00:00,Valencia Water Company,1-A,No,3403.38,3752.02,AF,,117251,138.1,,,74.14,AF,1108996230,1222601071,138.1,0.4526,No Correction,South Coast,152.2
14-Jul,07/01/2014 00:00,Castaic Lake Water Agency Santa Clarita Water Division,1B,Yes,3313,3428,AF,,118800,199.3,,"Ordinance 41 passed August 13, 2014.",-99999,NULL,1079545778,1117018692,199.3,0.68,No Correction,South Coast,206.2
14-Jul,07/01/2014 00:00,California Water Service Company East Los Angeles,2,No,1495,1523,AF,,150148,53.4,,,-99999,NULL,487147883,496271723,53.4,0.51,No Correction,South Coast,54.4
14-Jul,07/01/2014 00:00,Exeter  City of,1,No,93490585,100584267,G,The attached spreadsheet reflects the corrected formula for calculating the R-GPCD. I apologize for the confusion. I trust this information is consistent with what you have on file.  Population served was also corrected using updated information from the California Department of Finance. ,10506,241.1,"Voluntary watering guidelines currently in place. Emergency water conservation ordinance with mandatory watering restrictions pending Council approval on August 26, 2014. ",,-99999,NULL,93490585,100584267,241.1,0.84,No Correction,Tulare Lake,259.4
14-Jul,07/01/2014 00:00,"Rio Vista, city of",Stage 1,Yes,111,105,MG,,8324,301.1,,,-99999,NULL,111000000,105000000,301.1,0.7,No Correction,Sacramento River,284.8
14-Jul,07/01/2014 00:00,Sweetwater Springs Water District,,No,78.9,92,AF,,7703,88.3,,,-99999,NULL,25709678,29978331,88.3,0.82,No Correction,North Coast,102.9
14-Jul,07/01/2014 00:00,California Water Service Company Visalia,2,No,3618,3991,AF,,134033,207.1,,,-99999,NULL,1178930463,1300473045,207.1,0.73,No Correction,Tulare Lake,228.5
14-Jul,07/01/2014 00:00,California Water Service Company Selma,2,No,658,795,AF,,24521,208.7,,,-99999,NULL,214410239,259051884,208.7,0.74,No Correction,Tulare Lake,252.2
14-Jul,07/01/2014 00:00,California Water Service Company Chico District,2,No,3084,3584,AF,,98691,239.8,,,-99999,NULL,1004925801,1167851514,239.8,0.73,No Correction,Sacramento River,278.7
14-Jul,07/01/2014 00:00,Soquel Creek Water District,3,Yes,118.28,148.645,MG,"Percent residential use and R-GPCD is calculated assuming an unmetered water use and water loss rate (non-revenue water) of 8.4%.  5/27/15 changes include increasing the population based on SWRCB guidance, increasing the residential consumption by adding residential irrigation accounts, and decreasing residential consumption by removing fire service accounts. ",39014,69.7,,,-99999,NULL,118280000,148645000,69.7,0.713,No Correction,Central Coast,87.6
14-Jul,07/01/2014 00:00,East Valley Water District,Stage 1,No,2274.38,2690.94,AF,"As of August 13, 2014 East Valley Water District has implemented mandatory measures. ",97318,189.2,,,-99999,NULL,741109969,876846639,189.2,0.77,No Correction,South Coast,223.8
14-Jul,07/01/2014 00:00,California Water Service Company Bear Gulch,2,No,1683,1858,AF,,58242,270.3,,,-99999,NULL,548407952,605431951,270.3,0.89,No Correction,San Francisco Bay,298.4
14-Jul,07/01/2014 00:00,Buena Park  City of,N/A,No,1554,1548,AF,"In response to the Governor Browns emergency drought declaration Buena Park evaluated the city wide water usage. In keeping with the Governors focus on reducing water usage on outdoor irrigation we decided to include water usage from institutional irrigation metering in the R-GPD calculation.   Buena Park reported residential usage at 65%, which included the institutional irrigation usage. Buena Parks actual residential water use percentage as reported on the Department of Water Resources Form 38, for calendar year 2014, was 58.5%. Monthly drought reporting is being amended to reflect residential usage at 58.5%.  ",82364,116,,,-99999,NULL,506373118,504418009,116,0.585,No Correction,South Coast,115.6
14-Jul,07/01/2014 00:00,South Gate  City of,Permanent Water Restrictrictions,Yes,745.08,773.5,AF,,95115,74.1,,,222.7,AF,242785381,252046079,74.1,0.9,No Correction,South Coast,76.9
14-Jul,07/01/2014 00:00,Hillsborough  Town of,One,No,195007,211589,CCF,"See June Qualification Notes. Additionally, please note that Hillsborough does not typically receive water meter read data from SFPUC until 2nd week of each month. Therefore, the Town will as a matter of due course be submitting its UWSRT data approximately one week late every month. ",10850,381.6,See June Enforcement Action Notes.,"The Town began preparation of its Urgency Water Waste Prohibition Ordinance in July for adoption by City Council in August, which includes state water waste prohibitions, two day maximum irrigation restriction and provision for $500/day fines.",-99999,NULL,145875366,158279564,381.7,0.88,No Correction,San Francisco Bay,414.1
14-Jul,07/01/2014 00:00,"California Water Service Company Dixon, City of",2,No,172,186,AF,,9650,163,,,-99999,NULL,56046445,60608365,163,0.87,No Correction,Sacramento River,176.3
14-Jul,07/01/2014 00:00,Redlands  City of,Stage 2,Yes,3241.1,2846.5,AF,"We were originally using 74.6% as our residential usage, however, the city is in the process of a rate review and through that process determined 69% to be the accurate residential usage. ",77852,302,,,-99999,NULL,1056117060,927536087,301.9,0.69,No Correction,South Coast,265.2
14-Jul,07/01/2014 00:00,San Juan Water District,Stage 3,Yes,1738,2237,AF,"As reported to SWRCB staff, the incorrect census population data was used and has been corrected.",32572,532.8,,,-99999,NULL,566329780,728929642,532.8,0.95,No Correction,Sacramento River,685.8
14-Jul,07/01/2014 00:00,California Water Service Company Dominguez,2,No,3156,3177,AF,,141801,84.2,,,-99999,NULL,1028387104,1035229984,84.2,0.36,No Correction,South Coast,84.8
14-Jul,07/01/2014 00:00,Hayward  City of,Stage I,Yes,676885,847890,CCF,,151037,64.9,,,-99999,NULL,506345143,634265766,64.9,0.6,No Correction,San Francisco Bay,81.3
14-Jul,07/01/2014 00:00,California Water Service Company Hermosa/Redondo,2,No,1181,1181,AF,,95493,101.4,,,-99999,NULL,384830535,384830535,101.4,0.78,No Correction,South Coast,101.4
14-Jul,07/01/2014 00:00,California Water Service Company King City,2,No,180,192,AF,,13427,71.9,,,-99999,NULL,58653257,62563474,71.9,0.51,No Correction,Central Coast,76.7
14-Jul,07/01/2014 00:00,Yucaipa Valley Water District,Mandatory Stage,Yes,450.26,472.04,MG,"- An email message from Eric Oppenheimer on August 12, 2014 requested data for June 2014 and July 2014.  The DRINC portal provides for one month of input so July 2014 data was provided in Question 4 above.   Please advise me if we need to re-enter the dat",44843,283.4,"On August 6, 2014, the Yucaipa Valley Water District Board of Directors adopted Resolution No. 2014-14 Declaring Emergency Water Conservation Restrictions Pursuant to State Water Resources Control Board Resolution No. 2014-0038.    The Yucaipa Valley Water District is in the process of preparing a joint Memorandum of Understanding with the City of Yucaipa and the City of Calimesa for implementing coordinated water conservation efforts with code enforcement personnel. ","In July 2014, the Yucaipa Valley Water District offset and reduced water demands by 13% with the use of recycled water to our community.  Recycled water use is by direct delivery to customers and not by indirect reuse (spreading or recharge).  The use of recycled water conserves drinking water supplies during wet, normal and dry years and has reduced the amount of water that would have been typically produced from local groundwater sources.",69.24,MG,450260000,472040000,283.4,0.875,No Correction,South Coast,297.1
14-Jul,07/01/2014 00:00,San Bernardino  City of,1,No,4855.732,4963.782,AF,"Revised to include wholesale delivery to another agency and to update population estimate to match Urban Water Master Plan submitted in 2012.  Does not revise conservation tier.  City of San Bernardino still required to achieve 28% reduction per approved emergency regulations.  Revised average July, August and September 2014 R-GPCD is 131.05.",196704,145.05,,,-99999,NULL,1582247201,1617455448,145,0.559,No Correction,South Coast,148.3
14-Jul,07/01/2014 00:00,Sacramento  City of,Stage 2 (20-30%),Yes,3709,4766,MG,City of Sacramento is partially metered (approx 51% of residential accounts). Residential use is estimated based on metered consumption.,475122,158.6,-Conducting water waste patrols  -Increased staffing enforcement staffing from 7 to 40  -Offer water conservation workshops to customers issued notices of violation -311 contact center and mobile app for citizens to report instances of water misuse  ,#NAME?,-99999,NULL,3709000000,4766000000,158.6,0.63,No Correction,Sacramento River,203.9
14-Jul,07/01/2014 00:00,California Water Service Company Kern River Valley,2,No,111,110,AF,,5776,181.8,,,-99999,NULL,36169508,35843657,181.8,0.9,No Correction,Tulare Lake,180.2
14-Jul,07/01/2014 00:00,California Water Service Company Los Altos/Suburban,2,No,1561,1739,AF,,67940,186,,,-99999,NULL,508654078,566655632,186,0.77,No Correction,San Francisco Bay,207.2
14-Jul,07/01/2014 00:00,Hanford  City of,,Yes,472234385,568958240,G,This change reflects the actual population served and corrected residential consumption percentages. ,57050,172,,,-99999,NULL,472234385,568958240,172.3,0.6451,No Correction,Tulare Lake,207.5
14-Jul,07/01/2014 00:00,California Water Service Company Livermore,2,No,896,1454,AF,,56055,126,,,-99999,NULL,291962879,473787975,126,0.75,No Correction,San Francisco Bay,204.5
14-Jul,07/01/2014 00:00,West Kern Water District,2,Yes,1816.22,2006.7,AF,,21181,174.04,,,-99999,NULL,591817879,653886059,171.3,0.19,No Correction,Tulare Lake,189.2
14-Jul,07/01/2014 00:00,Paso Robles  City of,2,Yes,244.726,279.472,MG,,30450,152,,We implemented mandatory restrictions in 2009 due to water shortage issues. Consideration was given to cancel these restrictions; however we have left them in place to answer the Governor's call for conservation. It should be noted that we have already achieved a 25% reduction from July 2008 vs. July 2014,-99999,NULL,244726000,279472000,151.9,0.586,No Correction,Central Coast,173.5
14-Jul,07/01/2014 00:00,Pismo Beach  City of,3rd,Yes,205.16,230.61,AF,This takes into account short term rentals ie day or weekly rentals,7705,128.7,Certified letter sent to first time offenders,,-99999,NULL,66851679,75144598,128.7,0.46,No Correction,Central Coast,144.7
14-Jul,07/01/2014 00:00,California Water Service Company Marysville,2,No,259,289,AF,,12069,139.9,,,-99999,NULL,84395520,94171062,139.9,0.62,No Correction,Sacramento River,156.1
14-Jul,07/01/2014 00:00,Madera  City of,3,Yes,373.773,448.055,MG,This Report has been revised to reflect updated production totals with water sold to Madera county MD19A&MD19B removed. It also contains updated population data from the Department of Finance.  ,63008,163,,,-99999,NULL,373773000,448055000,162.7,0.85,No Correction,San Joaquin River,195
14-Jul,07/01/2014 00:00,Hemet  City of,20 % vlountary,No,446.82,487.54,AF,,23537,199.5,,,-99999,NULL,145596935,158865605,199.5,1,No Correction,South Coast,217.7
14-Jul,07/01/2014 00:00,California Water Service Company Mid Peninsula,2,No,1560,1635,AF,,129037,92.8,,,-99999,NULL,508328226,532767083,92.8,0.73,No Correction,San Francisco Bay,97.2
14-Jul,07/01/2014 00:00,California Water Service Company Palos Verdes,2,No,2218,2164,AF,,69801,263.9,,,-99999,NULL,722738465,705142488,263.9,0.79,No Correction,South Coast,257.4
14-Jul,07/01/2014 00:00,"Colton, City of",,,1130.3,1133.4,AF,"When annual productions numbers are reported, the percent of residential customers is reported, not the actual percent of residential use. Upon reviewing actual figures for this month, it was determined that actual residential usage was 41.22%. Also, more accurate population figures were obtained. ",47612,102.31,,,-99999,NULL,368309868,369320007,102.3,0.41,No Correction,South Coast,102.6
14-Jul,07/01/2014 00:00,California Water Service Company Redwood Valley,2,No,39,50,AF,,3590,100.5,,,-99999,NULL,12708206,16292571,100.5,0.88,No Correction,North Coast,128.8
14-Jul,07/01/2014 00:00,Brea  City of,1,Yes,1186,1155,AF,,41394,129.5,Education and Administrative citations when non compliant with Phase 1 regulations of Water Ordinance 1123,Rebates Leak Surveys Educational Literature Participate in Public Outreach Events,-99999,AF,386459792,376358398,129.5,0.43,No Correction,South Coast,126.1
14-Jul,07/01/2014 00:00,California Water Service Company Salinas District,2,No,1914,2061,AF,,119516,92.6,,,-99999,NULL,623679631,671579791,92.6,0.55,No Correction,Central Coast,99.7
14-Jul,07/01/2014 00:00,Wasco  City of,2,Yes,157,181,MG,,19511,259.6,,,-99999,NULL,157000000,181000000,259.6,1,No Correction,Tulare Lake,299.3
14-Jul,07/01/2014 00:00,California Water Service Company South San Francisco,2,No,772,836,AF,,60172,51.2,,,-99999,NULL,251557302,272411793,51.2,0.38,No Correction,San Francisco Bay,55.5
14-Jul,07/01/2014 00:00,"Tulare, City of",2,Yes,682860000,735209300,G,Data comes from well meters,59535,259,,,-99999,NULL,682860000,735209300,259,0.7,No Correction,Tulare Lake,278.9
14-Jul,07/01/2014 00:00,California Water Service Company Stockton,2,No,2956,3287,AF,,168836,104.9,,,-99999,NULL,963216818,1071073641,104.9,0.57,No Correction,San Joaquin River,116.6
14-Jul,07/01/2014 00:00,California Water Service Company Willows,2,No,184,200,AF,,7028,211.9,,,-99999,NULL,59956663,65170285,211.9,0.77,No Correction,Sacramento River,230.3
14-Jul,07/01/2014 00:00,California Water Service Company Westlake,2,No,893,921,AF,,19434,342.9,,,-99999,NULL,290985324,300109164,342.9,0.71,No Correction,South Coast,353.7
14-Jul,07/01/2014 00:00,"East Palo Alto, City of",stage 2,No,87182.56,102239.34,CCF,corrected data from billing/meter/scada systems,29143,60,,,0,CCF,65217084,76480337,65,0.9,No Correction,San Francisco Bay,76.2
14-Jul,07/01/2014 00:00,Banning  City of,2,Yes,987.2,1068.2,AF,,29603,192.8,,,-99999,NULL,321680529,348074494,192.8,0.55,No Correction,Colorado River,208.6
14-Jul,07/01/2014 00:00,Benicia  City of,Stage 3 (Modified),Yes,557,682.5,AF,,28086,112.6,,"The City is proposing a drought surcharge.  The public hearing will be held on September 16, 2014.  Prop 218 notices have been delivered.  The drought surcharge would be applied to the volume charge of the City's existing tiered rate structure.",-99999,NULL,181499245,222393599,112.6,0.54,No Correction,San Francisco Bay,137.9
14-Jul,07/01/2014 00:00,Westborough Water District,Stage 2,Yes,36248,42527,CCF,REVISED DUE TO PRIOR REPORT LISTED RESIDENTIAL USAGE AS 100% WHICH IS NOT ACCURATE.  BILLING RECORDS INDICATE 34.5% AS IRRIGATION AND COMMERCIAL USAGE.,14050,38.27,,,-99999,NULL,27115387,31812405,40.8,0.655,No Correction,San Francisco Bay,47.8
14-Jul,07/01/2014 00:00,Woodland  City of,Stage One will be invoked on August 19,Yes,396955028,544258000,G,,56610,114.2,,The City of Woodland is invoking our Water Shortage Contingency Plan on August 19 because this is the first City Council meeting after the Emergency Regulation went into effect. The City of Woodland has added a drought page to our website which is easily accessible from our home page (www.cityofwoodland.org). We will have a bill insert in English and Spanish detailing the mandatory restrictions along with press releases and ads in our local newspaper. We use the Save Our Water campaign materials frequently in our outreach efforts including a drought display at the Yolo County Fair.,-99999,NULL,396955028,544258000,114.2,0.505,No Correction,Sacramento River,156.6
14-Jul,07/01/2014 00:00,Mountain View  City of,1,No,1171,1361,AF,,76781,88.2,,,65,AF,381572021,443483792,88.2,0.55,No Correction,San Francisco Bay,102.5
14-Jul,07/01/2014 00:00,Mammoth Community Water District,Level 1,Yes,93.88,109.475,MG,"UWSR updated using Effective Population as reported in MCWD - 2010 UWMP; Effective Population accounts for the visitor base and resulting effect on water usage. Maximum People At One Time (PAOT) in the service area is estimated by the Town of Mammoth Lakes to be 36,578 people. ",16739,109,,original report did not have provision for R-GPCD,-99999,NULL,93880000,109475000,108.6,0.6,No Correction,South Lahontan,126.6
14-Jul,07/01/2014 00:00,Antioch  City of,Stage 2,Yes,631.885,731.2,MG,,106455,143.6,,,-99999,NULL,631885000,731200000,143.6,0.75,No Correction,San Joaquin River,166.2
14-Jul,07/01/2014 00:00,Estero Municipal Improvement District,1,No,211200,220478,CCF,none,37000,78.5,none,none,-99999,NULL,157988571,164928997,78.5,0.57,No Correction,San Francisco Bay,82
14-Jul,07/01/2014 00:00,East Orange County Water District,1,Yes,102.5,105.2,AF,"A majority of our water district is comprised of large residential lots (>10,000 sq. ft.) and is semi-rural in nature, with a small population.  We also have one restaurant, one school, and one park within our service area.",3656,288.8,"First instance of non-compliance - through personal contact, 1) issue a written warning, 2) provide a copy of the conservation ordinance, 3) provide education such as reviewing behavior and water use inefficiency that caused the warning to be issued and suggest specific behavior and water use changes to correct it. Second instance of non-compliance within  preceding 12 month period - $50 fine. Third instance of non-compliance - $100 fine. Fourth instance of non-compliance - $250 fine and referral to District Attorney's office for prosecution.","1) Direct mailing of an ""attention grabbing"" post card to each customer explaining the actions required by the SWRCB emergency regulations and directing customers to our website for detailed information. 2) Creation of a ""Drought Page"" on the EOCWD website that includes an explanation of the requirements of the emergency regulations, the action our Board took to implement a Level 1, 20% reduction, a ""Bewaterwise"" video, and links to other informative websites. 3) Running a series of 4 monthly advertisements in the local newspaper to provide on-going monthly reminders to reduce water consumption. 4) Production of lawn signs that will be awarded to customers that meet the 20% reduction and / or exhibit enhanced water conservation behaviors (change out landscaping, drain foutains, etc.) 5) Include a message in the water bills advising customers of the 20% reduction in their water budget and directing them to the website for further information.   6) Adding a ""thumbs up"" or ""thumbs down"" symbol to the water bill showing that the customer either met their water budget or exceeded their water budget. 7) Creation of a District Facebook page that would initially be drought oriented but would also be used to provide updates on the district operations including service outages, events, and items of general interest. 8) Creation of a Twitter Feed for the District's Webpage that would tweet daily drought reminders (supplied by MWDOC) automatically.",-99999,NULL,33399771,34279570,288.8,0.98,No Correction,South Coast,296.4
14-Jul,07/01/2014 00:00,Triunfo Sanitation District / Oak Park Water Service,None,No,269.1,271.8,AF,"Calendar year basis 2013 usage exclusions: CII, Landscape, Pool & Recreation and other.",12200,206.3,Water Shortage Contingency Plan: Permanent restrictions,GPCD Compliance Track (CUWCC),100.7,AF,87686619,88566418,206.3,0.89,No Correction,South Coast,208.4
